"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:37:50 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"

Data,"Average biomass across modeled area"
"Modeled area km2",188688.717455821
"Number of cells",550

TimeStep,"offshore dolphins","coastal dolphins",seabirds,"pelagic sharks","large demersal sharks","small sharks and rays","pelagic piscivores","king mackerel juv","king mackerel adult","Spanish mackerel juv","Spanish mackerel adult",cobia,"greater amberjack","red snapper 0","red snapper 1-2","red snapper 3+","vermilion snapper","grey snapper","other snapper","gag 0","gag 1","gag 2","gag 3","gag 4","gag 5+","red grouper 0","red grouper 1","red grouper 2","red grouper 3","red grouper 4","red grouper 5+","black grouper","yellowedge grouper",scamp,"goliath grouper","other SWG","other DWG","blueline tilefish","golden tilefish","lionfish juv","lionfish adult","gray triggerfish","red porgy",hogfish,"black sea bass","reef carnivores","reef crustacean eaters","reef invertivores","medium reef omnivores","small reef omnivores","reef planktivores","coastal piscivores","offshore demersal carnivores","nearshore demersal carnivores","demersal omnivores","sardine herring scad","nearshore small pelagics","offshore small pelagics",mullet,squid,shrimp,"large crabs",stomatopods,echinoderms,gastropods,bivalves,"sessile epibenthos","mobile epifauna","small infauna",meiobenthos,"carnivorous zooplankton","herbivorous zooplankton","omnivorous zooplankton",ichthyoplankton,jellyfish,microbes,anthozoans,macroalgae,microphytobenthos,phytoplankton,seagrass,"water column detritus","sediment detritus"
21,0.01502559,0.01377747,0.002541768,0.08962647,0.1163207,0.208805,0.0843822,0.0009582944,0.5210992,0.001264711,0.0455192,0.01599055,0.0794635,0.0004141827,0.006180395,0.02585407,0.07127019,0.01536253,0.1374107,0.0009923906,0.007795592,0.01099015,0.009033731,0.007750785,0.02580668,0.0009465181,0.006587652,0.01886458,0.02666953,0.08231379,0.1036294,0.02067499,0.0130431,0.01017453,0.003411888,0.01158474,0.02212836,0.006287248,0.03730892,0.0004555123,0.01221367,0.04776465,0.04332495,0.0123339,0.03983038,1.853582,1.836134,2.149489,0.8038563,1.429761,1.177252,0.3180724,0.09000818,4.396358,23.23812,2.020966,0.8989973,0.7656367,0.9787093,0.4100442,1.284707,4.672182,3.016703,1.39415,5.123543,21.70233,29.956,21.67298,5.626353,29.93808,5.393368,10.01903,8.489692,0.4970153,5.932415,14.45354,0.4412977,15.09675,28.12695,15.73172,131.5603,140.5495,358.7534
22,0.0150133,0.0137168,0.00250909,0.08944391,0.1154406,0.2082884,0.08250045,0.0009470767,0.5597399,0.001256121,0.04506897,0.01612256,0.08189404,0.0004034406,0.00636664,0.0262445,0.0718158,0.01503061,0.1341661,0.00100981,0.007897875,0.01093569,0.009547704,0.007270153,0.02609228,0.0009977381,0.006538772,0.0187453,0.02715418,0.08370056,0.1048841,0.02075383,0.01300312,0.01025033,0.003442498,0.01162651,0.02206624,0.006298822,0.03779865,0.0005668983,0.01214804,0.04830122,0.04321894,0.01237791,0.03982748,1.851157,1.825059,2.154293,0.7987453,1.412645,1.180319,0.3158534,0.09036991,4.405631,23.46733,1.992238,0.8746151,0.7563995,0.9956643,0.402256,1.304361,4.582039,3.008462,1.379844,5.28799,22.07432,30.00842,22.53731,5.851562,30.45506,5.409432,10.24647,8.592833,0.5105624,6.487898,14.3598,0.4437819,15.88097,27.82354,15.398,132.3732,143.0681,364.0503
23,0.01500541,0.01365671,0.002477227,0.08942806,0.1145855,0.2075607,0.0807124,0.000921625,0.5891604,0.001236849,0.04461477,0.01625263,0.08350726,0.0004069355,0.006606791,0.02661232,0.0723855,0.01515086,0.1329043,0.00101731,0.008044477,0.01080704,0.01010866,0.006736407,0.02643002,0.0010949,0.006581802,0.01886492,0.02777893,0.08493561,0.105963,0.02083594,0.01296798,0.01031415,0.003474149,0.01166743,0.02200665,0.006301587,0.03827969,0.0004990285,0.0104102,0.04880993,0.04312422,0.01233863,0.03984131,1.851751,1.814991,2.16099,0.8020554,1.414332,1.184547,0.3138541,0.09069087,4.414896,23.4144,1.98341,0.8504338,0.7615345,1.010236,0.3987339,1.337962,4.54426,3.016527,1.40301,5.466779,22.56288,30.15867,23.93786,6.114049,30.72779,5.381429,10.30134,8.647696,0.5200511,6.929283,14.11122,0.4436551,15.80996,27.10155,14.93933,127.806,144.0236,368.9256
24,0.01500155,0.01359717,0.002446032,0.08954737,0.1137547,0.2064985,0.07903124,0.000884193,0.6016911,0.001214496,0.04412294,0.0163822,0.08450309,0.0004244573,0.006890633,0.02692897,0.07300967,0.01550645,0.1334448,0.001021877,0.008114438,0.01074074,0.01062726,0.006002103,0.02697377,0.001217567,0.006721104,0.01926167,0.02861618,0.08611891,0.106837,0.02092016,0.01293628,0.01036704,0.003510723,0.01171058,0.02194884,0.006295707,0.03875197,0.0003318038,0.008641977,0.04932038,0.04299556,0.0122462,0.03990863,1.857742,1.808418,2.171042,0.8108005,1.429638,1.190118,0.3122333,0.09097,4.428089,23.24759,1.996194,0.8280943,0.7772056,1.023438,0.3983366,1.374226,4.546688,3.042747,1.446967,5.635867,22.9568,30.32257,25.26384,6.258609,30.66766,5.304996,10.16253,8.599825,0.5217966,7.151819,13.96267,0.4415512,14.31209,25.76454,14.18421,111.1876,143.4394,371.084
25,0.01488741,0.01317077,0.002415848,0.08729965,0.1111398,0.1994593,0.07530189,0.000857517,0.5999495,0.001169803,0.04181859,0.0157264,0.08212956,0.0004456644,0.007041837,0.02605365,0.06987948,0.01525119,0.1303419,0.001019813,0.008138261,0.01052347,0.01087904,0.005851093,0.02589015,0.001334516,0.006935481,0.01979749,0.02970843,0.08277134,0.1044856,0.02056596,0.01282819,0.01011835,0.003485919,0.0115242,0.02185057,0.006273377,0.03858883,0.0001745238,0.006574271,0.04835297,0.04184946,0.01195075,0.03841263,1.827625,1.731241,2.118015,0.8056371,1.445893,1.162923,0.3043098,0.0904249,4.311191,22.25889,1.970129,0.8010314,0.7875842,1.025655,0.3904652,1.38444,4.460892,3.065805,1.477329,5.657193,21.8978,29.84351,25.67665,6.124382,29.96255,5.057745,9.614689,8.232766,0.4995946,7.00965,13.88305,0.4264696,12.39635,25.63104,14.54344,93.3908,141.3786,367.274
26,0.01485427,0.01300283,0.002385605,0.08683449,0.1099572,0.1969237,0.07316008,0.0008393997,0.5864658,0.00117124,0.04130691,0.01555583,0.08139507,0.0004625404,0.007353208,0.02605106,0.06970692,0.01553588,0.1316038,0.001021237,0.008098167,0.01040663,0.01100648,0.005912627,0.0255745,0.001415043,0.007170872,0.02043626,0.03098104,0.08127887,0.1059413,0.02054089,0.01271454,0.01009001,0.003468823,0.01150922,0.02176727,0.006249462,0.03879038,0.001722591,0.005387393,0.0484651,0.04136773,0.01175544,0.03809572,1.83128,1.712294,2.113604,0.8121911,1.464538,1.163411,0.3013113,0.09047864,4.298743,21.93437,1.982968,0.7816656,0.8089405,1.041242,0.3896444,1.401866,4.464789,3.110225,1.522583,5.65661,21.85885,29.79744,26.08969,6.120658,29.72156,4.987279,9.718524,8.311244,0.496924,6.545749,13.7541,0.4203678,11.13654,26.08891,14.59254,86.90181,139.856,363.5542
27,0.01484283,0.01290467,0.002355647,0.08679056,0.1090641,0.1954896,0.07146745,0.0008332053,0.5669391,0.001177987,0.04079193,0.01551262,0.08112437,0.0004739551,0.007656972,0.02601147,0.070145,0.01597697,0.1335513,0.001021188,0.008107116,0.01028607,0.0109569,0.006060649,0.02526954,0.0014399,0.007410611,0.02101218,0.03226497,0.08037185,0.1070565,0.02057824,0.01259991,0.01010569,0.003455783,0.01154045,0.0216879,0.006226338,0.03908665,0.002648194,0.004538605,0.0488291,0.041132,0.01162989,0.03811684,1.844435,1.709835,2.122206,0.8202866,1.479448,1.169726,0.2996959,0.09072777,4.310695,21.83576,1.998499,0.7658894,0.8291433,1.062331,0.3906434,1.413649,4.463408,3.156656,1.556912,5.605339,22.02097,29.79304,26.15026,6.126084,29.7755,4.99662,9.950477,8.503804,0.5004547,6.039438,13.19222,0.4168711,10.56961,26.85692,14.99482,89.69802,138.1692,362.9583
28,0.01483787,0.01283305,0.002326167,0.08681995,0.1082397,0.1946503,0.0699338,0.0008379053,0.5465944,0.001178715,0.04029723,0.01551855,0.08119377,0.0004791267,0.007917136,0.02596097,0.07069433,0.01638234,0.1347713,0.001013041,0.008132037,0.01018575,0.01085516,0.006229172,0.02495765,0.001430705,0.007617882,0.0213745,0.03341654,0.08017589,0.107685,0.02061739,0.01248868,0.01013369,0.003447511,0.01159025,0.02161048,0.006207965,0.03940581,0.00213832,0.004193089,0.04928847,0.04104095,0.01159051,0.03826462,1.860797,1.713103,2.136178,0.8270152,1.48991,1.176977,0.2985657,0.09113761,4.329922,21.87794,2.010536,0.7522038,0.843605,1.085581,0.3920524,1.412501,4.43104,3.195984,1.570501,5.52958,22.27093,29.74743,25.82249,6.094193,29.87576,5.04293,10.11649,8.680085,0.5055563,5.720779,12.37143,0.41492,10.40618,26.77427,14.87054,96.42187,136.4411,367.7389
29,0.01483098,0.01272843,0.002297266,0.08645615,0.1072004,0.1935188,0.06833421,0.0008517355,0.5266509,0.001155313,0.03951895,0.01546203,0.08134962,0.0004776432,0.008125775,0.02585255,0.07120018,0.01632604,0.1329589,0.0009986735,0.007961961,0.009944592,0.01045438,0.006304638,0.0245663,0.001371611,0.007656047,0.02112809,0.0336619,0.07890881,0.1066581,0.02065625,0.01238368,0.01013879,0.00339596,0.01152485,0.02153447,0.006199224,0.0397011,0.001725407,0.005267921,0.04948202,0.04095309,0.01148986,0.03819254,1.865224,1.71051,2.137415,0.8215786,1.483162,1.177763,0.2948948,0.0917259,4.329362,21.98372,1.998268,0.7380415,0.8435335,1.105828,0.3904917,1.380038,4.338537,3.212366,1.535768,5.405295,22.42715,29.41132,24.74711,5.931509,29.45248,5.093053,10.03263,8.721693,0.5038566,5.518993,11.7342,0.4133247,10.57925,26.04844,14.44338,104.5928,134.0215,374.1866
30,0.01482659,0.01265843,0.002268829,0.08618119,0.1063957,0.1932067,0.06685623,0.0008763688,0.5174192,0.001156555,0.03906933,0.01547174,0.08247491,0.0004687529,0.008354865,0.02573036,0.07182874,0.01595288,0.1306524,0.0009912923,0.007963546,0.009889776,0.01023612,0.006571684,0.02424202,0.001306075,0.007710246,0.02104512,0.03436282,0.07969642,0.1067106,0.02070363,0.01228801,0.01018547,0.003375515,0.01154319,0.02146161,0.006203128,0.04001416,0.001380967,0.008226094,0.04993986,0.04091176,0.01158057,0.03827902,1.873123,1.711664,2.145939,0.8142509,1.475455,1.182235,0.2928619,0.09248533,4.342917,22.51971,1.987677,0.7251598,0.8301719,1.123649,0.3869429,1.34402,4.249516,3.225417,1.47215,5.336782,22.51474,29.13791,23.35156,5.720312,28.65387,5.169685,9.770132,8.638556,0.4988077,5.362169,11.81787,0.4138263,11.10207,25.99269,14.50668,112.1445,131.1018,377.6686
31,0.01482275,0.01260032,0.002240947,0.08590104,0.1056536,0.1930131,0.06542125,0.0009096098,0.521692,0.001160052,0.03861541,0.01549807,0.08399584,0.0004684396,0.008593025,0.02555869,0.07243115,0.01541067,0.1280946,0.0009819411,0.008032886,0.009784751,0.009967759,0.006917441,0.02393759,0.001228147,0.007669444,0.02073904,0.03463117,0.08059482,0.1068495,0.02075491,0.01220183,0.01024369,0.003354708,0.01158514,0.02139167,0.006215687,0.04032884,0.0008251939,0.01068026,0.0504356,0.04088426,0.01173069,0.03835763,1.87617,1.71077,2.154184,0.8048965,1.45784,1.186054,0.2911234,0.09326112,4.356305,23.17804,1.968796,0.711435,0.8105232,1.142208,0.3810877,1.30878,4.153077,3.225465,1.394938,5.299168,22.53473,28.85752,22.17327,5.572833,27.68588,5.261904,9.621411,8.543684,0.493389,5.131345,12.582,0.4151817,12.18407,27.05311,15.24203,121.1291,130.2633,376.2896
32,0.01481974,0.01254655,0.002213668,0.08561552,0.1049469,0.1927784,0.06400425,0.0009334073,0.5415857,0.001159108,0.03815508,0.01553303,0.08564612,0.0004449754,0.008824909,0.02537339,0.07297829,0.01481786,0.1253926,0.0009766414,0.008083197,0.009746659,0.009722047,0.007214197,0.02366592,0.00115228,0.007538552,0.02027787,0.03471699,0.08191066,0.1064815,0.02080948,0.01212387,0.01030669,0.003328675,0.01163017,0.02132401,0.006232702,0.04063989,0.0003695796,0.01228299,0.05092127,0.04086105,0.01187009,0.03840067,1.872394,1.706218,2.16026,0.7944818,1.42991,1.189021,0.2892884,0.09395874,4.366585,23.7888,1.942562,0.6962441,0.7910286,1.163813,0.3739368,1.287577,4.051475,3.213938,1.322797,5.310627,22.66388,28.64189,21.56873,5.533392,27.13978,5.366607,9.788431,8.55972,0.4957212,4.961602,13.87057,0.4178191,13.58392,27.68756,15.57281,128.9307,133.4148,371.9275
33,0.01481881,0.01249461,0.002186971,0.08536841,0.1042674,0.1924325,0.06260747,0.0009447492,0.5767746,0.00115173,0.03769006,0.01557165,0.08759961,0.0004191644,0.009064903,0.02517952,0.07349591,0.01428334,0.1225132,0.0009756688,0.008083419,0.009782289,0.009535466,0.007423528,0.02342536,0.0011108,0.007407799,0.01984643,0.0345813,0.08265084,0.1064696,0.02086703,0.01205239,0.01037478,0.003297067,0.01167224,0.02125796,0.006247728,0.04094566,0.0005096166,0.01305832,0.05140114,0.04080495,0.01195612,0.03840783,1.863607,1.698705,2.164642,0.7847394,1.397117,1.191468,0.2873498,0.09456105,4.373008,24.24169,1.916932,0.6804285,0.774129,1.187638,0.3670586,1.291093,3.955551,3.199346,1.273369,5.394941,22.86237,28.56761,21.69248,5.61408,27.37963,5.473921,10.08002,8.648141,0.5072763,5.015325,15.32825,0.4211829,14.84478,28.14206,15.73852,132.66,139.1325,365.0345
34,0.01482136,0.01244368,0.002160863,0.08521877,0.1036096,0.1920531,0.06125746,0.000938457,0.6190835,0.001168031,0.03717949,0.01561349,0.08939978,0.0004019847,0.009282982,0.02500099,0.07400255,0.01398506,0.1198149,0.0009822275,0.008097398,0.009774727,0.009384674,0.007652027,0.0231509,0.001139692,0.007300657,0.0195774,0.03450549,0.08331779,0.1064092,0.02092733,0.0119862,0.01043943,0.003264347,0.01171102,0.0211934,0.006256389,0.04124571,0.0006304089,0.01283069,0.05188673,0.04074466,0.01197214,0.03840024,1.853756,1.689947,2.169023,0.7800872,1.370318,1.194337,0.2854564,0.09510742,4.377434,24.38412,1.90327,0.6649679,0.7686398,1.209328,0.363143,1.326637,3.884847,3.191629,1.266985,5.549949,23.33928,28.69528,22.81207,5.874275,28.53092,5.550782,10.3716,8.771449,0.5255202,5.404998,16.1494,0.4236939,15.65125,27.85427,15.44648,132.9736,145.378,358.7899
35,0.01482867,0.01239352,0.002135474,0.08522381,0.1029758,0.1915144,0.05998765,0.0009140181,0.6539403,0.001167831,0.0366899,0.01565942,0.09039415,0.0003950892,0.009465713,0.02485962,0.07453711,0.0141394,0.1190972,0.0009733294,0.008093561,0.009815694,0.009159721,0.007920856,0.02288664,0.001231102,0.007334647,0.01973321,0.03467188,0.08412755,0.1060712,0.02098983,0.01192456,0.01049205,0.003238874,0.01174971,0.02113028,0.006255819,0.04154003,0.0005534299,0.01094579,0.05235704,0.04069638,0.0119121,0.03841817,1.848288,1.682991,2.176048,0.7844058,1.361926,1.198727,0.2838483,0.09561013,4.3831,24.25351,1.914447,0.6514548,0.7770751,1.228215,0.3635763,1.389527,3.8576,3.200482,1.301127,5.742661,23.92563,28.97232,24.57271,6.163682,30.36452,5.537066,10.44972,8.809889,0.5420424,6.159472,15.90877,0.4239091,15.55784,27.1418,14.99739,128.4005,149.2073,354.9658
36,0.0148407,0.01234434,0.002110663,0.08536766,0.1023671,0.1907146,0.05880941,0.0008811657,0.6699774,0.001167955,0.03619648,0.01571086,0.09078529,0.0004079554,0.009586348,0.02477865,0.07512809,0.01453681,0.1202649,0.0009889057,0.008041137,0.009839896,0.009004499,0.008090817,0.02266423,0.001373769,0.007544887,0.02030679,0.0351982,0.08510183,0.1056011,0.02105371,0.01186636,0.01053394,0.003228373,0.01179254,0.02106806,0.006246313,0.04182925,0.0003634686,0.009064931,0.05284364,0.0406181,0.01180477,0.03849766,1.851053,1.680525,2.187308,0.794616,1.372762,1.204862,0.2827257,0.09606288,4.394208,24.02577,1.951544,0.6403524,0.795839,1.245526,0.3673574,1.455261,3.87413,3.230922,1.356986,5.93483,24.40368,29.28054,26.21675,6.303269,32.19131,5.421766,10.27232,8.707207,0.5481723,7.113667,14.95788,0.4224122,13.99439,25.83291,14.23102,112.5135,149.2491,355.0701
37,0.01485612,0.01229591,0.002086381,0.08562958,0.1017728,0.1897372,0.05773292,0.0008567314,0.6666167,0.001192863,0.03571519,0.0157593,0.09096,0.0004318326,0.009643178,0.02481883,0.07579812,0.01498959,0.1227928,0.0009973347,0.007968439,0.009934639,0.008811028,0.008271964,0.02251906,0.001532906,0.007823403,0.02132735,0.0359138,0.08597313,0.1052838,0.0211041,0.01181942,0.01057064,0.003235004,0.01184147,0.02100662,0.006229842,0.04212347,0.0001950667,0.00742227,0.05336874,0.04048745,0.01166763,0.0386394,1.862402,1.683342,2.20225,0.8073422,1.398355,1.212203,0.2820799,0.09646938,4.413063,23.78498,2.003875,0.6305347,0.821846,1.263927,0.3730406,1.503342,3.927919,3.280079,1.420071,6.052997,24.59231,29.51271,27.27994,6.299929,33.2989,5.268478,9.962969,8.543686,0.5397053,7.764389,13.71332,0.4193445,11.97389,25.51213,14.18011,95.80876,145.2915,357.5929
38,0.01487265,0.01224814,0.002062633,0.08594965,0.1011966,0.1887256,0.05672447,0.0008396904,0.6482525,0.001198094,0.03529936,0.01581103,0.09103709,0.0004589038,0.00964576,0.02489602,0.07650957,0.01548118,0.1259274,0.001013366,0.007923697,0.009951783,0.008683612,0.008380369,0.02240576,0.001629512,0.008141594,0.02250109,0.03671177,0.08744881,0.1048845,0.02115104,0.01177605,0.01060545,0.003254379,0.01189649,0.02094532,0.006209508,0.04241537,0.0001107576,0.006083579,0.05391538,0.04035481,0.01153201,0.03884494,1.880152,1.690574,2.219516,0.8198902,1.430526,1.220417,0.2818237,0.09684256,4.437553,23.60011,2.053317,0.6205594,0.8501123,1.287329,0.379056,1.52368,3.996541,3.339149,1.475805,6.05479,24.58416,29.63374,27.5475,6.217925,33.36905,5.143908,9.822651,8.474355,0.5242118,7.761176,12.43181,0.4158452,10.5589,25.84229,14.37542,89.0955,139.931,363.0759
39,0.01488853,0.01220111,0.0020394,0.08624242,0.1006357,0.1879185,0.05575628,0.0008385843,0.6219833,0.001212245,0.03493107,0.01586653,0.09116068,0.0004809695,0.009585222,0.02502391,0.07724117,0.01602972,0.1289705,0.001014686,0.007867243,0.01002313,0.008573602,0.008356479,0.02236732,0.001650003,0.008419259,0.02352565,0.03760937,0.08904172,0.1045103,0.02119802,0.01173405,0.01064191,0.003279317,0.01195579,0.02088395,0.006189366,0.04270393,7.761508E-05,0.005157712,0.05446933,0.04028649,0.01143988,0.03909421,1.900608,1.700257,2.237111,0.8304639,1.462325,1.228988,0.2817506,0.09725412,4.464318,23.53613,2.085633,0.6097603,0.873526,1.314808,0.3843879,1.514895,4.049574,3.39646,1.511729,5.960885,24.47996,29.63913,27.04707,6.103661,32.23674,5.076986,9.803404,8.484699,0.5093483,7.170799,11.56883,0.4128687,9.869882,26.61449,14.81537,91.35123,135.0048,371.2894
40,0.01490239,0.01215488,0.002016685,0.08643541,0.1000872,0.1875231,0.05479949,0.0008445275,0.5943326,0.001227182,0.03461945,0.01592444,0.09151775,0.0004898398,0.009509873,0.02514815,0.07797535,0.0164989,0.1309142,0.001009979,0.007895718,0.01003614,0.008443111,0.008314176,0.02234345,0.001597071,0.008612381,0.02418509,0.0382003,0.09091865,0.1044113,0.02124663,0.01169397,0.0106845,0.003301855,0.01201723,0.02082319,0.006173718,0.04298951,8.065526E-05,0.004785163,0.05502944,0.04029248,0.01142115,0.03935889,1.919681,1.710112,2.253367,0.8377436,1.485875,1.237313,0.2816318,0.09776944,4.49025,23.61147,2.095828,0.5981537,0.887132,1.344141,0.3880468,1.483691,4.064527,3.441654,1.523287,5.823744,24.41501,29.57069,26.08522,6.000366,30.28566,5.070521,9.851348,8.535446,0.4997656,6.289832,11.27198,0.4111032,9.662218,26.60629,14.73043,97.32492,131.9243,381.346
41,0.01491352,0.01210949,0.001994401,0.08646219,0.0995501,0.1874827,0.05384195,0.0008654093,0.5694972,0.001215468,0.03437207,0.01598329,0.09250082,0.0004855295,0.009412459,0.02526949,0.07870299,0.01657475,0.130436,0.0009991829,0.007914584,0.01002498,0.008370862,0.008218812,0.02235931,0.001498263,0.00869502,0.02447856,0.03853635,0.09273642,0.1044509,0.02129782,0.01165749,0.01073937,0.003316717,0.01207862,0.02076415,0.006167735,0.04327305,0.0001571906,0.006095666,0.055627,0.04032452,0.0115061,0.03960941,1.934361,1.718199,2.267103,0.8389929,1.49605,1.244275,0.2813132,0.09839926,4.513798,23.91348,2.085399,0.5863662,0.8849589,1.370923,0.3885811,1.442519,4.032904,3.469972,1.498324,5.691166,24.35888,29.42942,24.72734,5.870958,28.32972,5.105807,9.798261,8.529587,0.4933654,5.41831,11.58672,0.4106568,9.867283,25.90825,14.303,104.828,130.1916,387.5391
42,0.01492212,0.01206489,0.001972588,0.08632588,0.09902678,0.1875762,0.05287356,0.0008982092,0.5536741,0.001232043,0.0341314,0.01604054,0.09410424,0.0004697063,0.009326406,0.02535026,0.07939538,0.01622459,0.128611,0.0009840289,0.007927865,0.01004915,0.008349163,0.008077104,0.02237878,0.001379921,0.008647045,0.02433949,0.03862028,0.09436442,0.104768,0.02135223,0.01162639,0.01080601,0.003320821,0.01213744,0.02070774,0.006174203,0.04355485,0.0002719579,0.009782145,0.05622487,0.04034657,0.01166379,0.03981739,1.942187,1.722822,2.277031,0.8334427,1.486977,1.248726,0.2806864,0.09908635,4.533399,24.48563,2.058068,0.5750134,0.8652244,1.393343,0.3851077,1.40428,3.960964,3.479276,1.434613,5.585478,24.18592,29.21077,23.13231,5.691957,26.96946,5.166453,9.587635,8.412457,0.4874743,4.787935,12.48977,0.4111984,10.41798,25.87938,14.43399,111.9153,129.4876,384.6614
43,0.01492902,0.01202098,0.001951228,0.08609278,0.09851933,0.1876416,0.0518947,0.0009322443,0.5533144,0.001226642,0.03392099,0.01609462,0.09599485,0.0004489468,0.009244133,0.02541468,0.08001307,0.01567818,0.1263212,0.0009708413,0.0078963,0.01016826,0.008243926,0.007922391,0.02249606,0.001267267,0.008482255,0.02396149,0.0384399,0.09577119,0.1051684,0.02141012,0.01160116,0.01087862,0.003313661,0.01219092,0.02065405,0.006189274,0.04383446,0.0003260961,0.01234517,0.05678263,0.04035978,0.01184082,0.03995742,1.941706,1.722784,2.282852,0.8244103,1.461373,1.250859,0.2796934,0.09971928,4.546914,25.14275,2.017589,0.564176,0.8376627,1.416623,0.3784418,1.380169,3.86477,3.471116,1.357485,5.524051,23.9599,28.994,21.91184,5.569057,26.52555,5.244834,9.497501,8.30905,0.4855556,4.495755,13.81432,0.4124701,11.48552,26.96158,15.21763,120.8081,131.2443,374.2224
44,0.01493547,0.0119777,0.001930318,0.08582322,0.09802975,0.1876149,0.05091218,0.0009608509,0.5715198,0.001231555,0.03370007,0.01614521,0.09797668,0.0004280155,0.009173785,0.02544646,0.08054819,0.01507072,0.1237752,0.0009639638,0.007996895,0.01013128,0.008301965,0.007694131,0.02260472,0.001182299,0.008261462,0.02339546,0.03828933,0.09689698,0.10546,0.02147144,0.0115808,0.0109537,0.003299879,0.01223804,0.02060264,0.006208775,0.0441112,0.0004018765,0.01407015,0.05729792,0.04036751,0.01199334,0.04002651,1.934266,1.718287,2.285252,0.8139226,1.424873,1.25161,0.2784052,0.1002249,4.554447,25.7466,1.971265,0.5537881,0.8105026,1.443729,0.3700595,1.377117,3.76268,3.453117,1.287767,5.534797,23.87161,28.87663,21.36663,5.549755,27.15236,5.335666,9.714506,8.334651,0.4938633,4.608185,15.17682,0.41518,12.83303,27.61077,15.56171,128.7652,136.4118,362.5022
45,0.01494357,0.01193508,0.001909831,0.08558719,0.09755759,0.1874553,0.0499262,0.00097221,0.6074783,0.001215753,0.03349711,0.01619317,0.1002565,0.0004064589,0.009176699,0.02539773,0.08103923,0.01451919,0.1209936,0.0009642059,0.008004816,0.01015831,0.0084183,0.007533968,0.0226447,0.001155278,0.0080708,0.02295318,0.03820561,0.096921,0.1062137,0.02153587,0.01156373,0.0110325,0.003284111,0.01227946,0.02055289,0.006226266,0.04438475,0.0005453484,0.01542194,0.05779484,0.04033786,0.01208778,0.04004246,1.923338,1.710745,2.285674,0.8039475,1.386951,1.251572,0.2769787,0.1006013,4.556825,26.19432,1.929194,0.5437598,0.7867529,1.473462,0.3618307,1.39721,3.673616,3.435497,1.242114,5.632701,23.87784,28.90434,21.56186,5.645344,28.79042,5.416848,10.02074,8.43433,0.5114554,5.144881,16.15016,0.4187625,14.02005,28.07963,15.71873,132.7917,142.8037,353.1191
46,0.01495502,0.01189313,0.00188979,0.08545794,0.09710339,0.1872671,0.04896704,0.0009649021,0.6510698,0.001218681,0.0332708,0.01624063,0.1023725,0.0003992564,0.009148284,0.02537821,0.08151094,0.01421147,0.1183812,0.0009670338,0.008067978,0.01012232,0.008505526,0.007427685,0.02268492,0.001198123,0.007939423,0.02286344,0.03828062,0.09639888,0.1071713,0.02160302,0.01154884,0.01110697,0.003271886,0.01231706,0.0205046,0.006237338,0.04465439,0.0006805859,0.01533849,0.05828939,0.04030271,0.01211019,0.04003353,1.91354,1.702078,2.286141,0.7990797,1.360872,1.251962,0.2756114,0.1009013,4.556643,26.32632,1.902337,0.5334999,0.7762317,1.50015,0.356598,1.440137,3.620241,3.427866,1.240338,5.801479,24.18566,29.11562,22.72856,5.905285,31.17539,5.459302,10.29287,8.567001,0.5330793,6.081582,16.10136,0.4215722,14.76662,27.79546,15.39944,133.355,147.9881,350.6827
47,0.01497145,0.01185185,0.001870338,0.0855012,0.09666912,0.1869252,0.04806805,0.0009407118,0.6853266,0.001216716,0.03308213,0.01628949,0.1036219,0.0004054901,0.009158686,0.02532344,0.08200833,0.01437167,0.117776,0.0009878633,0.008087925,0.01010459,0.008616423,0.007290504,0.02275295,0.00130948,0.007932038,0.02328174,0.03882629,0.09572925,0.1078765,0.02167205,0.01153561,0.01116793,0.003269678,0.01235463,0.02045764,0.006239119,0.04491982,0.0006064905,0.01303844,0.05875513,0.04027903,0.01205519,0.0400437,1.910264,1.695312,2.289304,0.8030955,1.360893,1.253978,0.2745473,0.1011454,4.557507,26.17969,1.901891,0.5231756,0.7815338,1.52282,0.3558111,1.495802,3.622027,3.438034,1.278508,5.994624,24.62175,29.43543,24.44734,6.180088,33.73156,5.419257,10.34769,8.626433,0.5487519,7.280917,14.76041,0.4220285,14.66376,27.07515,14.9188,128.7886,149.0347,354.9262
