"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,86
Timestep, Region,"lionfish juv"_0,"lionfish juv"_1,"lionfish juv"_2,"lionfish juv"_3,"lionfish juv"_4,"lionfish juv"_5,"lionfish adult"_6,"lionfish adult"_7,"lionfish adult"_8,"lionfish adult"_9,"lionfish adult"_10,"lionfish adult"_11,"lionfish adult"_12,"lionfish adult"_13,"lionfish adult"_14,"lionfish adult"_15,"lionfish adult"_16,"lionfish adult"_17,"lionfish adult"_18,"lionfish adult"_19,"lionfish adult"_20,"lionfish adult"_21,"lionfish adult"_22,"lionfish adult"_23,"lionfish adult"_24,"lionfish adult"_25,"lionfish adult"_26,"lionfish adult"_27,"lionfish adult"_28,"lionfish adult"_29,"lionfish adult"_30,"lionfish adult"_31,"lionfish adult"_32,"lionfish adult"_33,"lionfish adult"_34,"lionfish adult"_35,"lionfish adult"_36,"lionfish adult"_37,"lionfish adult"_38,"lionfish adult"_39,"lionfish adult"_40,"lionfish adult"_41,"lionfish adult"_42,"lionfish adult"_43,"lionfish adult"_44,"lionfish adult"_45,"lionfish adult"_46,"lionfish adult"_47,"lionfish adult"_48,"lionfish adult"_49,"lionfish adult"_50,"lionfish adult"_51,"lionfish adult"_52,"lionfish adult"_53,"lionfish adult"_54,"lionfish adult"_55,"lionfish adult"_56,"lionfish adult"_57,"lionfish adult"_58,"lionfish adult"_59,"lionfish adult"_60,"lionfish adult"_61,"lionfish adult"_62,"lionfish adult"_63,"lionfish adult"_64,"lionfish adult"_65,"lionfish adult"_66,"lionfish adult"_67,"lionfish adult"_68,"lionfish adult"_69,"lionfish adult"_70,"lionfish adult"_71,"lionfish adult"_72,"lionfish adult"_73,"lionfish adult"_74,"lionfish adult"_75,"lionfish adult"_76,"lionfish adult"_77,"lionfish adult"_78,"lionfish adult"_79,"lionfish adult"_80,"lionfish adult"_81,"lionfish adult"_82,"lionfish adult"_83,"lionfish adult"_84,"lionfish adult"_85,"lionfish adult"_86
80,2,9.999945E-11,0.0001594964,0.001197494,0.003598002,0.007692631,0.01230121,0.01893155,0.02372486,0.02262446,0.03279979,0.04094657,0.1185829,0.09252362,0.1447248,0.1049294,0.1036437,0.1113734,0.1228034,0.2053972,0.1704295,0.1269309,0.1691164,0.3562845,0.5148779,0.493891,0.4504341,0.3842463,0.4224765,0.2309244,0.3747785,0.7040492,0.3346954,0.3912608,0.4441641,0.5696791,0.7397684,0.6462755,0.6174563,1.008091,0.5871394,0.4894814,0.7389502,0.985977,1.116682,0.5588471,0.7943067,0.9545744,0.8330811,0.8147799,1.196865,3.015289,0.6711285,0.7037879,0.8248738,0.8846024,0.8565404,0.830294,0.5662488,1.200718,16.80988,1.244589,1.619328,2.03747,1.188006,0.862288,1.527251,1.117126,1.081651,1.081168,0.923928,1.59884,12.28585,1.36719,1.072587,1.145764,1.779514,0.8776243,1.914758,1.082467,1.051746,1.315597,159.0403,1.199528,1.610115,1.233712,1.630754,2.482135
81,2,9.999945E-11,0.0001584604,0.001155693,0.00361371,0.008259282,0.01537162,0.02247335,0.02784289,0.03791362,0.03329979,0.04745268,0.05626336,0.171372,0.1287273,0.1990745,0.1440857,0.1375503,0.1415103,0.1520303,0.2563325,0.2115914,0.1540217,0.2008043,0.4329357,0.654413,0.587157,0.5383325,0.459182,0.5293213,0.2869802,0.4644326,0.7580213,0.3975698,0.4482524,0.5238244,0.6796828,0.8762933,0.7727312,0.7063409,1.107876,0.7007706,0.5411357,0.9533018,1.261063,1.351692,0.6242611,0.8250468,1.06375,0.964664,0.8969233,1.395503,2.862467,0.7349888,0.8004237,0.9251873,0.9909431,0.9549744,0.9368777,0.6199878,1.368105,15.13626,1.352028,1.668104,2.214623,1.326519,0.948467,1.624692,1.23387,1.137315,1.175801,1.011552,1.716704,11.19414,1.433123,1.167869,1.201462,1.758571,0.945077,1.949086,1.11123,1.179502,1.372033,140.5226,1.286568,1.756279,1.286483,1.79859
82,2,9.999945E-11,9.486928E-05,0.0007767327,0.002621732,0.006134797,0.01243299,0.02168265,0.02665925,0.0356054,0.05030473,0.04232935,0.05973327,0.07526536,0.2370031,0.1570655,0.2717796,0.1653098,0.1617176,0.1663337,0.1747046,0.2867721,0.2374806,0.173302,0.2230177,0.4832803,0.817647,0.6468585,0.5933695,0.5046411,0.598857,0.3212382,0.6759042,0.7920653,0.4378677,0.4994377,0.574096,0.7439916,0.9659116,1.002376,0.7570221,1.145862,0.7616029,0.5701934,1.025501,1.286119,1.311366,0.6607324,0.8347374,1.173876,1.042757,0.9202991,1.715652,2.679126,0.7650012,1.0562,0.9658262,1.042395,1.007683,1.000962,0.6498004,1.90321,13.82675,1.401888,1.6852,2.264123,1.405595,0.9844043,1.628528,1.340376,1.158513,1.223428,1.058511,1.728182,10.1878,1.435614,1.208601,1.486309,1.73403,0.9670357,1.959402,1.108603,1.233174,1.378182,124.1585,1.600414,1.809604,1.319421
83,2,9.999945E-11,2.800843E-05,0.00026128,0.001151196,0.003187957,0.006760638,0.01316814,0.0245378,0.02752317,0.03735813,0.05320672,0.04359307,0.06074277,0.07884933,0.2443775,0.154316,0.2785903,0.1618906,0.1613752,0.166473,0.1723493,0.27404,0.2348509,0.16895,0.2167619,0.4809524,0.846316,0.6591172,0.5749207,0.4886753,0.5776382,0.30745,0.6742526,0.7937683,0.4253604,0.4799576,0.5536196,0.7251995,0.9394684,1.031096,0.7288145,1.091394,0.7827752,0.5485941,1.057945,1.208642,1.207487,0.6321305,0.7796082,1.130356,0.9990519,0.8680922,1.681782,2.425195,0.7248268,1.099798,0.9178831,0.9880711,0.9654773,0.9592443,0.6155092,1.819408,12.44584,1.335733,1.580174,2.135596,1.419415,0.9345807,1.523922,1.297477,1.088089,1.159732,1.010155,1.619555,9.184571,1.340245,1.138598,1.376007,1.594497,0.9099591,1.887102,1.030376,1.181088,1.292276,109.6264,1.555472,1.72889
84,2,9.999945E-11,1.12419E-05,8.790527E-05,0.0003820032,0.001306285,0.003281343,0.006631926,0.01349978,0.02728072,0.02775912,0.03794672,0.05428872,0.04329953,0.05977411,0.07510578,0.2403106,0.1479695,0.272099,0.1543598,0.1557468,0.1599353,0.1650606,0.2565439,0.2240626,0.1606657,0.2035447,0.4644551,0.8389242,0.6533052,0.5437292,0.4605068,0.5448619,0.2891851,0.6531257,0.7758603,0.4023897,0.4507265,0.5207697,0.6880147,0.8994662,1.026929,0.6819198,1.017599,0.7764964,0.5141796,1.02289,1.118414,1.099666,0.5887703,0.7188282,1.060549,0.9361537,0.8024292,1.619266,2.179066,0.6732479,1.003246,0.8556497,0.918918,0.9060891,0.8921553,0.5709838,1.705007,11.18794,1.243746,1.451117,1.984064,1.389448,0.8698652,1.405515,1.2411,1.006295,1.07868,0.9460986,1.505341,8.250684,1.232799,1.053532,1.254918,1.452246,0.8417059,2.613754,0.9410388,1.085521,1.190856,96.78284,1.499128
85,2,9.999945E-11,5.923448E-06,4.713872E-05,0.0001544446,0.0004738947,0.001376996,0.003230141,0.007608812,0.01410775,0.02982738,0.02722568,0.03863274,0.05461072,0.04263949,0.05804411,0.07083658,0.2323257,0.1398046,0.2621526,0.1444409,0.1466953,0.1510975,0.1566795,0.2377613,0.2107201,0.1516296,0.1893715,0.4399781,0.8205785,0.6391634,0.5093446,0.4268697,0.5055544,0.2700612,0.6307994,0.7533908,0.3790917,0.4172154,0.4848375,0.6363768,0.8502274,1.017676,0.6500865,0.9401357,0.7110666,0.47525,0.9699906,1.024671,0.9952284,0.5451478,0.6584162,0.9768115,0.8656428,0.7365743,1.503285,2.269035,0.6220974,0.9089645,0.7896544,0.8434608,0.8406708,0.8281059,0.5262962,1.600359,10.15447,1.146041,1.321684,1.826291,1.271917,0.8008116,1.285351,1.171107,0.923925,0.9924435,0.8754768,1.387791,7.330497,1.12275,0.969714,1.13982,1.318377,0.7699731,2.339899,0.8557193,0.9908826,1.087983,85.4429
86,2,9.999945E-11,4.794009E-06,3.443838E-05,0.0001094128,0.0002414636,0.0005776397,0.001452258,0.004100342,0.008581707,0.01473398,0.03161612,0.02649967,0.03886035,0.05517496,0.04206312,0.05649721,0.07136725,0.2132687,0.1320872,0.2392593,0.1346533,0.1378077,0.1423638,0.1480782,0.2217234,0.197841,0.1420641,0.17473,0.4209564,0.7832683,0.6210394,0.4741865,0.3938638,0.47287,0.2506797,0.5851105,0.7329648,0.355507,0.3841147,0.4475378,0.5943443,0.7991633,0.9784885,0.5978937,0.8713266,0.6494113,0.4365146,0.9129111,0.943801,0.8990051,0.5023674,0.601877,0.9052241,0.8063766,0.6738365,1.380828,2.125232,0.5899603,0.824478,0.7311953,0.7817693,0.7783246,0.7595692,0.4991335,1.53582,9.160845,1.054785,1.202889,1.670234,1.175408,0.7319072,1.2214,1.094243,0.8473335,0.9298714,0.8081949,1.583987,6.522867,1.027249,0.8833159,1.039561,1.196464,0.702528,2.093541,0.7746549,0.9029118,1.117685
87,2,9.999945E-11,5.167828E-06,4.035304E-05,0.0001172717,0.0002352061,0.0003928258,0.0007665444,0.002730956,0.005141898,0.00965174,0.01515223,0.03120326,0.02626999,0.03883957,0.0549892,0.04168295,0.05499731,0.06781514,0.1958647,0.1250192,0.2193973,0.1273945,0.1296319,0.1674043,0.140183,0.2054111,0.1843637,0.1337366,0.1626742,0.3971466,156.7962,0.6669222,0.4415688,0.3678367,0.434074,0.2353948,0.5361007,0.6694146,0.3314145,0.3539672,0.4139713,0.5452214,0.7345601,1.302455,0.548511,0.8034533,0.5929939,0.4067532,0.8519822,0.8575681,0.8125593,0.4647601,0.5502565,0.8311173,0.7398403,0.6190799,1.328367,2.028869,0.5434766,0.7451006,0.6790286,0.7134119,0.7256447,0.6946528,0.4591711,2.016848,8.844177,0.9822223,1.08739,1.602316,1.081413,0.6684153,1.109856,1.221262,0.8092254,0.8576353,1.210067,1.509594,5.793268,0.9308467,0.8523121,0.9465869,1.086084,0.6410327,1.875228,0.7070535,0.9824739
88,2,9.999945E-11,8.25254E-06,6.007468E-05,0.000180963,0.0003523589,0.0005728143,0.0007933134,0.00234524,0.004687202,0.007237657,0.01208153,0.0168663,0.03246915,0.02806852,0.04099685,0.0579056,0.0471222,0.05654782,0.06767793,0.1844406,0.1236475,0.2049268,0.1253002,0.1247534,0.1989727,0.1377422,0.1948406,0.1787577,0.1301574,0.1549778,0.4629916,138.587,0.6114213,0.4476891,0.3490909,0.4087127,0.2241628,0.5354981,0.623903,0.3173563,0.3459888,0.3901652,0.5083203,0.6904165,1.837378,0.513788,0.7436484,0.5506741,0.3945338,0.8022186,0.8006031,0.7447003,0.4417883,0.5137497,0.8690063,0.7007948,0.7325613,1.289138,1.835044,0.508519,0.6830214,0.646028,0.6730571,0.6930799,0.6473814,0.4373241,2.67428,9.408379,1.008626,1.349367,1.492111,1.007537,0.6217742,1.036563,1.151824,0.8346715,0.7935018,1.20041,1.363248,5.337865,0.8572717,0.8171735,0.871741,1.046701,0.5933018,1.69086,0.661945
89,2,9.999945E-11,2.841185E-05,0.0002273328,0.0005469839,0.001057332,0.001612524,0.00227833,0.00596402,0.007930753,0.01150194,0.01577314,0.02178392,0.02527505,0.04350032,0.03758499,0.05318954,0.08828021,0.06707074,0.07032323,0.08327188,0.1959275,0.1425843,0.2124992,0.1465561,0.1405018,0.254494,0.1560379,0.2058398,0.1991656,0.1473923,0.1661921,0.6486076,122.5637,0.6027765,0.5217894,0.3909548,0.4227934,0.2422218,0.5503266,0.626397,0.3428747,0.3800703,0.428821,0.5224991,0.7609962,3.13885,0.5363958,0.7364383,0.5506472,0.4270165,0.8199335,0.8089369,0.7277606,0.4654725,0.5217775,0.9947096,0.7531619,0.8544065,1.395989,1.722096,0.5228673,0.6636512,0.6695096,0.719244,0.7232394,0.6516751,0.4521839,4.356236,10.20872,1.107065,1.40806,1.455581,1.020567,0.6313389,1.051543,1.277183,0.9114876,0.7908236,1.253628,1.298561,4.846142,0.8485214,0.8191991,0.877741,1.0843,0.5932909,1.664102
90,2,9.999945E-11,9.317717E-05,0.0005932857,0.001678864,0.003072755,0.004871484,0.006458091,0.01181249,0.01984269,0.0231513,0.0297454,0.03741488,0.04713915,0.0475129,0.07332183,0.06474739,0.0861038,0.1350419,0.1095402,0.1086291,0.1273993,0.2513961,0.2047368,0.2612658,0.2298407,0.1952952,0.3417464,0.2156116,0.2625709,0.263705,0.1996596,0.2115252,0.9781773,108.4552,0.7748019,0.7000948,0.4868216,0.5044469,0.311061,0.7022104,0.6880957,0.437557,0.4676271,0.5623041,0.6875678,0.9798169,2.943985,0.6550097,0.9459591,0.6233878,0.6220434,1.081725,0.9097516,0.7920136,0.568624,0.5985631,1.168297,0.8816797,1.03508,1.645801,1.695601,0.6730769,0.7168084,0.8111966,0.8893375,0.8809156,0.7533628,0.5353279,4.278825,9.501445,1.372812,1.647043,1.590136,1.161267,0.7510979,1.185761,1.38643,1.095474,0.8889472,1.434239,1.347663,4.551543,0.9555988,1.036116,0.9948411,1.24932,0.695231
91,2,9.999945E-11,0.0001423665,0.001018789,0.002733267,0.005636138,0.008791973,0.01261454,0.01496444,0.0228524,0.0364662,0.04035188,0.0499682,0.06056973,0.0720616,0.06885481,0.1051571,0.09187237,0.1196304,0.1827656,0.1484206,0.1454694,0.1736242,0.3030787,0.2627028,0.3117297,0.3020554,0.2545407,0.4220803,0.2738202,0.4124767,0.3197866,0.2485253,0.2525019,1.139772,95.90525,0.8355633,0.8749095,0.5772364,0.7132152,0.3715129,0.857286,0.7374777,0.5284052,0.5512273,0.6920334,0.8355954,1.184921,2.78579,0.7949437,1.164924,0.6914107,0.7902497,1.174634,0.9949855,0.8466587,0.6631788,0.6700636,1.266572,0.9989074,1.143913,1.884187,1.698225,0.750834,0.7669708,0.9380349,0.9770703,1.02448,0.8440263,0.6122106,4.2305,150.306,1.606332,1.900961,1.710718,1.259678,0.8550396,1.436383,1.476753,1.256117,1.065799,1.591602,1.384089,4.361365,1.04701,1.375026,1.085661,174.9687
92,2,9.999945E-11,0.0001609574,0.001188871,0.003640322,0.007614216,0.01321357,0.01899284,0.02078659,0.02621877,0.0365504,0.05723145,0.06080571,0.07433897,0.08486897,0.1119315,0.09163162,0.1426577,0.1200425,0.1590268,0.2380248,0.1836595,0.1845873,0.2209497,0.3548333,0.3380654,0.3669938,0.3753018,0.3092172,0.48661,0.3353482,0.546405,0.4066946,0.2934998,0.2917126,1.28162,85.4007,1.013477,0.9954805,0.6608951,0.8970773,0.4245023,0.9428355,0.7952393,0.6180747,0.6764375,0.7797468,0.9586688,1.388099,2.653839,0.9069849,1.361235,0.7683157,0.9750279,1.387603,1.079241,0.9059429,0.7468392,0.7480301,1.412217,1.119129,1.25361,2.057873,1.685463,0.836113,0.8263382,1.060724,1.068256,1.16949,0.9333963,0.686177,4.936921,133.7507,1.764284,2.158947,1.897929,1.423392,0.9542219,1.675384,2.37212,1.387943,1.153938,1.641241,1.463646,4.275755,1.148512,1.654413,1.193782
93,2,9.999945E-11,0.0001441166,0.001109691,0.00347268,0.007944791,0.01502462,0.0235165,0.02634121,0.03313287,0.04090952,0.05429872,0.08361974,0.08874401,0.1018614,0.1151393,0.1627445,0.1171259,0.1897715,0.1573108,0.2043781,0.3036045,0.2227307,0.2310471,0.2682371,0.418839,0.4304371,0.4290739,0.4770877,0.3690158,0.5315118,0.3939828,0.5949121,0.4778986,0.3535887,0.3331794,1.444235,76.06842,1.086363,1.152127,0.7574566,0.9760666,0.4919792,1.031403,0.8638561,0.7166142,1.360415,0.8963317,1.097413,1.606382,2.600157,1.029069,1.408561,0.8565495,1.106676,1.561299,1.178059,0.9829266,0.8463998,0.8270537,1.572999,1.265034,1.37913,2.251431,1.701487,0.9412419,0.8970149,1.162803,1.160693,1.296944,1.037406,0.7687873,5.572588,119.1446,1.885755,2.363937,2.053622,1.563504,1.062107,1.915718,3.223369,1.525827,1.266081,1.702599,1.56186,4.243945,1.419613,1.822547
94,2,9.999945E-11,0.003322036,1.169663,1.768889,4.714311,6.725619,7.543827,0.1394086,0.1284951,0.2311789,0.2877377,0.2547444,0.4477369,0.5124432,0.6264424,0.6311432,0.6712811,0.9092546,0.4284949,0.6390424,0.9562945,0.9492363,0.9504615,0.9648495,0.7299115,2.069889,1.451568,1.861381,1.841483,1.447928,1.332529,1.723858,1.287979,1.732011,1.557099,2.387357,2.920122,69.29903,2.423516,3.593348,3.187741,2.319803,1.432901,2.248234,2.689211,1.994307,3.188725,2.608428,3.707537,3.436583,4.388632,3.153586,3.942949,2.804429,2.482532,2.784588,2.618022,2.406277,1.866239,3.880821,4.143125,3.836283,4.319608,5.39571,3.935276,2.76601,2.540986,3.448598,2.351674,2.176263,2.578519,1.999925,8.92916,107.4791,5.027458,4.500425,6.010127,3.191143,2.289125,4.302693,5.038897,2.454998,4.439005,3.430832,4.461336,6.554711,4.846769
95,2,9.999945E-11,0.001065094,0.03171882,1.079032,1.674812,4.33509,6.02991,6.662508,0.1290722,0.125823,0.2167823,0.2672206,0.2465794,0.4132907,0.4703748,0.5728158,0.5793259,0.6268368,0.8399639,0.4110396,0.5969573,0.8746735,0.8918443,0.8746822,0.8841883,0.6751758,1.915772,1.33868,1.693714,1.695041,1.331483,1.234445,1.658686,1.196372,1.610954,1.498967,2.145624,2.711418,61.30779,2.232134,3.335027,2.930964,2.155633,1.330358,2.091218,2.464238,1.854335,2.995666,2.399226,3.381518,3.135875,4.082934,2.890772,3.583865,2.572512,2.310983,2.562928,2.414608,2.210131,1.775368,3.549546,3.802697,3.501108,3.931653,5.083182,3.594657,2.539454,2.494698,3.16977,2.218722,2.051135,2.39149,1.852078,8.137292,95.13231,4.714831,4.155613,5.559865,2.995469,2.133972,4.091869,4.747776,2.348969,4.03868,3.326548,4.096748,6.021436
96,2,9.999945E-11,9.278142E-06,0.0009909086,0.02841005,0.9524623,1.478389,3.826595,5.323849,5.882895,0.1186483,0.1200113,0.2009447,0.2468345,0.2366917,0.3810731,0.429803,0.5207015,0.5295733,0.56933,0.7796901,0.3811639,0.546882,0.7877933,0.8237988,0.7939,0.8006911,0.6141394,1.775578,1.232399,1.530702,1.546171,1.209898,1.125093,1.531139,1.124307,1.461956,1.376602,1.911479,2.487726,54.1514,2.057018,3.104482,2.694162,1.977637,1.217475,1.914027,2.228104,1.681076,2.712989,2.232848,3.071395,2.845996,3.676934,2.633311,3.229602,2.339334,2.118894,2.55173,2.196363,1.994531,1.667016,3.230443,3.448123,3.192816,3.536612,4.683691,3.282227,2.298397,2.248498,2.88079,2.029994,1.873563,2.183131,1.676329,7.4321,84.11166,4.338858,3.795717,5.062841,2.729104,1.951228,3.838695,4.291186,2.177465,3.641815,3.18513,3.730679
97,2,9.999945E-11,0.003331178,1.327573,7.206697,6.401935,27.90881,35.42992,3.441089,4.786362,5.300129,0.2325756,0.2480769,0.3498512,0.398061,0.478487,0.5714965,0.6721222,0.7675515,0.7958115,0.834198,1.228893,0.8519192,1.064065,1.179959,1.164289,1.232295,1.247876,1.031616,2.288549,1.734144,2.211581,1.953289,1.788538,1.75403,2.215168,1.778475,2.016458,1.981051,2.620343,3.170519,48.65173,2.715197,3.642359,3.270595,2.662508,2.164846,2.829163,2.801609,2.481694,3.455756,3.046984,3.90689,3.457471,4.563122,3.576349,3.859899,3.316648,3.266159,3.325267,2.819703,2.823401,2.572271,4.257253,4.084216,4.135262,4.474007,5.370751,4.474205,3.235877,3.076373,3.810498,3.088035,2.814085,3.228946,2.869778,7.790823,75.90126,5.243745,4.755704,6.539399,3.829282,3.086476,4.732614,5.102535,3.234747,4.550813,4.637494
98,2,9.999945E-11,0.02479286,0.002973546,1.581661,8.231219,7.105861,27.12884,31.27707,3.044586,4.234475,4.681633,0.2126446,0.2281737,0.3186421,0.3626777,0.4352683,0.5214925,0.6139905,0.6948451,0.7248935,0.7594698,1.103212,0.7727228,1.014124,1.063554,1.054025,1.108569,1.124444,0.9410681,2.172686,1.668519,2.084985,1.766368,1.625068,1.580173,2.000937,1.613522,1.816196,1.783483,2.349043,2.96558,42.99799,2.458583,3.343721,2.977967,2.426808,1.949876,2.554927,2.528214,2.233716,3.14985,2.748138,3.697713,3.136428,4.200081,3.324749,3.502862,2.971216,2.939009,3.007997,2.548366,2.534236,2.316144,3.822523,3.71262,3.750351,4.030217,4.945986,4.060604,2.918483,2.768727,3.43637,2.800467,2.531402,2.911134,2.588497,6.986584,67.28833,4.760391,4.335367,6.084131,3.448692,2.789699,4.391288,4.595356,2.988796,4.090216
99,2,9.999945E-11,5.384539E-06,0.02191585,0.00270704,1.396365,7.266731,6.273954,23.95535,27.61181,2.711287,3.756062,4.14396,0.2285651,0.2358033,0.3258233,0.3445694,0.4234223,0.5206257,0.5991139,0.6644737,0.682375,0.7796933,1.006543,0.8787168,1.132444,1.03424,0.9803783,1.005721,1.025926,0.9431677,2.287743,1.779027,2.027597,1.784083,1.561192,1.514594,1.909194,1.557776,1.682786,1.616219,2.248088,3.097951,38.14949,2.39794,3.262334,2.834565,2.220549,1.803411,2.324392,2.415124,2.055447,2.897465,2.648419,3.955925,2.853862,3.83972,3.04818,3.378758,2.716757,2.821926,2.801831,2.692879,2.366078,2.13623,6.722013,3.616526,3.435944,4.207817,5.010512,3.684409,2.796211,2.51369,3.150621,2.605471,2.583653,2.860203,2.426229,6.577986,59.65375,4.345748,4.308152,6.392041,3.219029,2.584423,4.059594,4.143723,2.772947
100,2,9.999945E-11,0.04635853,6.087992E-05,0.01948877,0.002639123,2.437426,13.31873,5.545334,21.19749,24.41631,15.20458,3.383167,3.703712,0.3530612,0.3260968,0.4346437,0.3840042,0.4971329,0.6503042,0.7059122,0.7472722,0.7409692,1.033395,0.9911405,0.9722047,1.185028,1.0898,0.9982779,0.9887536,1.054044,1.191794,2.258767,1.768302,2.312165,1.893702,1.734352,1.615108,2.144585,1.795381,1.712484,1.569758,2.423296,3.268807,34.05788,2.817075,3.367888,3.197425,2.178516,1.888001,2.25302,2.669956,2.124134,2.968949,2.880839,4.219041,2.750349,3.739084,3.145474,7.895068,2.811859,3.048545,2.912735,2.623911,2.53964,2.17791,6.15989,3.856299,3.460727,4.425897,5.610852,3.849514,3.129478,2.666302,3.140283,2.675231,2.430536,3.191313,2.569681,6.611397,53.28432,4.225527,4.786676,6.077231,3.337515,2.659423,4.072248,4.375383
101,2,9.999945E-11,2.764063E-05,0.04112018,0.0005061935,0.01804357,0.003659268,2.16059,12.23084,6.07088,20.29068,23.03367,15.69316,4.007091,5.052248,1.705411,2.983629,3.477699,1.832095,2.849942,4.047715,5.824158,5.321708,6.450012,4.734986,6.643203,5.11981,5.813599,4.511519,4.115517,2.241963,7.03704,6.741355,6.160494,5.872058,10.44689,11.75113,4.986238,5.522832,4.619545,6.562663,6.09485,10.23059,7.599573,10.15795,40.06456,12.66778,9.278328,13.82043,5.762321,7.249293,9.867168,9.565571,3.966362,5.165998,6.03848,10.90914,17.5076,13.74662,16.06839,16.79384,12.26159,7.96353,7.514875,5.87967,7.22124,5.92026,10.38753,19.02916,11.91975,16.28284,15.10849,8.003022,13.52243,11.39869,6.952928,9.596813,4.610987,16.14137,13.04764,16.08632,57.05674,14.05322,18.20478,26.82788,12.10036,11.92569,7.369285
102,2,9.999945E-11,7.272293E-05,0.0004854503,0.03758283,0.002599869,0.01936143,0.008536194,2.66211,11.56143,7.480885,20.54303,22.803,17.27959,5.27863,6.778875,4.240554,6.669279,7.322022,4.013651,6.061712,7.933199,12.50735,11.62317,14.08065,10.6797,14.14134,10.87958,12.4616,9.68475,8.445811,4.909198,15.07134,12.48159,14.28452,11.43041,20.82186,24.1501,11.43457,14.55924,8.859046,13.61627,12.54521,20.97107,16.93849,19.21365,50.07504,27.90786,16.8447,27.49433,12.13491,14.92669,22.0506,18.76262,10.02649,9.397176,11.75897,22.37585,36.27087,27.36656,34.33504,28.0162,27.00369,16.97253,14.79547,10.62366,14.38935,11.58743,17.393,40.82655,23.85251,30.77798,27.20172,19.19606,27.26842,23.63946,13.79923,19.4938,8.796564,33.77321,26.04048,29.66449,64.85567,27.1729,39.119,50.68785,24.73413,25.90444
103,2,9.999945E-11,0.0001267099,0.0009303658,0.002623967,0.03702503,0.008138755,0.02527892,0.02250412,3.198997,11.08135,8.731514,20.87175,22.02091,18.74812,6.78105,8.321982,7.076871,10.05395,10.7556,6.172453,8.933422,11.39334,18.03458,16.06254,19.7284,15.79277,19.16895,15.73509,18.31136,13.12971,12.14363,8.006096,21.30885,18.37513,21.67367,16.77782,29.27788,33.40872,16.64628,19.82402,13.66221,20.63503,17.72721,29.91368,24.86569,28.59343,55.77003,40.8912,23.81639,36.80772,19.4928,21.63844,31.91174,26.31701,17.65842,15.29099,19.38006,31.88202,49.41956,39.40667,46.35896,35.1518,36.48107,23.73828,21.67706,14.79682,20.91286,16.8578,23.09089,51.85571,33.92668,45.86257,39.38341,28.50997,39.1684,32.0232,20.19863,29.05493,12.95119,45.00848,34.26644,41.81337,71.55737,38.0196,56.53255,65.79839,35.5655
104,2,9.999945E-11,0.0001644417,0.001167816,0.003607224,0.007154772,0.04037144,0.01802703,0.03852651,0.04136687,2.922295,10.09765,8.200311,18.88848,19.93055,17.4114,6.631755,7.817949,6.996494,9.683121,9.62922,6.164985,8.775203,10.90001,17.13145,15.4022,18.9309,14.92461,18.09003,14.56107,16.57367,12.50597,11.23011,7.24126,19.82846,17.01859,21.63073,16.77991,27.71514,32.54596,15.5674,18.33087,12.26093,18.48504,15.91264,27.97418,22.21915,27.13202,50.97863,40.04929,22.21363,32.8952,18.08072,19.80252,29.27044,24.28497,17.76142,13.89739,17.9453,28.60316,47.06324,36.63334,45.75085,33.65461,32.57847,22.1883,19.96769,14.39051,19.31975,16.0042,23.24184,48.52156,31.25246,41.46305,40.10878,26.58323,37.66441,29.16116,18.1822,26.11539,11.7804,41.94475,32.38384,38.84844,65.61176,35.1016,52.91782,66.81753
