"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,112
Timestep, Region,"king mackerel juv"_0,"king mackerel juv"_1,"king mackerel juv"_2,"king mackerel juv"_3,"king mackerel juv"_4,"king mackerel juv"_5,"king mackerel juv"_6,"king mackerel juv"_7,"king mackerel juv"_8,"king mackerel juv"_9,"king mackerel juv"_10,"king mackerel juv"_11,"king mackerel adult"_12,"king mackerel adult"_13,"king mackerel adult"_14,"king mackerel adult"_15,"king mackerel adult"_16,"king mackerel adult"_17,"king mackerel adult"_18,"king mackerel adult"_19,"king mackerel adult"_20,"king mackerel adult"_21,"king mackerel adult"_22,"king mackerel adult"_23,"king mackerel adult"_24,"king mackerel adult"_25,"king mackerel adult"_26,"king mackerel adult"_27,"king mackerel adult"_28,"king mackerel adult"_29,"king mackerel adult"_30,"king mackerel adult"_31,"king mackerel adult"_32,"king mackerel adult"_33,"king mackerel adult"_34,"king mackerel adult"_35,"king mackerel adult"_36,"king mackerel adult"_37,"king mackerel adult"_38,"king mackerel adult"_39,"king mackerel adult"_40,"king mackerel adult"_41,"king mackerel adult"_42,"king mackerel adult"_43,"king mackerel adult"_44,"king mackerel adult"_45,"king mackerel adult"_46,"king mackerel adult"_47,"king mackerel adult"_48,"king mackerel adult"_49,"king mackerel adult"_50,"king mackerel adult"_51,"king mackerel adult"_52,"king mackerel adult"_53,"king mackerel adult"_54,"king mackerel adult"_55,"king mackerel adult"_56,"king mackerel adult"_57,"king mackerel adult"_58,"king mackerel adult"_59,"king mackerel adult"_60,"king mackerel adult"_61,"king mackerel adult"_62,"king mackerel adult"_63,"king mackerel adult"_64,"king mackerel adult"_65,"king mackerel adult"_66,"king mackerel adult"_67,"king mackerel adult"_68,"king mackerel adult"_69,"king mackerel adult"_70,"king mackerel adult"_71,"king mackerel adult"_72,"king mackerel adult"_73,"king mackerel adult"_74,"king mackerel adult"_75,"king mackerel adult"_76,"king mackerel adult"_77,"king mackerel adult"_78,"king mackerel adult"_79,"king mackerel adult"_80,"king mackerel adult"_81,"king mackerel adult"_82,"king mackerel adult"_83,"king mackerel adult"_84,"king mackerel adult"_85,"king mackerel adult"_86,"king mackerel adult"_87,"king mackerel adult"_88,"king mackerel adult"_89,"king mackerel adult"_90,"king mackerel adult"_91,"king mackerel adult"_92,"king mackerel adult"_93,"king mackerel adult"_94,"king mackerel adult"_95,"king mackerel adult"_96,"king mackerel adult"_97,"king mackerel adult"_98,"king mackerel adult"_99,"king mackerel adult"_100,"king mackerel adult"_101,"king mackerel adult"_102,"king mackerel adult"_103,"king mackerel adult"_104,"king mackerel adult"_105,"king mackerel adult"_106,"king mackerel adult"_107,"king mackerel adult"_108,"king mackerel adult"_109,"king mackerel adult"_110,"king mackerel adult"_111,"king mackerel adult"_112
10,1,0.1770035,0.1382044,0.1098625,0.09002117,0.07721059,0.06882648,0.06144498,0.05529723,0.04839782,0.04247545,0.03566924,0.03036328,0.02488741,0.02224208,0.0196503,0.01742881,0.01598836,0.01470522,0.01274061,0.01088289,0.009075067,0.007817994,0.006839041,0.005752227,0.004696887,0.003836503,0.003097047,0.00258897,0.002404741,0.002341285,0.002363888,0.002415188,0.002510457,0.003189886,0.003143154,0.003025073,0.002911243,0.002811748,0.002714841,0.002669522,0.002591918,0.002495754,0.002426492,0.002351767,0.002313975,0.0022513,0.002145962,0.002083286,0.00201513,0.001971761,0.001912127,0.001854085,0.001805401,0.00173629,0.00169653,0.001659083,0.001629043,0.001587642,0.001517027,0.001473546,0.001432991,0.001405857,0.00135998,0.001320312,0.001278665,0.001236649,0.001194783,0.00117782,0.001140345,0.001104499,0.001066399,0.001035243,0.001009556,0.0009931814,0.000952682,0.0009311467,0.0009086182,0.0008833662,0.0008509664,0.0008151039,0.0008031809,0.0007729168,0.0007576993,0.0007370813,0.000713021,0.0006947741,0.0006853351,0.0006531671,0.0006349893,0.0006259072,0.0006032524,0.0005862306,0.0005648943,0.0005487662,0.0005347214,0.0005203165,0.0005035137,0.0004886487,0.0004757862,0.0004632996,0.0004521227,0.0004385398,0.0004227303,0.0004099504,0.000403142,0.0003905958,0.0003805159,0.000361437,0.0003559437,0.0003448366,0.0003379574,0.0003276741,0.0003197973
11,1,0.1859344,0.148328,0.1163622,0.09294057,0.07584477,0.06549203,0.05773791,0.05179569,0.04659983,0.04079344,0.03582228,0.03000128,0.02548691,0.02371684,0.02123929,0.01872925,0.01666119,0.01538742,0.01411849,0.01226463,0.01047596,0.008676956,0.007468463,0.006553494,0.005493116,0.004491503,0.003671494,0.002945897,0.002478274,0.002299795,0.002249016,0.002247063,0.002305993,0.002392379,0.003038635,0.002993578,0.002879192,0.002784728,0.002682502,0.002592177,0.002545359,0.002468362,0.002388832,0.00231695,0.002251591,0.002207153,0.002146047,0.002055639,0.001986989,0.001917261,0.001877643,0.001822942,0.001771715,0.001730075,0.00165983,0.00162036,0.001582036,0.00154927,0.001517061,0.001446928,0.001407039,0.001363434,0.001345065,0.00130079,0.001258937,0.001217408,0.001179119,0.001138538,0.001123554,0.001090808,0.001055822,0.00102244,0.0009946261,0.000964438,0.0009488462,0.0009062754,0.0008878509,0.0008670281,0.0008388411,0.0008099725,0.0007791625,0.000768536,0.0007390624,0.0007250674,0.0007048104,0.000679884,0.0006644973,0.0006561733,0.0006292964,0.0006076416,0.0006005384,0.0005766416,0.0005579105,0.0005400014,0.0005229433,0.0005137197,0.0004970195,0.0004819574,0.0004672886,0.000452984,0.0004442885,0.0004337449,0.0004207689,0.0004037891,0.0003920769,0.000383535,0.0003738459,0.0003636583,0.0003457384,0.0003415305,0.0003293965,0.0003211523,0.0003142416
12,1,0.1893237,0.1564985,0.1246319,0.09751566,0.07726763,0.06356148,0.05462133,0.0483409,0.04340153,0.03900816,0.03399483,0.02997628,0.02516481,0.02435171,0.02277486,0.02039199,0.01790792,0.01590363,0.01469935,0.01354777,0.01168415,0.01001111,0.008268044,0.007144096,0.006263582,0.005245886,0.004282079,0.003524776,0.002825532,0.002356336,0.002197157,0.002152452,0.002152891,0.002201018,0.002268787,0.002905982,0.002851103,0.002742808,0.002658661,0.002551966,0.002473379,0.002439175,0.002365169,0.002283951,0.002211689,0.002146301,0.002116958,0.002053993,0.001964856,0.001902655,0.001833485,0.001790346,0.00173918,0.001686485,0.001643671,0.001583218,0.001543014,0.001505941,0.001477053,0.001449323,0.001381479,0.001341986,0.001306849,0.001283863,0.001237176,0.001197091,0.001162128,0.001118179,0.001086608,0.00107223,0.001039294,0.001005924,0.0009748643,0.0009459996,0.0009203773,0.0009071924,0.0008662679,0.0008453829,0.0008305238,0.0008020271,0.0007718015,0.000742093,0.0007319451,0.0007052292,0.0006949496,0.0006707764,0.0006484164,0.0006386548,0.0006239786,0.0006021695,0.0005796895,0.0005726616,0.0005499086,0.0005379506,0.0005139728,0.0004994915,0.0004909146,0.000473428,0.0004585835,0.0004468881,0.0004339508,0.0004240845,0.0004112051,0.0004022307,0.0003845324,0.0003740525,0.0003666413,0.0003565752,0.0003470114,0.0003301354,0.000324232,0.0003142283,0.000307982
13,1,0.1847203,0.1597689,0.13181,0.1050033,0.08228425,0.06541113,0.05381849,0.04624012,0.04067839,0.03664234,0.03295827,0.02887063,0.02539231,0.02390177,0.02316708,0.02170172,0.01930643,0.01690877,0.01516257,0.01398501,0.01288348,0.01117083,0.009523385,0.007874742,0.006817698,0.005948814,0.004960524,0.004058891,0.003350748,0.002691172,0.002238598,0.002088915,0.002024387,0.002048348,0.002096823,0.002157691,0.002752222,0.002704761,0.002610177,0.002526046,0.002437064,0.002352847,0.002307852,0.002238531,0.002173394,0.002104873,0.00203783,0.002010475,0.001948107,0.001868353,0.001821079,0.001737552,0.00170439,0.001656972,0.001609197,0.001571156,0.001505052,0.001458232,0.001427012,0.001408417,0.001379507,0.001307914,0.00127807,0.001240566,0.001220788,0.001181988,0.001137712,0.001102811,0.001070309,0.001034781,0.001023059,0.0009899065,0.0009552637,0.0009273975,0.0008966276,0.0008740537,0.0008620889,0.0008222947,0.0008080097,0.0007899433,0.0007619195,0.0007324766,0.0007068093,0.0006978204,0.0006716172,0.000661714,0.0006381368,0.0006166729,0.0006074661,0.0005953672,0.000573045,0.0005513807,0.0005461562,0.0005225178,0.0005120435,0.000489413,0.0004752263,0.0004685378,0.0004512313,0.000438498,0.0004239024,0.0004127765,0.0004019121,0.0003937965,0.0003823144,0.0003676706,0.0003546456,0.0003497094,0.0003388562,0.0003298676,0.0003145289,0.000309368,0.0002988117
14,1,0.1769297,0.1564674,0.1345391,0.1116066,0.08871941,0.06954807,0.05525456,0.04551371,0.03893006,0.03435281,0.03085007,0.02778279,0.0243572,0.02407528,0.02274227,0.02199542,0.02063544,0.01849061,0.01616853,0.01438055,0.01326853,0.01232173,0.01058002,0.009068588,0.007465963,0.00648838,0.005682043,0.004741197,0.003852302,0.003189409,0.002556994,0.002140789,0.001994067,0.001941034,0.001951365,0.001986466,0.002059112,0.002625661,0.002578285,0.002493042,0.002414567,0.00231146,0.002229535,0.002203355,0.002142909,0.002064564,0.002006374,0.001939417,0.001906829,0.001855867,0.001772659,0.001723883,0.001661255,0.001621663,0.001575891,0.001531593,0.001490643,0.001429757,0.001391815,0.001361035,0.001340891,0.001307169,0.001245707,0.001207754,0.001176277,0.001162196,0.001127105,0.00108252,0.001052131,0.001013585,0.0009829933,0.0009733859,0.0009383765,0.0009084647,0.0008799503,0.000855134,0.0008272206,0.0008210128,0.0007838683,0.0007687871,0.0007538749,0.0007251936,0.0006959899,0.000672123,0.000662139,0.0006382772,0.0006275544,0.000608847,0.0005861106,0.0005783819,0.0005659412,0.0005439942,0.0005242529,0.0005188032,0.0004987819,0.0004846258,0.0004657343,0.0004494309,0.0004451272,0.0004290489,0.0004159335,0.0004039553,0.0003944039,0.0003829819,0.0003746743,0.0003629342,0.0003496136,0.0003349423,0.0003318786,0.0003226293,0.000314794,0.0002995488,0.0002936843
15,1,0.1680929,0.1502051,0.131805,0.1140466,0.09435004,0.07523497,0.05881857,0.04680743,0.03848537,0.03280572,0.02905975,0.02596341,0.02344935,0.02321221,0.02272488,0.02150191,0.02091018,0.01963954,0.01759568,0.01537664,0.01367498,0.01266075,0.01171319,0.01010637,0.008612337,0.007112725,0.006185642,0.005397395,0.004513677,0.00365427,0.003016482,0.002420549,0.002031056,0.001893433,0.00184735,0.00185511,0.001890057,0.001953974,0.002493235,0.002448059,0.002374252,0.002291561,0.002209439,0.002123641,0.002092047,0.002035259,0.001970122,0.001903997,0.00184254,0.001816537,0.001760052,0.001680281,0.001647321,0.001570398,0.001537605,0.001497518,0.001451892,0.001412743,0.00135885,0.001327564,0.001292714,0.001274137,0.001245479,0.001184452,0.001150957,0.001119589,0.001106311,0.001075812,0.001031005,0.001000568,0.0009619651,0.0009331108,0.0009220714,0.0008953781,0.0008655018,0.0008362594,0.000809757,0.0007859641,0.0007782152,0.0007458947,0.0007307656,0.0007175808,0.000688541,0.0006623426,0.0006374576,0.0006297436,0.0006052572,0.0005985476,0.0005775865,0.0005566528,0.0005446926,0.0005403199,0.0005148336,0.0004985782,0.000492841,0.0004726587,0.0004636768,0.0004441864,0.0004276198,0.000423341,0.0004079305,0.0003943552,0.0003838777,0.0003723195,0.0003637234,0.0003565103,0.000346098,0.0003323104,0.0003215079,0.0003148292,0.0003069906,0.0002983617,0.0002837039
16,1,0.1597907,0.1424497,0.1274388,0.1121152,0.09687205,0.08029927,0.06393738,0.05000068,0.03984428,0.0328778,0.02806585,0.02466096,0.02210852,0.02219513,0.0218858,0.02168772,0.02050346,0.01993246,0.01870569,0.01671707,0.01460878,0.01299015,0.01207834,0.01115758,0.009618168,0.008217415,0.006764993,0.005889156,0.005140823,0.004290662,0.003494939,0.002891855,0.002302494,0.001935417,0.001796784,0.00175623,0.00176133,0.001787878,0.001857139,0.00236976,0.002324587,0.00225192,0.002187601,0.002085059,0.002014921,0.001986678,0.00193715,0.001865368,0.001809779,0.001758782,0.001730995,0.001679469,0.001597001,0.001566336,0.001492441,0.001461447,0.00142449,0.001381132,0.001346768,0.001288314,0.001264528,0.001232467,0.001205316,0.001187332,0.001133544,0.001095366,0.001061505,0.001051259,0.001022531,0.0009819111,0.0009492858,0.0009157364,0.0008899781,0.0008787033,0.0008519439,0.000822156,0.0007953717,0.0007745869,0.0007504093,0.0007397248,0.0007088582,0.0006976078,0.0006843182,0.0006563669,0.0006295337,0.0006059745,0.0005957824,0.0005768302,0.0005684759,0.0005514876,0.0005302401,0.000519757,0.0005106882,0.0004918174,0.0004740226,0.0004699975,0.0004482788,0.0004409912,0.0004223819,0.0004077299,0.0004017496,0.0003869877,0.0003751743,0.0003649897,0.0003556393,0.0003462398,0.0003393254,0.0003286272,0.0003147165,0.0003055665,0.0002993909,0.0002923381,0.000283858
17,1,0.1538702,0.1365076,0.1224772,0.1093579,0.09604177,0.08261707,0.06880314,0.05479109,0.04292047,0.03425628,0.02813496,0.02404503,0.02120167,0.02109089,0.02114586,0.02083969,0.020599,0.01940074,0.01897164,0.01772122,0.01582818,0.01383744,0.0123105,0.01141954,0.01061096,0.009149773,0.007808031,0.006403278,0.005595912,0.004901697,0.004085186,0.003312777,0.002736668,0.002184843,0.001831633,0.001708738,0.001663048,0.001674364,0.00170418,0.001763613,0.002239158,0.002207325,0.002144152,0.002077655,0.00198657,0.001919809,0.001892433,0.001837181,0.00177762,0.001719464,0.001669277,0.001643101,0.001589906,0.001524649,0.001484137,0.001416437,0.001389533,0.00135435,0.001310744,0.001277816,0.001226005,0.001199845,0.00117328,0.001153324,0.001129733,0.00107601,0.001037975,0.001008612,0.0009946878,0.0009745887,0.0009244292,0.00090004,0.0008720594,0.0008452694,0.000834132,0.0008116411,0.0007802502,0.0007559129,0.0007364792,0.0007153724,0.0007070202,0.0006722459,0.000663847,0.0006496554,0.0006241493,0.0005974445,0.0005783355,0.0005675259,0.0005479878,0.0005407367,0.0005236714,0.0005057346,0.0004939999,0.0004854333,0.0004666676,0.0004506623,0.0004456261,0.0004260298,0.000419339,0.0004011062,0.0003874148,0.000383502,0.0003675694,0.0003580909,0.0003466769,0.0003380128,0.0003278783,0.0003224185,0.0003118738,0.0003002922,0.0002905745,0.0002827454,0.0002779951
18,1,0.1510098,0.1324175,0.1179473,0.1052574,0.09413584,0.08286688,0.07161492,0.05922121,0.04709064,0.03685712,0.02954159,0.02415569,0.02067247,0.02013895,0.01992873,0.02010036,0.0198674,0.01957956,0.01849074,0.01803812,0.01701427,0.0151263,0.01317718,0.0117613,0.01084175,0.01004445,0.00874775,0.007454057,0.006139468,0.005340301,0.004661585,0.003902756,0.003146034,0.002611856,0.002078993,0.001747673,0.001620351,0.001581305,0.001587609,0.001609087,0.001667901,0.00213145,0.002099927,0.002035274,0.001971988,0.001895564,0.001822331,0.001801518,0.001749016,0.001697675,0.001636545,0.00158973,0.001558358,0.001512592,0.001446246,0.001409011,0.001349348,0.001318996,0.001289242,0.001249513,0.00121392,0.001166408,0.001141289,0.001111625,0.001097439,0.00107194,0.001021125,0.0009882268,0.000961919,0.0009519429,0.0009192753,0.0008836157,0.000858075,0.0008316495,0.0008011156,0.0007954739,0.0007672237,0.0007433558,0.0007164811,0.000700488,0.000680155,0.0006708335,0.000636156,0.00063019,0.0006216574,0.0005945935,0.0005687503,0.0005480031,0.0005404701,0.0005212,0.000514599,0.0004983393,0.0004804112,0.0004694307,0.0004641404,0.0004462908,0.0004284944,0.0004225268,0.0004076572,0.0004000297,0.0003805236,0.0003681678,0.0003648777,0.0003502145,0.0003398719,0.0003303509,0.000321763,0.0003123237,0.000307527,0.0002977414,0.0002844766,0.0002756364,0.000269877
19,1,0.153755,0.1304482,0.1134822,0.1016847,0.09115783,0.08083282,0.07155496,0.06162281,0.05105546,0.04048717,0.03182599,0.02540425,0.02089121,0.01967152,0.01913302,0.01899524,0.01909821,0.0188285,0.01856451,0.01752407,0.01711975,0.01609641,0.01438436,0.01260889,0.0111411,0.01036424,0.009640391,0.00833286,0.00706985,0.00580496,0.005094248,0.00443616,0.003712696,0.002993388,0.002482135,0.001968931,0.001662983,0.001544104,0.001509454,0.001513035,0.00153764,0.00159387,0.002028674,0.001991325,0.001934764,0.001879504,0.001799599,0.001731134,0.001718701,0.001665408,0.001607906,0.00155653,0.001508702,0.001487336,0.001443737,0.001370304,0.00133776,0.001283891,0.001256894,0.001225509,0.001191732,0.001151074,0.001108234,0.001082254,0.001056213,0.001040402,0.001020256,0.0009715066,0.0009435107,0.0009152801,0.0009039143,0.0008815284,0.000842758,0.0008142677,0.0007883572,0.0007652661,0.0007588066,0.0007270463,0.0007053644,0.0006842166,0.0006663807,0.00064638,0.0006378169,0.0006078164,0.0005961938,0.0005908217,0.0005631439,0.0005390429,0.0005217277,0.0005120408,0.0004956576,0.0004899504,0.0004738003,0.0004564278,0.0004461665,0.0004408277,0.0004220174,0.0004083024,0.0004035655,0.0003875466,0.0003807291,0.0003619471,0.0003499124,0.0003454805,0.0003336597,0.0003238993,0.0003140197,0.0003057301,0.0002973335,0.0002923933,0.0002832531,0.0002701786,0.0002625858
20,1,0.161587,0.1318909,0.1120193,0.09796657,0.08763336,0.07825494,0.07002296,0.06151,0.05314512,0.04394492,0.03479018,0.0274853,0.02197013,0.01979252,0.01869577,0.01818149,0.01799412,0.01811815,0.01777894,0.0177139,0.01662925,0.01626512,0.01537895,0.01367558,0.01192275,0.01059847,0.009815547,0.00914096,0.007911297,0.006728753,0.005518605,0.004850645,0.004216155,0.003525297,0.002835087,0.002362804,0.001873676,0.001576079,0.001478167,0.001440678,0.001435129,0.001452384,0.001512303,0.001936986,0.001896389,0.001840867,0.001782895,0.001714193,0.001645788,0.001627484,0.001578754,0.001534394,0.001482945,0.001428566,0.001415435,0.001372365,0.001304265,0.001278534,0.001219805,0.001196319,0.00116269,0.001133424,0.001094879,0.001049093,0.001030996,0.001004797,0.0009924835,0.0009725572,0.0009243109,0.0008923466,0.0008678622,0.000860418,0.0008354919,0.0008022767,0.0007773795,0.0007477879,0.0007264257,0.0007206784,0.0006952251,0.0006702341,0.0006448262,0.0006286707,0.0006130001,0.0006039661,0.0005770755,0.0005686869,0.0005637433,0.0005351036,0.0005137484,0.0004956445,0.000489076,0.0004687445,0.000465823,0.0004503586,0.0004311943,0.0004240808,0.0004205471,0.0004011696,0.0003862129,0.0003859376,0.000369893,0.0003625645,0.0003443552,0.0003324394,0.000328792,0.0003173659,0.0003072021,0.0002984258,0.000290795,0.0002817678,0.0002781832,0.0002683202,0.0002561623
21,1,0.1740833,0.1386473,0.1135303,0.09663054,0.08412947,0.07531106,0.06739304,0.06016735,0.0530461,0.04553303,0.03785523,0.03002016,0.02357107,0.02076218,0.01881841,0.01773537,0.01723103,0.0170839,0.01720487,0.01688851,0.0168143,0.01578028,0.01542945,0.01461529,0.01296447,0.01138673,0.01005968,0.009369505,0.008716486,0.007538292,0.006357251,0.005288833,0.004615692,0.003999816,0.003359971,0.00269507,0.002252242,0.001783691,0.001501785,0.001402398,0.001360808,0.001367597,0.001383674,0.001438402,0.001832778,0.001792728,0.001747119,0.001700435,0.00162667,0.001565546,0.001553229,0.001502166,0.001456751,0.001406873,0.001358804,0.001341624,0.001298635,0.001243386,0.001216607,0.001161586,0.001131102,0.001105824,0.001077288,0.001035893,0.0009977197,0.00097843,0.0009509916,0.0009413897,0.0009236547,0.0008750364,0.0008499163,0.0008235951,0.0008179007,0.0007975647,0.0007619156,0.0007363679,0.0007133183,0.0006887462,0.0006851963,0.0006635461,0.0006322711,0.0006151924,0.0006012819,0.0005832331,0.0005752014,0.0005467844,0.0005402369,0.0005356913,0.0005109864,0.0004874853,0.000468999,0.0004626196,0.0004472339,0.000442234,0.0004270547,0.0004116146,0.0004026432,0.0003971031,0.0003829823,0.0003683758,0.000366245,0.0003509442,0.0003441139,0.000327786,0.000314395,0.000313041,0.0003016788,0.0002926272,0.0002828224,0.0002771675,0.0002681933,0.0002645658,0.0002541699
22,1,0.1875933,0.1485995,0.1180404,0.09657714,0.08285638,0.07230412,0.06425913,0.05779804,0.05142378,0.0453831,0.03893507,0.03246395,0.02579222,0.02227414,0.01970405,0.01780804,0.01680647,0.01621267,0.01622991,0.0162421,0.01605784,0.01591126,0.01502926,0.01456965,0.01391076,0.01236904,0.01071106,0.009595132,0.008891048,0.008285251,0.007165395,0.006077784,0.005013942,0.004388295,0.003823973,0.00319698,0.002551154,0.002137406,0.001685719,0.001426165,0.001329491,0.001298119,0.001296879,0.001312721,0.001361682,0.001746206,0.001700709,0.001656409,0.00160462,0.001541258,0.00148302,0.001466442,0.001425477,0.001388846,0.001335515,0.001295644,0.001278044,0.001235212,0.001180898,0.001146537,0.001100399,0.001079597,0.001048253,0.001023815,0.0009845113,0.0009474884,0.0009294823,0.0008996894,0.0008939038,0.0008797458,0.0008330467,0.0008076316,0.0007826596,0.0007772683,0.0007537414,0.0007223873,0.000697202,0.0006755711,0.0006551401,0.0006510883,0.0006304251,0.0006050396,0.0005827356,0.000568771,0.0005547059,0.000547705,0.0005210179,0.0005121403,0.0005074365,0.0004817772,0.0004638995,0.0004468246,0.0004389166,0.0004234512,0.0004196966,0.0004071979,0.0003910925,0.000382998,0.0003779778,0.0003615335,0.0003495597,0.0003488919,0.0003340897,0.000324713,0.0003107732,0.000299993,0.0002980115,0.0002859981,0.0002777339,0.0002686563,0.0002634134,0.0002548216,0.0002516168
23,1,0.1974093,0.160066,0.1266636,0.1008225,0.08249047,0.07053784,0.06160337,0.05478379,0.04926238,0.04390706,0.03861383,0.03318258,0.02759308,0.02428594,0.02112416,0.01865909,0.01683408,0.01593567,0.01546567,0.01537285,0.01535823,0.01523448,0.01513316,0.01422266,0.0138887,0.01317389,0.01179797,0.01022813,0.009120667,0.008484359,0.007913076,0.006798373,0.005800194,0.004772018,0.004167966,0.003632811,0.003038986,0.002422216,0.002015942,0.001605061,0.001347475,0.001258196,0.001225083,0.001230521,0.001244588,0.001293992,0.001652558,0.001613838,0.001584418,0.001525122,0.001467866,0.001410258,0.001400512,0.001354014,0.001309989,0.001268401,0.001227224,0.001210962,0.001174764,0.001115378,0.001089982,0.001045923,0.001021878,0.0009938481,0.000970737,0.0009312356,0.0008911995,0.0008806993,0.0008604842,0.0008487976,0.0008301484,0.0007853626,0.0007636675,0.0007403448,0.0007307112,0.0007177472,0.0006839258,0.0006630585,0.0006416293,0.0006163797,0.0006165546,0.0005972018,0.0005727386,0.0005550453,0.0005420814,0.0005255439,0.0005189093,0.0004945014,0.0004846664,0.0004830545,0.0004599083,0.0004387696,0.000421078,0.0004155235,0.0004011542,0.0003984018,0.0003865478,0.0003704118,0.0003625198,0.0003602669,0.0003428766,0.0003289306,0.0003295553,0.0003156665,0.0003115091,0.0002939801,0.0002838334,0.0002829508,0.0002709339,0.000263685,0.0002547746,0.0002492161,0.0002410401
24,1,0.2019113,0.167742,0.1351302,0.1074022,0.08554304,0.06987715,0.05965702,0.05207217,0.04640439,0.04159131,0.0371844,0.0326884,0.02818267,0.02603374,0.02302989,0.01998806,0.01768407,0.01590324,0.01508419,0.01462989,0.01455456,0.01457994,0.01436592,0.01422485,0.01348648,0.01316531,0.01255194,0.01116146,0.009683808,0.008650647,0.008053257,0.007516724,0.006484524,0.005508679,0.004497139,0.003963827,0.003437835,0.002880668,0.002288324,0.001916614,0.001515835,0.001277893,0.00119619,0.001163157,0.001167078,0.001178972,0.001223666,0.001561488,0.001534175,0.001495765,0.001436061,0.001395158,0.001333647,0.001324896,0.001286223,0.001246028,0.001202468,0.001163734,0.001152773,0.001108081,0.001054905,0.001034073,0.0009876953,0.0009656436,0.0009449052,0.000917802,0.0008855418,0.0008452272,0.0008360276,0.0008112745,0.0007961423,0.0007891349,0.0007459572,0.0007260882,0.0006989529,0.0006953652,0.0006779614,0.0006442817,0.0006285266,0.0006057926,0.0005877402,0.0005867595,0.000565023,0.0005438117,0.0005254541,0.0005133249,0.0004985005,0.0004929582,0.0004687605,0.0004645477,0.000457692,0.000435677,0.0004153973,0.0004016152,0.0003955396,0.0003800418,0.0003778222,0.0003667436,0.0003510947,0.0003438943,0.0003404615,0.0003279387,0.0003144256,0.0003126723,0.0002997679,0.0002950194,0.0002801511,0.0002671219,0.0002672383,0.0002562256,0.0002499795,0.000241439,0.0002368281
25,1,0.2016017,0.1708817,0.1418471,0.1145794,0.09103964,0.07233816,0.05919482,0.05043953,0.04407066,0.03932991,0.03531941,0.03152884,0.02766684,0.02661603,0.02463605,0.0217924,0.01897134,0.01676111,0.01511096,0.01430195,0.01384038,0.01379835,0.01381889,0.01367335,0.0136297,0.01274939,0.01253361,0.01186984,0.01065011,0.009139168,0.008116429,0.007627742,0.007110911,0.00616916,0.005217491,0.004294788,0.003771536,0.003265565,0.002743334,0.002176575,0.001813989,0.001442841,0.001210789,0.001135882,0.001106293,0.001105075,0.001116106,0.001162846,0.001486186,0.0014558,0.00142625,0.001366743,0.001323579,0.001263227,0.001261843,0.001219579,0.00118273,0.001144028,0.001100658,0.001094051,0.001056136,0.001004527,0.0009859465,0.0009400717,0.0009213759,0.0008974079,0.0008731337,0.0008396507,0.0008027359,0.0007944282,0.0007741931,0.0007619522,0.0007495248,0.0007095612,0.0006896292,0.0006672883,0.0006637191,0.0006451842,0.0006122929,0.0005951045,0.0005787055,0.0005596982,0.0005564864,0.0005368245,0.0005167119,0.000498048,0.0004878311,0.0004723924,0.0004678841,0.0004418922,0.0004397413,0.0004357669,0.0004125288,0.0003915741,0.0003814551,0.0003748609,0.0003614512,0.0003594587,0.0003474596,0.0003326456,0.0003268129,0.0003241364,0.0003084756,0.0002993563,0.0002988153,0.0002843296,0.0002808865,0.0002656312,0.0002530865,0.0002539167,0.0002430482,0.0002382349,0.0002279444
