"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,112
Timestep, Region,"king mackerel juv"_0,"king mackerel juv"_1,"king mackerel juv"_2,"king mackerel juv"_3,"king mackerel juv"_4,"king mackerel juv"_5,"king mackerel juv"_6,"king mackerel juv"_7,"king mackerel juv"_8,"king mackerel juv"_9,"king mackerel juv"_10,"king mackerel juv"_11,"king mackerel adult"_12,"king mackerel adult"_13,"king mackerel adult"_14,"king mackerel adult"_15,"king mackerel adult"_16,"king mackerel adult"_17,"king mackerel adult"_18,"king mackerel adult"_19,"king mackerel adult"_20,"king mackerel adult"_21,"king mackerel adult"_22,"king mackerel adult"_23,"king mackerel adult"_24,"king mackerel adult"_25,"king mackerel adult"_26,"king mackerel adult"_27,"king mackerel adult"_28,"king mackerel adult"_29,"king mackerel adult"_30,"king mackerel adult"_31,"king mackerel adult"_32,"king mackerel adult"_33,"king mackerel adult"_34,"king mackerel adult"_35,"king mackerel adult"_36,"king mackerel adult"_37,"king mackerel adult"_38,"king mackerel adult"_39,"king mackerel adult"_40,"king mackerel adult"_41,"king mackerel adult"_42,"king mackerel adult"_43,"king mackerel adult"_44,"king mackerel adult"_45,"king mackerel adult"_46,"king mackerel adult"_47,"king mackerel adult"_48,"king mackerel adult"_49,"king mackerel adult"_50,"king mackerel adult"_51,"king mackerel adult"_52,"king mackerel adult"_53,"king mackerel adult"_54,"king mackerel adult"_55,"king mackerel adult"_56,"king mackerel adult"_57,"king mackerel adult"_58,"king mackerel adult"_59,"king mackerel adult"_60,"king mackerel adult"_61,"king mackerel adult"_62,"king mackerel adult"_63,"king mackerel adult"_64,"king mackerel adult"_65,"king mackerel adult"_66,"king mackerel adult"_67,"king mackerel adult"_68,"king mackerel adult"_69,"king mackerel adult"_70,"king mackerel adult"_71,"king mackerel adult"_72,"king mackerel adult"_73,"king mackerel adult"_74,"king mackerel adult"_75,"king mackerel adult"_76,"king mackerel adult"_77,"king mackerel adult"_78,"king mackerel adult"_79,"king mackerel adult"_80,"king mackerel adult"_81,"king mackerel adult"_82,"king mackerel adult"_83,"king mackerel adult"_84,"king mackerel adult"_85,"king mackerel adult"_86,"king mackerel adult"_87,"king mackerel adult"_88,"king mackerel adult"_89,"king mackerel adult"_90,"king mackerel adult"_91,"king mackerel adult"_92,"king mackerel adult"_93,"king mackerel adult"_94,"king mackerel adult"_95,"king mackerel adult"_96,"king mackerel adult"_97,"king mackerel adult"_98,"king mackerel adult"_99,"king mackerel adult"_100,"king mackerel adult"_101,"king mackerel adult"_102,"king mackerel adult"_103,"king mackerel adult"_104,"king mackerel adult"_105,"king mackerel adult"_106,"king mackerel adult"_107,"king mackerel adult"_108,"king mackerel adult"_109,"king mackerel adult"_110,"king mackerel adult"_111,"king mackerel adult"_112
362,0,0.2128242,0.1861196,0.158633,0.131119,0.1045767,0.08328643,0.06793307,0.05828793,0.05169466,0.04702979,0.04234549,0.03882097,0.03482273,0.03398849,0.03279839,0.03073477,0.0277587,0.025097,0.0227384,0.02134793,0.02084252,0.02109709,0.02084373,0.02098707,0.0190891,0.01908379,0.01692878,0.01488168,0.01193824,0.01123394,0.01024292,0.01046723,0.009880411,0.009690298,0.0104214,0.009826731,0.0105309,0.0109638,0.01119843,0.0108235,0.01042267,0.008516639,0.008436412,0.007592189,0.007126334,0.00700402,0.007144153,0.006901895,0.00705965,0.006808816,0.006797821,0.005846731,0.005296486,0.004719173,0.004148177,0.004059662,0.00367298,0.003952285,0.003834701,0.003753264,0.003353965,0.003872302,0.003362729,0.002957943,0.002600753,0.002089811,0.001875045,0.001773966,0.001518681,0.001447828,0.001517995,0.001502207,0.001414998,0.001480961,0.001322334,0.001408645,0.00127271,0.00115522,0.001091198,0.0009223505,0.0009470877,0.0009494556,0.0008916584,0.0008175184,0.0008047667,0.0006070622,0.000427203,0.0003381153,0.0002588813,0.0002337353,0.0002108315,0.0001889333,0.0001817405,0.0002009023,0.0001833761,0.0001894051,0.0001709088,0.0001574396,0.0001413457,0.000124919,8.217819E-05,8.117696E-05,5.687391E-05,6.998717E-05,6.738534E-05,7.112756E-05,8.183479E-05,8.608725E-05,9.805169E-05,0.0001065747,8.678216E-05,8.838851E-05,6.207891E-05
363,0,0.2074672,0.1853514,0.1621841,0.1381628,0.1143024,0.09120807,0.07260334,0.0592032,0.05084956,0.04506029,0.04100652,0.03690492,0.03384465,0.03333184,0.03255282,0.03140838,0.02944477,0.02660947,0.02404548,0.02181129,0.02048738,0.01998164,0.02023512,0.01999153,0.02013981,0.01826351,0.01830043,0.01622564,0.01421613,0.01140645,0.01074997,0.009791396,0.01000961,0.009454782,0.009257335,0.009974328,0.009397372,0.01008147,0.01050318,0.01071086,0.01035226,0.009980862,0.008142374,0.008078104,0.007262792,0.006821384,0.006703894,0.006839354,0.006609544,0.006758792,0.006528494,0.006512143,0.005601961,0.005068961,0.004518438,0.003974009,0.003886982,0.003519269,0.003786722,0.003676967,0.003595006,0.003211847,0.003716348,0.003222721,0.002828407,0.00249412,0.002000082,0.001795909,0.001701746,0.0014557,0.001386742,0.001455284,0.001440641,0.001356054,0.001420972,0.001267122,0.001351798,0.001219255,0.001106742,0.00104692,0.0008829794,0.0009069734,0.0009104506,0.0008552071,0.0007835033,0.0007722088,0.0005816382,0.0004093281,0.000324016,0.0002477815,0.0002240708,0.0002021579,0.0001809447,0.0001739234,0.0001925844,0.000175506,0.0001810445,0.0001636509,0.0001510694,0.000135435,0.0001194734,7.884037E-05,7.789081E-05,5.463023E-05,6.709198E-05,6.485379E-05,6.842737E-05,7.85933E-05,8.278398E-05,9.439587E-05,0.0001025738,8.32952E-05,8.49561E-05
364,0,0.2008664,0.181463,0.1622577,0.1420244,0.1209308,0.1001504,0.0799231,0.06361429,0.05186201,0.04457342,0.0394768,0.03593446,0.03232398,0.03238898,0.03190191,0.03118682,0.03008066,0.02821235,0.025514,0.02304418,0.02091426,0.01965604,0.01916268,0.01941358,0.01916678,0.01932606,0.01748944,0.01754886,0.01553416,0.01358557,0.01089969,0.01029169,0.009359424,0.009577815,0.009051342,0.008844358,0.009546017,0.008986617,0.009653304,0.01006178,0.01025056,0.009909517,0.009561871,0.007788335,0.007739384,0.006953358,0.006530055,0.006424947,0.006553672,0.00633169,0.006470437,0.006261953,0.006240092,0.005369429,0.00485633,0.004326724,0.003806573,0.003721087,0.003374326,0.0036302,0.003526306,0.003444072,0.003077591,0.00356869,0.003089672,0.002712121,0.002391733,0.00191592,0.001721486,0.001632646,0.00139562,0.001328679,0.001395262,0.001381845,0.001299876,0.001364002,0.001215008,0.001297527,0.001168776,0.00106128,0.001004706,0.000845716,0.0008693901,0.0008734859,0.0008202504,0.0007512329,0.0007409633,0.0005576773,0.0003923648,0.0003106573,0.0002372638,0.0002148854,0.0001940672,0.0001731105,0.0001664094,0.0001847244,0.000167614,0.0001732776,0.0001568663,0.0001450087,0.000129874,0.0001141097,7.566642E-05,7.476129E-05,5.250591E-05,6.38893E-05,6.245104E-05,6.584126E-05,7.550247E-05,7.964273E-05,9.091956E-05,9.877326E-05,8.002175E-05
365,0,0.1953219,0.1761873,0.1591061,0.1424045,0.1246433,0.1061079,0.08796259,0.07020938,0.05586015,0.04553607,0.03915839,0.03465905,0.03157055,0.03090447,0.03100228,0.03053544,0.02985544,0.02880603,0.02703274,0.02446446,0.02208628,0.02005824,0.01884737,0.01838122,0.01861987,0.01837695,0.01854678,0.0167422,0.01682753,0.01488454,0.01298683,0.01040572,0.009855065,0.00894994,0.009165565,0.008666348,0.008456989,0.00913888,0.008595517,0.009242131,0.009638195,0.009806132,0.009481412,0.009162243,0.007449917,0.007414415,0.006656962,0.006250943,0.006159586,0.006281019,0.006066081,0.006195255,0.006006191,0.005980511,0.005147769,0.004655986,0.004143424,0.003647255,0.003565928,0.003236155,0.003480891,0.003383343,0.003301519,0.002949606,0.003426517,0.002962929,0.002602631,0.002293652,0.001836501,0.001650382,0.001567079,0.001337432,0.001273597,0.001337752,0.001325306,0.001245574,0.001309877,0.001164949,0.001245492,0.001120557,0.00101779,0.0009639094,0.0008103435,0.0008337511,0.0008370113,0.000787021,0.0007204084,0.0007114961,0.0005345468,0.0003758919,0.0002979765,0.0002272721,0.0002061553,0.0001862821,0.0001658906,0.000159341,0.0001771947,0.0001606069,0.0001658138,0.0001503539,0.0001391495,0.0001245067,0.0001093206,7.264697E-05,7.171689E-05,5.045924E-05,6.124243E-05,6.013057E-05,6.33662E-05,7.251553E-05,7.645912E-05,8.70731E-05,9.508224E-05
366,0,0.1931004,0.172009,0.1550434,0.1399697,0.1253843,0.1097496,0.0934108,0.07748201,0.06187369,0.04920003,0.04010071,0.03450724,0.03053218,0.03020854,0.02956124,0.02968442,0.02924855,0.02859626,0.02759071,0.02590575,0.02345249,0.02117649,0.01923512,0.01807811,0.01761544,0.01785411,0.01762435,0.01779043,0.01603061,0.01613139,0.0142625,0.01242124,0.009947996,0.009440997,0.008558576,0.008770988,0.008297362,0.008085551,0.008748294,0.008223651,0.008850439,0.009223292,0.009387676,0.009078414,0.008781262,0.007129551,0.0071028,0.006366806,0.005988132,0.005906496,0.006021671,0.005814311,0.005930833,0.005763421,0.005737523,0.004936797,0.004462807,0.003969203,0.003494523,0.003418192,0.00310457,0.003338734,0.003245128,0.003164075,0.002826949,0.003289107,0.002842022,0.002496539,0.002199877,0.001760378,0.001582279,0.001503849,0.001282237,0.001221314,0.001282864,0.001271159,0.001193991,0.001257483,0.001116996,0.001195734,0.001075129,0.0009765691,0.0009250604,0.0007773004,0.0007996836,0.0008029827,0.0007550803,0.0006911673,0.000682231,0.000512586,0.0003602348,0.0002858812,0.0002178185,0.0001978472,0.0001790037,0.0001589616,0.0001526332,0.0001701059,0.0001539633,0.0001589222,0.0001442117,0.0001335842,0.0001194302,0.0001047462,6.979692E-05,6.884926E-05,4.84478E-05,5.889098E-05,5.792115E-05,6.099739E-05,6.968988E-05,7.364266E-05,8.388191E-05
367,0,0.1971214,0.1700428,0.1515989,0.1365777,0.1232503,0.1105039,0.09673987,0.0823081,0.0683394,0.05457248,0.04338037,0.03535631,0.03044154,0.02922725,0.02890815,0.02826726,0.02841501,0.02799745,0.02740066,0.0264185,0.02482052,0.02247889,0.02029632,0.01843433,0.01733518,0.01688476,0.01711825,0.01689961,0.01706005,0.01535398,0.0154741,0.01367209,0.01188399,0.009513695,0.009039003,0.00819017,0.008394414,0.00794594,0.007737012,0.008378725,0.007869471,0.008474936,0.008833447,0.008988875,0.008694745,0.008414887,0.006824282,0.006807107,0.006093292,0.00573938,0.005661743,0.005774242,0.00557259,0.005678651,0.005528428,0.005505319,0.004735284,0.004280712,0.003802106,0.00334761,0.003277016,0.002978771,0.003202649,0.003113209,0.003033304,0.002710473,0.003157095,0.002726071,0.002396674,0.002110397,0.001687462,0.001517428,0.001442907,0.001228653,0.001170917,0.001228143,0.001219759,0.001142733,0.001208012,0.001068399,0.001147406,0.001031628,0.0009373133,0.0008876052,0.0007440711,0.0007668082,0.0007705917,0.0007248454,0.0006632447,0.0006549838,0.0004916109,0.0003450281,0.000274283,0.0002088504,0.0001898621,0.0001719768,0.0001524797,0.0001462558,0.0001632568,0.0001475973,0.0001522828,0.0001383496,0.000128261,0.0001145653,0.0001003956,6.705063E-05,6.613703E-05,4.658133E-05,5.666028E-05,5.577068E-05,5.876199E-05,6.689919E-05,7.10028E-05
368,0,0.2083117,0.1734922,0.1496526,0.1335252,0.1202448,0.1084219,0.09731333,0.08520993,0.07247821,0.0602271,0.04810558,0.03822416,0.03115408,0.02913608,0.02797643,0.02765055,0.02702907,0.02719661,0.02678943,0.02623122,0.0252871,0.02377292,0.02153565,0.01944303,0.01767102,0.01661735,0.01618283,0.01640625,0.01619945,0.01635202,0.0146971,0.01483679,0.01310766,0.01136715,0.009101398,0.008654501,0.007838164,0.008032882,0.007606257,0.007403787,0.008023231,0.007530668,0.008111604,0.00846494,0.008603184,0.008324686,0.008060079,0.00653301,0.006522167,0.005838114,0.005497393,0.005426246,0.005537441,0.005342261,0.005439658,0.00530351,0.005281128,0.004540434,0.004106671,0.003642498,0.003207241,0.003141422,0.002856052,0.003072196,0.002986956,0.002907506,0.002598657,0.003029499,0.002616116,0.002300188,0.002022991,0.001617628,0.001455337,0.001384855,0.001178083,0.001122315,0.001177827,0.001170783,0.001091844,0.001160086,0.001024344,0.00110132,0.0009895386,0.000899496,0.0008517305,0.0007135101,0.0007348572,0.0007396815,0.0006957029,0.0006363181,0.0006290391,0.0004711375,0.0003308618,0.0002630629,0.0002002079,0.0001821886,0.0001652819,0.0001462867,0.0001401069,0.0001567523,0.0001415268,0.0001459885,0.000132728,0.0001231063,0.0001099045,9.620149E-05,6.442359E-05,6.354456E-05,4.479863E-05,5.441709E-05,5.369008E-05,5.659856E-05,6.427684E-05
369,0,0.2239886,0.1828961,0.1523047,0.1313571,0.1173295,0.1056008,0.09511919,0.08548022,0.07486694,0.06364306,0.052944,0.04228925,0.03359326,0.02978691,0.02786831,0.02676101,0.02643683,0.025836,0.02601142,0.02562854,0.02510296,0.02419223,0.02275763,0.02062155,0.01861859,0.01692731,0.0159095,0.01549992,0.01571543,0.0155131,0.0156674,0.0140652,0.01421686,0.0125562,0.01086989,0.008700566,0.008289143,0.007496233,0.007689043,0.007268925,0.007082032,0.007681659,0.007204001,0.007764306,0.008102909,0.008230205,0.007948976,0.007719116,0.006249589,0.006248911,0.005592125,0.005264089,0.005195002,0.005306095,0.005117425,0.00520994,0.005086676,0.005064717,0.004350428,0.003936628,0.003489306,0.003071663,0.003010631,0.002738541,0.002945804,0.002855677,0.002787454,0.002488875,0.002905911,0.00250886,0.002207467,0.001939558,0.001550785,0.001395719,0.001328726,0.001130358,0.001075338,0.001129656,0.00112329,0.00104601,0.001114105,0.0009820585,0.001056875,0.0009486853,0.0008629086,0.0008170403,0.0006838165,0.0007043024,0.0007087773,0.0006677051,0.0006103396,0.0006037417,0.0004516708,0.0003167063,0.0002516934,0.0001918667,0.0001748456,0.0001587899,0.0001403129,0.0001342378,0.0001504582,0.0001356658,0.0001399752,0.000127273,0.0001180938,0.0001053876,9.212584E-05,6.189483E-05,6.105415E-05,4.305928E-05,5.234058E-05,5.105376E-05,5.453448E-05
370,0,0.2361344,0.1896497,0.1553386,0.1285723,0.1115261,0.1004792,0.08975555,0.08017433,0.072727,0.06325959,0.05397446,0.04555975,0.03573765,0.03100313,0.02730885,0.02570504,0.02469422,0.02459257,0.02375905,0.02347534,0.0238479,0.02326614,0.02204513,0.02109094,0.01912043,0.01722385,0.01566604,0.01480484,0.01436373,0.01469644,0.01442511,0.01450111,0.01314917,0.01304314,0.01161527,0.009899167,0.008129584,0.007698667,0.006598664,0.006941669,0.0065887,0.006449262,0.007112099,0.006430219,0.00713454,0.007410721,0.007429545,0.007240603,0.007157432,0.005643268,0.005630857,0.005178881,0.004711477,0.004582404,0.004782836,0.004731412,0.004709976,0.00459366,0.004489185,0.003866905,0.003566292,0.003094728,0.00272437,0.002669825,0.00253251,0.002585267,0.002534623,0.002561014,0.002197182,0.002476691,0.002289266,0.001988978,0.001749451,0.001388973,0.001239843,0.001173493,0.0009512647,0.0009657083,0.001024708,0.0009603805,0.0008971769,0.0009750104,0.0008668411,0.0009472678,0.0008539209,0.0007579026,0.0007313477,0.0006079375,0.0006073557,0.0006242635,0.0005758681,0.000527086,0.0005158785,0.0004007837,0.0002825322,0.0002188657,0.0001719164,0.0001504075,0.0001307435,0.0001271336,0.0001206157,0.0001286858,0.0001146567,0.0001233659,0.000110567,9.979313E-05,9.119548E-05,7.778237E-05,5.316149E-05,5.324878E-05,3.329111E-05,4.567291E-05,4.452566E-05
371,0,0.2410572,0.1909341,0.1533151,0.1249406,0.1041203,0.09188484,0.082443,0.07433527,0.06499041,0.05960491,0.05172202,0.0439833,0.03779303,0.03216787,0.02778301,0.02471166,0.02279249,0.02177014,0.02157624,0.02122344,0.02067259,0.02105909,0.02078129,0.01973693,0.01896894,0.01688586,0.01538821,0.0142087,0.01343456,0.01292682,0.01340385,0.01295903,0.01304615,0.01158688,0.01179688,0.01051374,0.008532534,0.007271334,0.006808405,0.005767651,0.006138229,0.005779136,0.005657488,0.006266679,0.005699221,0.006274906,0.006633098,0.006643508,0.006336369,0.006297238,0.004991932,0.005102133,0.004586203,0.004139979,0.004097269,0.004333075,0.004160781,0.004203106,0.004084738,0.004046837,0.003391402,0.003169235,0.002707832,0.002417392,0.002363184,0.00229863,0.002304501,0.002272084,0.002253818,0.001942688,0.002222664,0.002019265,0.001804813,0.001543198,0.001212645,0.001111286,0.001038768,0.0008548102,0.0008442204,0.0008880201,0.0008527886,0.0008044593,0.0008731781,0.0007576993,0.0008479714,0.0007450073,0.0006597606,0.0006517852,0.0005324503,0.0005380074,0.0005407279,0.000507359,0.0004543205,0.0004466494,0.0003546795,0.0002444383,0.0001896632,0.0001492404,0.0001283284,0.0001102132,0.0001074896,0.0001014029,0.0001074621,9.298756E-05,0.0001043971,9.506677E-05,8.580154E-05,7.339428E-05,6.223055E-05,4.812808E-05,4.843958E-05,3.080433E-05,4.22281E-05
372,0,0.2478224,0.209381,0.1658044,0.1327581,0.1086607,0.09059946,0.07975946,0.07177513,0.06466848,0.05652378,0.05190727,0.04482136,0.03822256,0.03603464,0.03063519,0.026453,0.02345209,0.02165978,0.02073136,0.02053137,0.02019509,0.01964234,0.02002418,0.01974329,0.01875504,0.01799427,0.01606208,0.01466863,0.01356167,0.01280314,0.01231113,0.0127881,0.01232939,0.01242687,0.01101624,0.01126254,0.01004212,0.0080838,0.006910845,0.006498166,0.00548182,0.005859754,0.005479581,0.005383303,0.005931983,0.005422198,0.005973205,0.006324391,0.006286093,0.00601885,0.006021906,0.004752117,0.004876908,0.004377231,0.003932521,0.003870436,0.00413867,0.003958963,0.00400436,0.003887462,0.003857184,0.003231556,0.003011207,0.002580119,0.002301734,0.002249617,0.002189376,0.002196013,0.002160139,0.002153735,0.001829998,0.002122031,0.001932919,0.001724076,0.001471921,0.001159236,0.001057118,0.0009904084,0.0008139754,0.0008050598,0.0008473499,0.0008125127,0.0007657239,0.0008353444,0.0007218117,0.0008027528,0.0007104204,0.0006315009,0.0006203339,0.0005093426,0.0005109156,0.0005158862,0.0004850419,0.0004313134,0.0004275177,0.0003367925,0.0002338826,0.0001792657,0.0001416441,0.0001226303,0.0001051699,0.000102125,9.503774E-05,0.0001024029,8.818452E-05,9.804109E-05,9.102584E-05,8.212178E-05,6.990562E-05,5.839924E-05,4.594112E-05,4.61124E-05,2.949455E-05
373,0,0.249542,0.2077588,0.1820104,0.1439889,0.1150458,0.09413353,0.07867923,0.06921387,0.06237577,0.05615664,0.04905036,0.04511049,0.03893767,0.03640303,0.03435915,0.02916444,0.02522045,0.02230271,0.02064344,0.01972727,0.01957642,0.0192364,0.01870846,0.019083,0.01878022,0.01789674,0.01712324,0.01532114,0.01399903,0.01292846,0.01221501,0.01175416,0.01220289,0.01176445,0.01185649,0.01050254,0.01074276,0.009581899,0.007693233,0.006582091,0.00620277,0.005213434,0.005587737,0.005225298,0.005123207,0.005657861,0.005167563,0.005701923,0.006038371,0.00597754,0.005743172,0.005747976,0.004533511,0.004653575,0.004181048,0.003749662,0.00369142,0.003952826,0.003778371,0.003821945,0.003707067,0.003676933,0.003087578,0.002876975,0.002464219,0.002195379,0.002148397,0.002090953,0.0020949,0.002063423,0.002058236,0.001736049,0.002030219,0.001837308,0.001649246,0.001406414,0.00110613,0.001006576,0.0009453796,0.0007779292,0.0007696816,0.0008088513,0.0007753142,0.0007312351,0.0007993993,0.0006895676,0.0007664342,0.0006781119,0.0006012334,0.0005933749,0.0004856226,0.0004877178,0.0004929733,0.0004642037,0.0004121948,0.0004079103,0.0003220493,0.0002235931,0.0001714461,0.0001353037,0.0001174351,0.0001007162,9.778655E-05,9.058003E-05,9.765502E-05,8.432676E-05,9.36272E-05,8.709814E-05,7.855646E-05,6.682268E-05,5.566563E-05,4.391525E-05,4.403365E-05
374,0,0.244324,0.21616,0.1802216,0.1575837,0.1244388,0.0996279,0.08153006,0.06772372,0.05971281,0.05396712,0.04849074,0.04237727,0.03911505,0.03678605,0.03458938,0.03267471,0.02770247,0.02400093,0.02119109,0.01954715,0.01874471,0.01860146,0.0182329,0.01780244,0.01812589,0.01788518,0.01698489,0.01627694,0.01460196,0.01331833,0.01228704,0.01158646,0.01119936,0.01160096,0.01120558,0.01126521,0.01000997,0.01024509,0.009111588,0.007333794,0.006258413,0.005913089,0.004971007,0.005330938,0.004980371,0.004879915,0.005374435,0.004898094,0.005439789,0.005759813,0.005691008,0.005481636,0.00548172,0.004326102,0.004418015,0.003990392,0.003552368,0.003522515,0.003773441,0.003606425,0.003645814,0.003542588,0.003505154,0.002948956,0.002746208,0.002354091,0.002093561,0.00205062,0.001998362,0.001988371,0.001971259,0.001966572,0.001653406,0.001930899,0.001757234,0.001576991,0.001344017,0.001054799,0.000954981,0.0009036341,0.0007431875,0.0007350238,0.0007735917,0.0007400693,0.0006980698,0.0007649374,0.0006585564,0.0007290737,0.0006477069,0.0005736834,0.0005645557,0.0004639729,0.0004654278,0.0004714958,0.0004438559,0.0003935923,0.0003896984,0.0003077907,0.0002136438,0.0001639419,0.0001292286,0.0001124281,9.647358E-05,9.355134E-05,8.659924E-05,9.354317E-05,8.061448E-05,8.953852E-05,8.326663E-05,7.513278E-05,6.336089E-05,5.316276E-05,4.201221E-05
375,0,0.2356414,0.2130667,0.1879874,0.1566731,0.1370192,0.1080912,0.08655751,0.07085515,0.05886284,0.05184823,0.04693227,0.04213296,0.03679693,0.0372334,0.03503433,0.03293938,0.03115264,0.02637417,0.02285263,0.0201944,0.01862827,0.01785466,0.01771932,0.01736035,0.01695215,0.01726723,0.0170471,0.01619402,0.01551369,0.01392377,0.01269818,0.01172096,0.01104773,0.0106807,0.0110572,0.01068112,0.01073777,0.009545006,0.009777725,0.008693706,0.006993438,0.005963543,0.005645025,0.004741232,0.005082332,0.004750225,0.004650838,0.005126279,0.004666138,0.005195751,0.005498893,0.005423712,0.00523413,0.005229276,0.004130716,0.004218745,0.003810993,0.003389505,0.003363373,0.003602379,0.003443465,0.003481256,0.003386593,0.003348246,0.002816577,0.002621004,0.002249416,0.001995765,0.001958929,0.001907256,0.001898641,0.001884159,0.001880288,0.001577568,0.001846036,0.00168148,0.001507719,0.001284644,0.001007291,0.0009127685,0.0008606915,0.0007103748,0.0007011336,0.0007398917,0.0007073114,0.0006667761,0.0007322095,0.0006292799,0.0006972466,0.0006192137,0.0005486295,0.0005400692,0.0004437216,0.0004441105,0.0004508747,0.0004245636,0.0003760625,0.0003726566,0.0002942368,0.000204143,0.0001568785,0.0001235522,0.0001076297,9.247632E-05,8.954158E-05,8.279626E-05,8.962944E-05,7.705273E-05,8.57056E-05,7.964581E-05,7.187158E-05,6.060261E-05,5.084361E-05
376,0,0.2302853,0.2062245,0.1864924,0.1640696,0.136689,0.1196232,0.09430457,0.07550706,0.06183618,0.05136309,0.04521219,0.04096622,0.03675779,0.035005,0.03545677,0.03339137,0.03138365,0.02972205,0.02513032,0.021775,0.01925185,0.01776158,0.0170217,0.01688995,0.01654128,0.01615143,0.01646144,0.01626185,0.01544751,0.01480343,0.01327807,0.0121119,0.01119295,0.0105409,0.01019212,0.01054405,0.01019119,0.01024274,0.009105477,0.009330901,0.008300636,0.006673293,0.005684426,0.005390912,0.004521669,0.00484532,0.004534059,0.00443768,0.004885202,0.004451724,0.004964941,0.005252827,0.005169587,0.005000955,0.004992429,0.003945472,0.004018567,0.003642012,0.003237027,0.00321401,0.003440419,0.003290824,0.003326371,0.003238388,0.003199911,0.002692771,0.002503083,0.002150078,0.001905407,0.001872324,0.001823724,0.001814642,0.00180323,0.001799009,0.001505526,0.001765938,0.001609611,0.001442269,0.001228345,0.0009623634,0.000872835,0.0008223233,0.0006795498,0.0006681861,0.0007085572,0.0006763498,0.0006370398,0.0007014879,0.0006018633,0.0006671454,0.0005919986,0.000524724,0.000516822,0.0004243627,0.0004240198,0.0004313278,0.0004061669,0.0003594328,0.0003563707,0.0002813705,0.0001952464,0.000150209,0.0001182242,0.0001031147,8.866317E-05,8.573968E-05,7.924349E-05,8.590967E-05,7.373447E-05,8.203286E-05,7.623441E-05,6.884032E-05,5.802371E-05
377,0,0.2213593,0.2022658,0.1811869,0.1638778,0.1439797,0.1199502,0.1050243,0.08272499,0.06621986,0.05424879,0.04505349,0.03965383,0.03595975,0.03500949,0.0333081,0.03376812,0.03185235,0.02990923,0.02836724,0.02394564,0.02075686,0.0183603,0.01694223,0.01623185,0.01607813,0.01577022,0.01539224,0.01569391,0.01551341,0.01473527,0.014125,0.01266392,0.01155465,0.01068291,0.01005489,0.009723919,0.0100553,0.009727891,0.009771227,0.008687455,0.00890877,0.007924674,0.00637008,0.005423754,0.005150406,0.004315223,0.004624614,0.004329263,0.004236724,0.004665357,0.004249861,0.004745307,0.005019851,0.004932746,0.004775905,0.004770991,0.003767193,0.003838658,0.003481243,0.003093552,0.003070158,0.003287265,0.003144794,0.003179882,0.00309939,0.003060342,0.002573739,0.002391882,0.00205598,0.001820118,0.001790699,0.001744197,0.001734857,0.001725253,0.001721494,0.001438535,0.001689879,0.001540349,0.001380798,0.001175232,0.0009200546,0.0008350018,0.0007871418,0.0006507316,0.0006392756,0.0006787119,0.0006473569,0.0006086171,0.0006721389,0.0005755475,0.0006388092,0.0005657123,0.0005022389,0.000494964,0.0004059845,0.0004051901,0.0004130969,0.0003889477,0.000344042,0.0003407583,0.0002692948,0.0001863511,0.0001438972,0.0001130334,9.885462E-05,8.50634E-05,8.214828E-05,7.585074E-05,8.235687E-05,7.05515E-05,7.858159E-05,7.302839E-05,6.593928E-05
