"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,86
Timestep, Region,"lionfish juv"_0,"lionfish juv"_1,"lionfish juv"_2,"lionfish juv"_3,"lionfish juv"_4,"lionfish juv"_5,"lionfish adult"_6,"lionfish adult"_7,"lionfish adult"_8,"lionfish adult"_9,"lionfish adult"_10,"lionfish adult"_11,"lionfish adult"_12,"lionfish adult"_13,"lionfish adult"_14,"lionfish adult"_15,"lionfish adult"_16,"lionfish adult"_17,"lionfish adult"_18,"lionfish adult"_19,"lionfish adult"_20,"lionfish adult"_21,"lionfish adult"_22,"lionfish adult"_23,"lionfish adult"_24,"lionfish adult"_25,"lionfish adult"_26,"lionfish adult"_27,"lionfish adult"_28,"lionfish adult"_29,"lionfish adult"_30,"lionfish adult"_31,"lionfish adult"_32,"lionfish adult"_33,"lionfish adult"_34,"lionfish adult"_35,"lionfish adult"_36,"lionfish adult"_37,"lionfish adult"_38,"lionfish adult"_39,"lionfish adult"_40,"lionfish adult"_41,"lionfish adult"_42,"lionfish adult"_43,"lionfish adult"_44,"lionfish adult"_45,"lionfish adult"_46,"lionfish adult"_47,"lionfish adult"_48,"lionfish adult"_49,"lionfish adult"_50,"lionfish adult"_51,"lionfish adult"_52,"lionfish adult"_53,"lionfish adult"_54,"lionfish adult"_55,"lionfish adult"_56,"lionfish adult"_57,"lionfish adult"_58,"lionfish adult"_59,"lionfish adult"_60,"lionfish adult"_61,"lionfish adult"_62,"lionfish adult"_63,"lionfish adult"_64,"lionfish adult"_65,"lionfish adult"_66,"lionfish adult"_67,"lionfish adult"_68,"lionfish adult"_69,"lionfish adult"_70,"lionfish adult"_71,"lionfish adult"_72,"lionfish adult"_73,"lionfish adult"_74,"lionfish adult"_75,"lionfish adult"_76,"lionfish adult"_77,"lionfish adult"_78,"lionfish adult"_79,"lionfish adult"_80,"lionfish adult"_81,"lionfish adult"_82,"lionfish adult"_83,"lionfish adult"_84,"lionfish adult"_85,"lionfish adult"_86
320,2,0.4510161,0.282789,0.1438356,0.05715757,0.02649108,0.01872556,0.01749932,0.02342093,0.03156432,0.05920395,0.09023867,0.09189574,0.07230677,0.05068105,0.03110023,0.01114885,0.003835121,0.00411172,0.005184887,0.006917818,0.01040835,0.01708396,0.02232782,0.01819609,0.01320825,0.00843648,0.004603641,0.001702136,0.0007462036,0.000711107,0.0007354544,0.001052548,0.001515193,0.00264825,0.003187403,0.002822445,0.001964521,0.001316678,0.0008254046,0.0002380258,0.0001351209,0.0001291833,0.0001589709,0.0002189595,0.0003097473,0.0004901582,0.0005877553,0.0004908986,0.0003370036,0.000214274,0.0001141735,3.551003E-05,2.354134E-05,2.488586E-05,2.487111E-05,3.719287E-05,4.676012E-05,7.480053E-05,9.880627E-05,8.723611E-05,6.664212E-05,4.631162E-05,2.690099E-05,1.016911E-05,4.331828E-06,2.926223E-06,3.616292E-06,5.424528E-06,7.614836E-06,1.042737E-05,1.888844E-05,1.357079E-05,1.575091E-05,1.108209E-05,4.604241E-06,1.383759E-06,1.213989E-06,1.111598E-06,1.459856E-06,1.922127E-06,4.041975E-06,5.752908E-06,7.825865E-06,7.282632E-06,3.793033E-06,2.658744E-06,1.513105E-06
321,2,0.5398945,0.3555256,0.2248363,0.1145417,0.045714,0.02113169,0.01470579,0.01655772,0.02212172,0.02986587,0.05601834,0.08538307,0.08695102,0.0684161,0.047954,0.02942676,0.01054895,0.003628764,0.003890482,0.004905894,0.006545587,0.009848308,0.01616472,0.02112642,0.01721701,0.01249754,0.007982528,0.00435593,0.001610545,0.0007060519,0.0006728434,0.0006958811,0.0009959135,0.001433663,0.002505752,0.003015894,0.002670577,0.001858815,0.001245831,0.0007809903,0.0002252181,0.0001278504,0.0001222322,0.0001504169,0.000207178,0.0002930805,0.0004637835,0.0005561291,0.0004644846,0.00031887,0.0002027443,0.0001080301,3.35993E-05,2.227462E-05,2.354682E-05,2.353284E-05,3.519158E-05,4.424406E-05,7.077568E-05,9.348974E-05,8.254211E-05,6.305629E-05,4.381967E-05,2.545349E-05,9.621925E-06,4.098737E-06,2.768767E-06,3.421706E-06,5.132646E-06,7.205086E-06,9.866287E-06,1.787209E-05,1.284057E-05,1.490339E-05,1.048578E-05,4.356493E-06,1.309303E-06,1.148665E-06,1.051785E-06,1.381303E-06,1.818701E-06,3.824479E-06,5.443352E-06,7.404771E-06,6.890761E-06,3.588935E-06,2.515685E-06
322,2,0.55248,0.4458482,0.2939892,0.1871306,0.09537367,0.03809906,0.01750206,0.01391451,0.01566677,0.02093139,0.02825885,0.05300407,0.08078876,0.08227237,0.06473476,0.0453737,0.02784341,0.009981324,0.003433505,0.003681141,0.004641918,0.006193387,0.009318376,0.01529492,0.01998964,0.01629058,0.01182508,0.007553005,0.004121541,0.001523885,0.0006680603,0.000636639,0.0006584369,0.000942325,0.001356521,0.002370923,0.002853615,0.002526879,0.001758796,0.001178795,0.000738967,0.0002130995,0.0001209709,0.0001156551,0.0001423233,0.00019603,0.0002773106,0.0004388287,0.0005262046,0.0004394914,0.0003017124,0.000191835,0.0001022172,3.179139E-05,2.107607E-05,2.227979E-05,2.226657E-05,3.329799E-05,4.186334E-05,6.696743E-05,8.845913E-05,7.810061E-05,5.96633E-05,4.146184E-05,2.40839E-05,9.104189E-06,3.878195E-06,2.619788E-06,3.237591E-06,4.85647E-06,6.817399E-06,9.335401E-06,1.691043E-05,1.214965E-05,1.410148E-05,9.921559E-06,4.122079E-06,1.238851E-06,1.086858E-06,9.951905E-07,1.306978E-06,1.72084E-06,3.618693E-06,5.150458E-06,7.006328E-06,6.519982E-06,3.395821E-06
323,2,0.4802134,0.4951335,0.4001935,0.2637286,0.1678705,0.08546215,0.03417392,0.01656032,0.01316579,0.01482378,0.01984001,0.02673828,0.05015201,0.07644168,0.07784539,0.06125154,0.04293216,0.0263452,0.009444249,0.003248756,0.003483064,0.004392145,0.005860124,0.00881698,0.01447193,0.01891404,0.01541402,0.0111888,0.007146588,0.003899768,0.001441889,0.0006321133,0.0006023826,0.0006230077,0.0008916193,0.001283528,0.002243347,0.002700067,0.002390911,0.001664158,0.001115366,0.0006992045,0.0002016329,0.0001144616,0.0001094319,0.000134665,0.000185482,0.0002623888,0.0004152156,0.000497891,0.0004158433,0.0002854778,0.0001815128,9.671716E-05,3.008076E-05,1.994201E-05,2.108096E-05,2.106845E-05,3.150633E-05,3.961078E-05,6.336399E-05,8.369942E-05,7.389823E-05,5.645295E-05,3.923082E-05,2.278798E-05,8.614312E-06,3.669512E-06,2.478821E-06,3.063384E-06,4.595151E-06,6.45056E-06,8.833083E-06,1.600051E-05,1.14959E-05,1.33427E-05,9.387708E-06,3.900278E-06,1.172192E-06,1.028376E-06,9.416416E-07,1.236652E-06,1.628246E-06,3.42398E-06,4.873318E-06,6.629338E-06,6.169159E-06
324,2,0.4064524,0.4265686,0.4390411,0.3550457,0.23355,0.1485099,0.07562905,0.03233511,0.01566924,0.01245737,0.01402613,0.01873945,0.02529956,0.04745342,0.07232846,0.0736567,0.05795569,0.0406221,0.0249276,0.008936066,0.003073946,0.003295648,0.004155813,0.005544805,0.008342548,0.01369322,0.01789632,0.01458463,0.01058674,0.00676204,0.00368993,0.001364303,0.0005981,0.0005699699,0.0005894849,0.0008436443,0.001214464,0.002122638,0.002554783,0.002262261,0.001574613,0.00105535,0.0006615816,0.0001907836,0.0001083027,0.0001035435,0.0001274191,0.0001755016,0.0002482704,0.0003928736,0.0004711002,0.0003934671,0.0002701167,0.0001717459,9.151296E-05,2.846215E-05,1.886896E-05,1.994664E-05,1.993481E-05,2.981101E-05,3.74794E-05,5.995453E-05,7.919568E-05,6.992192E-05,5.341533E-05,3.711988E-05,2.156181E-05,8.150792E-06,3.472066E-06,2.34544E-06,2.898547E-06,4.347891E-06,6.103475E-06,8.357789E-06,1.513955E-05,1.087733E-05,1.262477E-05,8.882565E-06,3.690413E-06,1.109118E-06,9.730411E-07,8.909736E-07,1.17011E-06,1.540633E-06,3.239742E-06,4.611101E-06,6.272624E-06
325,2,0.3402437,0.3527709,0.3711025,0.3835771,0.3105384,0.2041884,0.1301771,0.07155958,0.03059523,0.0148261,0.01178706,0.01327142,0.01773111,0.02393823,0.04490009,0.06843664,0.06969334,0.05483719,0.03843627,0.0235863,0.008455238,0.002908543,0.003118316,0.003932195,0.005246446,0.007893649,0.01295641,0.01693334,0.01379986,0.01001709,0.006398188,0.003491384,0.001290893,0.0005659175,0.0005393009,0.0005577662,0.000798249,0.001149115,0.002008422,0.002417315,0.002140534,0.001489885,0.0009985632,0.0006259829,0.0001805178,0.0001024752,9.797209E-05,0.0001205629,0.0001660584,0.0002349112,0.0003717339,0.0004457515,0.0003722956,0.0002555825,0.0001625047,8.658887E-05,2.693065E-05,1.785365E-05,1.887335E-05,1.886213E-05,2.820693E-05,3.54627E-05,5.67285E-05,7.493435E-05,6.615952E-05,5.054116E-05,3.512255E-05,2.040161E-05,7.712214E-06,3.285238E-06,2.219238E-06,2.742584E-06,4.11394E-06,5.775057E-06,7.908072E-06,1.432492E-05,1.029204E-05,1.194544E-05,8.404611E-06,3.491838E-06,1.049438E-06,9.206828E-07,8.430321E-07,1.10715E-06,1.457735E-06,3.06542E-06,4.362988E-06
326,2,0.2866557,0.2946386,0.3058213,0.3225028,0.3351022,0.2715306,0.1786865,0.1231726,0.06770917,0.02894896,0.01402834,0.01115282,0.01255731,0.01680658,0.02265016,0.04248404,0.06475417,0.0659433,0.05188651,0.03636811,0.02231717,0.008000278,0.00275204,0.002950523,0.003720614,0.004964148,0.007468917,0.01225926,0.01602219,0.0130573,0.009478091,0.006053911,0.003303519,0.001221431,0.0005354669,0.0005102823,0.0005277539,0.0007552966,0.001087285,0.001900353,0.002287244,0.002025354,0.001409717,0.0009448324,0.0005923003,0.0001708045,9.696114E-05,9.270036E-05,0.0001140756,0.000157123,0.0002222711,0.0003517316,0.0004217665,0.0003522632,0.0002418296,0.0001537605,8.192968E-05,2.548158E-05,1.6893E-05,1.785781E-05,1.784721E-05,2.668918E-05,3.355452E-05,5.367602E-05,7.090229E-05,6.259961E-05,4.782163E-05,3.323266E-05,1.930384E-05,7.297235E-06,3.108469E-06,2.099824E-06,2.595011E-06,3.89258E-06,5.464312E-06,7.482551E-06,1.355412E-05,9.738248E-06,1.130268E-05,7.952376E-06,3.30395E-06,9.929705E-07,8.711435E-07,7.976702E-07,1.047575E-06,1.379297E-06,2.900474E-06
327,2,0.2492217,0.2436429,0.2502904,0.2601472,0.2753151,0.2880741,0.2337102,0.1690717,0.1165449,0.06406583,0.02739127,0.01327351,0.01055271,0.01188163,0.0158743,0.02143142,0.0401981,0.06126986,0.06239504,0.04909461,0.03441127,0.02111631,0.007569797,0.002603959,0.00279176,0.003520413,0.004697033,0.007067035,0.01159961,0.01516006,0.01235472,0.008968085,0.005728165,0.003125761,0.001155709,0.0005066544,0.0004828248,0.0004993562,0.0007146555,0.001028779,0.0017981,0.002164169,0.001916375,0.001333864,0.0008939935,0.0005604299,0.0001616138,9.174387E-05,8.771232E-05,0.0001079374,0.0001486684,0.0002103111,0.0003328055,0.0003990719,0.0003333086,0.0002288176,0.000145487,7.752119E-05,2.411046E-05,1.598401E-05,1.689693E-05,1.688689E-05,2.525307E-05,3.174901E-05,5.078781E-05,6.708706E-05,5.92313E-05,4.524844E-05,3.14445E-05,1.826514E-05,6.904588E-06,2.941208E-06,1.986836E-06,2.455379E-06,3.683125E-06,5.170289E-06,7.079927E-06,1.282481E-05,9.214248E-06,1.06945E-05,7.524482E-06,3.12617E-06,9.395403E-07,8.242695E-07,7.54749E-07,9.912064E-07,1.305079E-06
328,2,0.2354877,0.2006171,0.1961985,0.2008619,0.2092559,0.2228878,0.2365597,0.2211346,0.1599742,0.1102739,0.06061856,0.0259174,0.01255928,0.009984896,0.0112423,0.01502012,0.02027821,0.0380351,0.05797305,0.05903769,0.04645287,0.03255962,0.0199801,0.007162483,0.002463842,0.002641542,0.003330987,0.004444297,0.006686763,0.01097545,0.01433805,0.01168994,0.008485541,0.005419946,0.002957572,0.001093522,0.0004793921,0.0004568451,0.0004724869,0.0006762009,0.0009734235,0.001701346,0.002047722,0.001813259,0.001262091,0.0008458897,0.0005302739,0.0001529177,8.680726E-05,8.299269E-05,0.0001021295,0.0001406688,0.0001989947,0.0003148983,0.0003775987,0.0003153738,0.0002165052,0.0001376586,7.334985E-05,2.281313E-05,1.512394E-05,1.598774E-05,1.597823E-05,2.389427E-05,3.004066E-05,4.805504E-05,6.347731E-05,5.604413E-05,4.281195E-05,2.975251E-05,1.728232E-05,6.533066E-06,2.782946E-06,1.879928E-06,2.323257E-06,3.484944E-06,4.892084E-06,6.698974E-06,1.213473E-05,8.71845E-06,1.011905E-05,7.119595E-06,2.957956E-06,8.889849E-07,7.799172E-07,7.141376E-07,9.378714E-07
329,2,0.2784879,0.1737365,0.1474574,0.1434502,0.1467358,0.1534679,0.1650577,0.2238311,0.2092358,0.1513664,0.1043403,0.05735682,0.02452284,0.01188349,0.00944762,0.01063738,0.01421192,0.01918709,0.03598851,0.05485365,0.05586103,0.04395332,0.03080764,0.018905,0.006777079,0.00233127,0.002499408,0.003151751,0.004205159,0.00632696,0.01038489,0.01356655,0.01106092,0.008028948,0.005128304,0.00279843,0.001034682,0.0004535973,0.0004322629,0.0004470627,0.0006398165,0.0009210444,0.001609801,0.001937537,0.001715691,0.001194181,0.000800373,0.0005017411,0.0001446895,8.213634E-05,7.852702E-05,9.663414E-05,0.0001330999,0.0001882872,0.0002979541,0.0003572807,0.0002984045,0.0002048555,0.0001302516,6.940313E-05,2.158558E-05,1.431016E-05,1.512746E-05,1.511846E-05,2.260856E-05,2.842423E-05,4.546926E-05,6.006173E-05,5.302848E-05,4.050828E-05,2.815161E-05,1.63524E-05,6.181528E-06,2.633202E-06,1.778773E-06,2.198248E-06,3.297424E-06,4.628853E-06,6.338518E-06,1.148178E-05,8.249322E-06,9.574571E-06,6.736506E-06,2.798794E-06,8.411506E-07,7.379513E-07,6.757115E-07
330,2,0.375576,0.1886215,0.1150221,0.09692572,0.09342744,0.09525625,0.1005339,0.1561762,0.2117872,0.1976524,0.1432217,0.09872588,0.05427052,0.02320331,0.01124406,0.008939256,0.010065,0.0134472,0.01815467,0.03405203,0.05190203,0.0528552,0.04158831,0.02914995,0.01788778,0.006412419,0.002205828,0.002364918,0.002982165,0.003978888,0.005986524,0.0098261,0.01283655,0.01046574,0.007596922,0.004852366,0.002647851,0.000979007,0.00042919,0.0004090034,0.000423007,0.0006053888,0.000871485,0.001523179,0.001833281,0.001623372,0.001129923,0.0007573067,0.0004747431,0.0001369039,7.771673E-05,7.430163E-05,9.143444E-05,0.0001259378,0.0001781559,0.0002819216,0.0003380564,0.0002823477,0.0001938325,0.0001232429,6.566861E-05,2.042412E-05,1.354015E-05,1.431349E-05,1.430498E-05,2.139204E-05,2.689478E-05,4.302264E-05,5.682991E-05,5.017513E-05,3.833019E-05,2.663682E-05,1.54725E-05,5.848914E-06,2.491517E-06,1.683059E-06,2.079963E-06,3.119996E-06,4.379782E-06,5.997456E-06,1.086396E-05,7.805443E-06,9.059381E-06,6.374026E-06,2.648196E-06,7.958899E-07,6.982431E-07
331,2,0.4706214,0.2542275,0.1300082,0.07742614,0.06496666,0.0619761,0.06288069,0.09512442,0.1477726,0.2003911,0.1870171,0.1355151,0.09341359,0.05135034,0.02195477,0.01063903,0.008458256,0.009523419,0.01272364,0.0171778,0.03221975,0.0491093,0.05001114,0.03935048,0.02758145,0.01692525,0.006067379,0.002087135,0.002237664,0.002821698,0.003764786,0.005664397,0.009297379,0.01214584,0.009902609,0.007188149,0.004591267,0.002505377,0.0009263291,0.0004060963,0.000386996,0.0004002462,0.0005728139,0.0008245928,0.001441221,0.001734637,0.001536022,0.001069124,0.000716558,0.0004491983,0.0001295376,7.353496E-05,7.030358E-05,8.65145E-05,0.0001191614,0.0001685695,0.0002667521,0.0003198661,0.0002671549,0.0001834028,0.0001166114,6.213513E-05,1.932514E-05,1.281158E-05,1.354329E-05,1.353527E-05,2.024097E-05,2.544761E-05,4.070769E-05,5.377198E-05,4.747527E-05,3.626771E-05,2.520354E-05,1.463995E-05,5.534198E-06,2.35745E-06,1.592499E-06,1.968045E-06,2.952116E-06,4.144117E-06,5.674739E-06,1.02794E-05,7.385448E-06,8.571909E-06,6.031054E-06,2.505702E-06,7.530643E-07
332,2,0.5169394,0.3332316,0.1816146,0.09398597,0.05484113,0.04575397,0.04346922,0.0594972,0.09000595,0.1398213,0.1896084,0.176954,0.1282232,0.08838727,0.04858726,0.02077343,0.01006657,0.008003132,0.009010984,0.01203899,0.0162535,0.03048606,0.04646682,0.04732016,0.03723314,0.02609733,0.01601453,0.005740901,0.001974832,0.002117261,0.002669868,0.003562216,0.005359601,0.008797094,0.01149229,0.009369775,0.00679876,0.004344219,0.002370567,0.000876486,0.000384245,0.0003660842,0.0003787096,0.0005419919,0.0007802224,0.00136367,0.001641298,0.001453372,0.001011597,0.0006780015,0.0004250281,0.0001225673,6.95782E-05,6.65207E-05,8.185929E-05,0.0001127495,0.0001594992,0.0002523986,0.0003026548,0.00025278,0.0001735344,0.0001103368,5.879179E-05,1.828527E-05,1.212221E-05,1.281456E-05,1.280695E-05,1.915184E-05,2.407832E-05,3.85173E-05,5.087863E-05,4.492074E-05,3.431622E-05,2.384737E-05,1.385221E-05,5.236411E-06,2.2306E-06,1.506808E-06,1.862149E-06,2.793269E-06,3.921125E-06,5.369393E-06,9.726281E-06,6.98805E-06,8.110674E-06,5.706533E-06,2.370876E-06
333,2,0.5597758,0.3645398,0.2389564,0.1310466,0.0682382,0.03915004,0.03252827,0.04113023,0.05629578,0.08516289,0.1322977,0.1794059,0.1677078,0.1213239,0.08363127,0.04597293,0.01965567,0.009524912,0.007572505,0.008526108,0.0113912,0.01537893,0.02884569,0.04396652,0.04477395,0.0351551,0.0246931,0.01515283,0.005431994,0.001868569,0.002003335,0.002526207,0.003370537,0.005071213,0.008323742,0.01087393,0.008865595,0.006432933,0.004110462,0.00224301,0.0008293231,0.0003635694,0.000346386,0.0003583324,0.0005128282,0.0007382398,0.001290294,0.001552984,0.001375167,0.0009571647,0.0006415191,0.0004021577,0.0001159723,6.583437E-05,6.294135E-05,7.745469E-05,0.0001066827,0.0001509168,0.0002388174,0.0002863692,0.0002391785,0.0001641968,0.0001043998,5.56283E-05,1.730138E-05,1.146995E-05,1.212503E-05,1.211784E-05,1.812132E-05,2.278273E-05,3.644474E-05,4.814092E-05,4.250368E-05,3.246974E-05,2.256419E-05,1.310684E-05,4.954648E-06,2.110576E-06,1.42573E-06,1.761949E-06,2.642968E-06,3.710138E-06,5.080474E-06,9.202931E-06,6.612037E-06,7.674245E-06,5.399479E-06
334,2,0.5565797,0.4167658,0.2733869,0.1806646,0.09928129,0.05177959,0.02936737,0.03077797,0.03891712,0.05326659,0.08058045,0.1251791,0.1697525,0.1586836,0.1147957,0.07913129,0.04349917,0.01859801,0.009012388,0.007165037,0.008067345,0.01077826,0.01455141,0.02729355,0.04160082,0.04236476,0.03326345,0.02336442,0.01433747,0.005139715,0.001768026,0.001895539,0.002390276,0.003189178,0.004798342,0.007875861,0.01028882,0.008388561,0.006089123,0.00388929,0.00212232,0.0007846986,0.0003440064,0.0003277476,0.0003390512,0.000485234,0.0006985163,0.001220867,0.001469421,0.001301173,0.000905662,0.0006070003,0.0003805185,0.0001097319,6.229194E-05,5.955458E-05,7.328697E-05,0.0001009423,0.0001427962,0.0002259671,0.0002709604,0.0002263086,0.0001553616,9.878218E-05,5.2635E-05,1.637043E-05,1.085276E-05,1.14726E-05,1.14658E-05,1.714624E-05,2.155682E-05,3.448371E-05,4.555056E-05,4.021662E-05,3.072263E-05,2.135006E-05,1.24016E-05,4.688049E-06,1.99701E-06,1.349014E-06,1.667144E-06,2.500756E-06,3.510504E-06,4.807107E-06,8.70774E-06,6.256252E-06,7.261315E-06
335,2,0.4693885,0.4732385,0.3549855,0.2338286,0.1547015,0.08509395,0.04436808,0.02778717,0.02912186,0.03682308,0.05040045,0.07624452,0.1184434,0.1606183,0.1501451,0.1086187,0.07487334,0.04115857,0.01759728,0.008527454,0.006779503,0.007633252,0.01019832,0.01376843,0.02582493,0.03936234,0.0400852,0.03147363,0.02210722,0.01356601,0.004863155,0.001672889,0.001793545,0.002261661,0.003017575,0.004540149,0.007452076,0.009739464,0.00793719,0.005761472,0.003680019,0.002008121,0.000742476,0.000325496,0.0003101866,0.000320807,0.0004591247,0.0006609309,0.001155174,0.001390354,0.00123116,0.0008569297,0.0005743387,0.0003600433,0.0001038167,5.894015E-05,5.635012E-05,6.934354E-05,9.551092E-05,0.0001351128,0.0002138085,0.0002563804,0.0002141313,0.0001470019,9.346199E-05,4.98028E-05,1.548956E-05,1.026879E-05,1.085528E-05,1.084884E-05,1.622363E-05,2.039689E-05,3.262823E-05,4.309957E-05,3.805263E-05,2.90695E-05,2.020126E-05,1.173429E-05,4.435796E-06,1.889555E-06,1.276427E-06,1.577436E-06,2.366195E-06,3.321612E-06,4.548442E-06,8.239193E-06,5.91962E-06
336,2,0.3920297,0.4010068,0.4082523,0.3062858,0.2022185,0.1340202,0.07383759,0.04198067,0.02629201,0.0275549,0.03484163,0.0476885,0.07214205,0.1120702,0.1519759,0.1420664,0.1027742,0.07084454,0.03894392,0.01665042,0.008068609,0.006414709,0.007222529,0.009649559,0.01302759,0.02443532,0.03724431,0.03792825,0.0298433,0.02091766,0.01283604,0.004601478,0.001582876,0.001697038,0.002139966,0.002855202,0.004295858,0.007051097,0.009215401,0.007510102,0.005451459,0.003482001,0.001900067,0.0007025244,0.0003079817,0.0002934965,0.0003035452,0.00043442,0.0006253679,0.001093016,0.001315542,0.001164913,0.0008108202,0.0005434346,0.0003406701,9.823044E-05,5.576863E-05,5.331803E-05,6.561233E-05,9.037154E-05,0.0001278424,0.0002023036,0.0002425852,0.0002026095,0.0001390919,8.843765E-05,4.712304E-05,1.46561E-05,9.716258E-06,1.027118E-05,1.026509E-05,1.535067E-05,1.929939E-05,3.087255E-05,4.078046E-05,3.600509E-05,2.750531E-05,1.911426E-05,1.110288E-05,4.197114E-06,1.787882E-06,1.207744E-06,1.492558E-06,2.238874E-06,3.142879E-06,4.303702E-06,7.795853E-06
337,2,0.3235781,0.3379097,0.3467132,0.3560188,0.2674918,0.1768602,0.1174425,0.06986444,0.03972179,0.02487728,0.02607222,0.03296692,0.04512248,0.06826015,0.1060399,0.1437984,0.1344218,0.09724405,0.06703252,0.03684838,0.0157545,0.007634449,0.006069552,0.006833897,0.009130334,0.01232659,0.02308542,0.03524026,0.03588741,0.02823747,0.01979213,0.01214537,0.004353886,0.001497703,0.001605724,0.002024818,0.002701567,0.004064704,0.006671693,0.008719537,0.007106,0.005158127,0.003293508,0.001797829,0.000664723,0.0002914096,0.0002777039,0.0002872121,0.0004110449,0.0005917178,0.001034203,0.001244755,0.001102232,0.0007671917,0.0005141934,0.0003223394,9.295464E-05,5.276786E-05,5.044909E-05,6.208185E-05,8.550887E-05,0.0001209636,0.0001914182,0.0002295319,0.0001917073,0.0001316077,8.367898E-05,4.458745E-05,1.386749E-05,9.193442E-06,9.718513E-06,9.712742E-06,1.452468E-05,1.826092E-05,2.921138E-05,3.858616E-05,3.406773E-05,2.602528E-05,1.808576E-05,1.050546E-05,3.971272E-06,1.691679E-06,1.142757E-06,1.412246E-06,2.118404E-06,2.973769E-06,4.072127E-06
338,2,0.2678531,0.2790357,0.291433,0.2996629,0.310815,0.2337135,0.1549119,0.111123,0.06610523,0.03758442,0.02353868,0.0246693,0.03119301,0.04269448,0.06458727,0.1003341,0.1360609,0.127189,0.09201157,0.06342567,0.0348657,0.01490679,0.007223655,0.005742955,0.006466177,0.008654265,0.01166332,0.02187646,0.03334406,0.03395641,0.02671809,0.01872714,0.01149184,0.004119611,0.001417117,0.001519322,0.001915866,0.002556204,0.00384599,0.006312699,0.008250361,0.006723636,0.004880583,0.00311736,0.001701091,0.0006289557,0.0002757295,0.0002627607,0.0002717579,0.0003889273,0.0005598784,0.0009785547,0.001177777,0.001042922,0.0007259104,0.0004865257,0.0003049948,8.795288E-05,4.992849E-05,4.773449E-05,5.874134E-05,8.090775E-05,0.0001144548,0.0001811183,0.0002171814,0.000181392,0.0001245263,7.917635E-05,4.218829E-05,1.312131E-05,8.698762E-06,9.195577E-06,9.190117E-06,1.374314E-05,1.727833E-05,2.763957E-05,3.650989E-05,3.223459E-05,2.462493E-05,1.71126E-05,9.940185E-06,3.757583E-06,1.600652E-06,1.081269E-06,1.336257E-06,2.004418E-06,2.813756E-06
339,2,0.2204388,0.2337976,0.2439573,0.2548678,0.2630956,0.2740268,0.206167,0.1465765,0.1051437,0.0625482,0.03556208,0.0222721,0.02334191,0.02951458,0.04039719,0.06111193,0.09493528,0.1287396,0.1203451,0.08706062,0.06001285,0.03298962,0.01410467,0.006834959,0.005433939,0.006118245,0.008188601,0.01103573,0.02069933,0.03154989,0.03212925,0.02528041,0.01771946,0.01087349,0.003897942,0.001340864,0.00143757,0.001812777,0.002418659,0.003639044,0.005973017,0.007806421,0.006361856,0.004617967,0.002949621,0.001609559,0.0005951129,0.0002608932,0.0002486226,0.000257135,0.0003679997,0.0005297525,0.0009259001,0.001114403,0.0009868047,0.0006868504,0.0004603466,0.0002885839,8.322034E-05,4.724197E-05,4.516597E-05,5.558055E-05,7.655429E-05,0.0001082962,0.0001713725,0.0002054954,0.0001716316,0.0001178257,7.491605E-05,3.991824E-05,1.241527E-05,8.230698E-06,8.700775E-06,8.695624E-06,1.300364E-05,1.634862E-05,2.615233E-05,3.454539E-05,3.050012E-05,2.329993E-05,1.619181E-05,9.405323E-06,3.5554E-06,1.514524E-06,1.023088E-06,1.264355E-06,1.896564E-06
