"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:37:50 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"

Data,"Average biomass by region"
"Region 2 area km2",142031.143684927
"Number of cells",414

TimeStep,"offshore dolphins","coastal dolphins",seabirds,"pelagic sharks","large demersal sharks","small sharks and rays","pelagic piscivores","king mackerel juv","king mackerel adult","Spanish mackerel juv","Spanish mackerel adult",cobia,"greater amberjack","red snapper 0","red snapper 1-2","red snapper 3+","vermilion snapper","grey snapper","other snapper","gag 0","gag 1","gag 2","gag 3","gag 4","gag 5+","red grouper 0","red grouper 1","red grouper 2","red grouper 3","red grouper 4","red grouper 5+","black grouper","yellowedge grouper",scamp,"goliath grouper","other SWG","other DWG","blueline tilefish","golden tilefish","lionfish juv","lionfish adult","gray triggerfish","red porgy",hogfish,"black sea bass","reef carnivores","reef crustacean eaters","reef invertivores","medium reef omnivores","small reef omnivores","reef planktivores","coastal piscivores","offshore demersal carnivores","nearshore demersal carnivores","demersal omnivores","sardine herring scad","nearshore small pelagics","offshore small pelagics",mullet,squid,shrimp,"large crabs",stomatopods,echinoderms,gastropods,bivalves,"sessile epibenthos","mobile epifauna","small infauna",meiobenthos,"carnivorous zooplankton","herbivorous zooplankton","omnivorous zooplankton",ichthyoplankton,jellyfish,microbes,anthozoans,macroalgae,microphytobenthos,phytoplankton,seagrass,"water column detritus","sediment detritus"
108,0.01770214,0.009989243,0.001415437,0.07033899,0.08587396,0.142459,0.02047347,3.971632E-06,0.002376362,0.0009739157,0.07980491,0.01366646,0.1307358,1.920031E-07,0.004891651,0.01464695,0.1041129,0.01202514,0.07272048,7.45077E-07,0.0001783087,0.0006899891,0.001461773,0.001921167,0.02423244,8.441809E-07,0.000115697,0.001017623,0.003734578,0.01301215,0.07919817,0.02958025,0.01677474,0.01258399,0.0008498289,0.01114982,0.02402185,0.008432526,0.06358852,0.0004950359,0.01396489,0.06033815,0.04208939,0.003371276,0.03597062,0.9970021,1.387916,1.520462,0.5547321,0.4820126,1.123721,0.1655163,0.1531809,3.839593,20.26264,1.424553,0.1968568,0.9954874,4.659782,0.3263249,1.033024,1.817367,3.793142,0.685503,2.060618,29.73235,20.05589,20.50854,5.269492,15.79838,6.073148,10.68831,9.878982,0.5159531,1.536787,7.315438,0.3642566,0.4051325,24.50105,13.61109,0.02799199,102.5985,333.6204
109,0.0177381,0.0100268,0.001416399,0.07045151,0.08558914,0.1421223,0.02029928,4.379215E-06,0.002009491,0.0009603442,0.08070312,0.01372189,0.1306206,2.631443E-08,0.004960734,0.01453801,0.1046862,0.01246128,0.07528457,1.159476E-06,0.000183567,0.0006488965,0.001369082,0.002045591,0.02422713,1.803512E-06,0.0001179783,0.0009826767,0.003687506,0.0135043,0.07936195,0.02958776,0.01668714,0.01260071,0.000852639,0.01119106,0.02396685,0.008405167,0.06346053,0.0002635042,0.01129056,0.060625,0.04202135,0.00342225,0.03614075,0.9996771,1.394186,1.531662,0.5630351,0.4888778,1.132463,0.1662792,0.1546863,3.853493,20.26231,1.445017,0.1948154,1.014458,4.66652,0.3343201,1.046045,1.823715,3.794066,0.6968951,2.064596,30.24682,20.17473,20.78596,5.373835,15.84091,6.03475,10.81622,9.900755,0.5150598,1.530201,7.280817,0.362448,0.4021088,25.26704,14.14131,0.02724436,103.0857,338.1921
110,0.01777441,0.01006382,0.001417464,0.07061,0.0852809,0.1416641,0.02018246,2.449996E-06,0.002362353,0.0009980687,0.08184458,0.01378353,0.1300481,9.290862E-08,0.005014305,0.01466417,0.1053144,0.01291675,0.07835675,1.401125E-06,0.0001972105,0.0006236505,0.001416182,0.002012168,0.02415387,1.884004E-06,0.0001175741,0.001052664,0.003839534,0.01334014,0.07930686,0.02959875,0.01658944,0.01261652,0.0008588657,0.01123371,0.02391152,0.008371995,0.06333029,0.000146553,0.009224839,0.06091398,0.04191968,0.003461568,0.03635026,1.004184,1.402505,1.543936,0.5721667,0.497501,1.142137,0.1670623,0.1560255,3.869112,20.23433,1.466068,0.1924228,1.035317,4.697321,0.3433566,1.06001,1.83198,3.794142,0.7105444,2.069893,30.6362,20.34113,21.08686,5.461921,15.92673,6.011751,11.08064,10.02904,0.5178012,1.514178,7.252419,0.3617177,0.3916582,25.35254,14.11176,0.02629252,104.453,344.6085
111,0.01781121,0.01010068,0.00141868,0.0708198,0.0849712,0.1412435,0.02009963,2.023868E-06,0.002561109,0.001027347,0.08270629,0.01384825,0.1291195,9.982656E-08,0.005045545,0.01475199,0.1059771,0.01339361,0.08140613,3.99318E-06,0.0001965333,0.0005476879,0.001386537,0.002068494,0.02414541,1.568836E-06,0.0001141809,0.001046885,0.004015107,0.01352535,0.07897843,0.02961344,0.01649204,0.01263443,0.0008663322,0.01127814,0.02385666,0.008339188,0.06321211,0.0001060429,0.007736187,0.06122286,0.04185517,0.003474412,0.03659152,1.010054,1.41259,1.557041,0.5806653,0.5071625,1.15231,0.1678777,0.1573422,3.886416,20.21573,1.483941,0.1898466,1.05469,4.745064,0.3533004,1.075157,1.840475,3.794682,0.7233802,2.076578,30.84772,20.53392,21.2936,5.515714,16.04243,6.010656,11.25857,10.16225,0.5218508,1.493146,7.247949,0.3619498,0.3775948,25.11711,13.92791,0.02561623,105.3786,350.4601
112,0.01784834,0.01013776,0.001420124,0.07105476,0.08466829,0.1410289,0.02002641,2.097139E-06,0.001831917,0.001030916,0.0838391,0.0139144,0.1278779,1.084485E-07,0.005016139,0.01486081,0.1066576,0.01383092,0.08380866,1.412655E-06,0.0001477693,0.0006328849,0.001475996,0.002045139,0.02409513,7.988895E-07,0.0001034304,0.001091296,0.003883193,0.01384256,0.07859322,0.02963286,0.01639984,0.01265782,0.0008745674,0.01132444,0.02380345,0.008312713,0.06311122,0.0001117654,0.0072377,0.06156825,0.04188579,0.003467994,0.03685068,1.016669,1.423769,1.570459,0.5876104,0.5167186,1.162517,0.1687125,0.1587586,3.904761,20.23907,1.496426,0.1872941,1.069366,4.796347,0.3634627,1.090858,1.847636,3.796987,0.7329556,2.085338,30.94299,20.73309,21.34005,5.532441,16.16837,6.028658,11.27989,10.23755,0.5245578,1.475742,7.274855,0.3628455,0.3625402,24.13312,13.25602,0.02511907,105.5407,353.9646
113,0.01788554,0.01017532,0.001421743,0.07128917,0.08437674,0.1412233,0.01994076,3.319874E-06,0.00204865,0.001049362,0.08504806,0.01398036,0.126846,3.322508E-07,0.005046987,0.01482069,0.1073384,0.0139941,0.08449285,1.283682E-06,0.0001506314,0.0005922816,0.001476777,0.002090243,0.02406269,1.1604E-06,0.000117891,0.001035371,0.003898527,0.01376472,0.07928621,0.02965799,0.01631629,0.0126922,0.0008834394,0.0113724,0.02375316,0.008299412,0.06302978,0.0002203654,0.009667882,0.06199509,0.04202078,0.003440321,0.03710972,1.023031,1.435159,1.583321,0.5916857,0.522927,1.171685,0.1695411,0.1603048,3.923587,20.33346,1.50258,0.1850007,1.075089,4.8319,0.3725923,1.105346,1.85265,3.801696,0.7365219,2.097261,30.89961,20.897,21.14293,5.494451,16.25526,6.053382,11.01616,10.16096,0.52174,1.464763,7.346176,0.363887,0.3499819,22.5856,12.31419,0.02495265,104.2714,352.3782
114,0.01792287,0.01021327,0.001423498,0.07147217,0.08410202,0.1417276,0.01983729,2.931943E-06,0.001925116,0.001024594,0.08637785,0.01404493,0.1269711,4.754755E-10,0.005038411,0.01494125,0.1079801,0.01379053,0.08390267,9.761334E-07,0.0001854948,0.0005790644,0.001440875,0.002142177,0.02401647,2.015271E-06,0.0001278852,0.001141142,0.003808719,0.01380956,0.07895923,0.02968918,0.01624358,0.01273914,0.0008928032,0.01142077,0.02370684,0.008303151,0.06296848,0.0003780395,0.01603025,0.062468,0.04222776,0.003408535,0.03735005,1.02863,1.445742,1.594469,0.5902752,0.5223495,1.178601,0.1703259,0.1619234,3.942693,20.5338,1.501606,0.1831279,1.06865,4.845407,0.3793059,1.116723,1.854436,3.80787,0.7309633,2.110863,30.59343,20.98181,20.63104,5.385747,16.24802,6.068464,10.45843,9.885714,0.5108253,1.45805,7.453915,0.364742,0.3377785,22.13678,12.22324,0.0248004,101.479,344.1153
115,0.01795998,0.01025104,0.001425311,0.0716007,0.0838474,0.1423076,0.01971519,3.323974E-06,0.001806927,0.001017711,0.08756111,0.01410622,0.127894,0,0.005056131,0.01506199,0.1085255,0.01340505,0.08286313,2.497158E-06,0.0001589835,0.0006406914,0.001488407,0.002147942,0.02398507,1.575105E-06,0.0001254877,0.001158815,0.003894045,0.01373015,0.07905377,0.02972585,0.01618236,0.01279377,0.0009018931,0.01146708,0.02366464,0.008318586,0.06292576,0.0004493171,0.01986436,0.06292918,0.04247344,0.003388633,0.03755021,1.032801,1.454436,1.603587,0.5855295,0.5186605,1.183642,0.171014,0.1634663,3.959891,20.81351,1.492597,0.1816468,1.053359,4.85943,0.3823865,1.12441,1.852409,3.81319,0.7186614,2.123719,30.13447,21.01294,20.00373,5.259173,16.16086,6.067937,10.02481,9.589697,0.497152,1.449736,7.548939,0.3657463,0.3308018,22.72484,12.69398,0.02500411,99.35301,333.8027
116,0.01799633,0.01028874,0.001427192,0.07167558,0.08361414,0.1428675,0.01958031,3.904423E-06,0.002366426,0.001036616,0.0891806,0.01416412,0.1290321,0,0.005058118,0.01513786,0.1089637,0.01295324,0.08160574,1.916451E-06,0.0001556297,0.0006437742,0.001478543,0.002127117,0.02402459,1.78751E-06,0.0001261537,0.001174499,0.004161507,0.01367598,0.07876071,0.02976737,0.01613109,0.01285209,0.0009103662,0.0115098,0.02362601,0.008340362,0.06289991,0.0005564797,0.02219349,0.06335836,0.04272462,0.003387726,0.03769973,1.03516,1.460521,1.610464,0.5793955,0.5137571,1.187403,0.17158,0.1648259,3.974175,21.1271,1.475798,0.1804729,1.033984,4.883554,0.3819006,1.128682,1.846923,3.816532,0.7038096,2.135236,29.7355,21.03465,19.46,5.15955,16.04635,6.059034,9.93959,9.423984,0.4881875,1.441816,7.580659,0.3673899,0.3328045,23.13684,12.92029,0.02551218,99.05097,326.565
117,0.01799216,0.01025737,0.001429204,0.07096865,0.08328461,0.1422641,0.01924236,5.285709E-06,0.00200711,0.0009959736,0.08954674,0.0138527,0.1284433,7.137637E-08,0.004878122,0.0147302,0.1085158,0.01227397,0.07808453,1.846488E-06,0.0001141731,0.0006185226,0.001394569,0.001988331,0.02378091,2.105238E-06,9.528074E-05,0.000959153,0.003698283,0.01329665,0.07659494,0.0297218,0.01608502,0.01282984,0.0008924088,0.0113578,0.02358542,0.008358762,0.06272823,0.0007703388,0.0236383,0.06281009,0.04266579,0.003242166,0.03688077,1.010779,1.433962,1.576817,0.5621172,0.4990876,1.17386,0.1687096,0.1655169,3.919596,21.10452,1.412323,0.1794826,1.004472,4.908404,0.3724144,1.115903,1.799083,3.815042,0.6816195,2.102466,28.64197,20.76175,18.70589,5.005836,15.66309,5.99011,9.886304,9.263396,0.4791962,1.408797,7.478507,0.3684626,0.3476868,24.03798,13.54045,0.02692696,99.58218,322.8888
118,0.01800494,0.01027766,0.00143125,0.07075638,0.08305582,0.1423175,0.01902229,5.273581E-06,0.002233135,0.001032867,0.09122287,0.013804,0.1293236,2.737079E-07,0.004860539,0.01482226,0.108622,0.0119462,0.07625273,1.396877E-06,0.0001469685,0.0005842057,0.001401285,0.0019248,0.02380021,1.933341E-06,9.206041E-05,0.0009900156,0.003606905,0.01338411,0.0758803,0.02974273,0.01604501,0.01287089,0.0008920865,0.01134252,0.02354982,0.008369768,0.06266779,0.0009867095,0.0231163,0.06293153,0.04266503,0.003252726,0.03669874,1.002393,1.426115,1.569488,0.555854,0.4923551,1.172694,0.168264,0.1664013,3.90753,21.29509,1.380235,0.1784854,0.9866295,4.919952,0.3667963,1.113164,1.784361,3.815403,0.6705472,2.104118,28.67391,20.75866,18.58892,5.039296,15.55536,5.980568,10.19935,9.369473,0.486661,1.412554,7.423213,0.369323,0.3720189,24.27307,13.37927,0.02838578,100.8611,324.9895
119,0.01802392,0.01030409,0.001433464,0.07063276,0.08285724,0.1423529,0.01882554,4.631792E-06,0.001922575,0.001044831,0.09236747,0.01378278,0.1303556,6.030429E-15,0.004872884,0.01479619,0.1088492,0.012017,0.07571545,1.817616E-06,0.0001036114,0.0006145984,0.001398394,0.002042333,0.02377011,5.875592E-07,0.0001031969,0.0009680285,0.003694541,0.01367968,0.0759107,0.02977607,0.01600923,0.01291205,0.0008939322,0.01136007,0.02351702,0.008369023,0.06264722,0.0008925605,0.01927477,0.0631013,0.04265265,0.003273655,0.03658875,0.9957915,1.42125,1.565777,0.5557913,0.4917753,1.174507,0.1680345,0.1672139,3.900988,21.39688,1.361851,0.1773404,0.9810086,4.914085,0.3638357,1.114118,1.781368,3.815964,0.6709222,2.111934,29.10964,20.8308,18.89248,5.177279,15.5434,5.983873,10.45817,9.511234,0.4957229,1.422604,7.380824,0.3685868,0.398603,24.33369,13.39415,0.02925178,101.5061,328.5703
120,0.01801966,0.01029908,0.001435751,0.07025474,0.08263227,0.1418041,0.01857697,2.772169E-06,0.001807546,0.001020215,0.09273613,0.01361119,0.129872,1.775599E-18,0.004814086,0.01454935,0.1087949,0.01223643,0.07580039,2.193903E-06,0.0001227042,0.0005908262,0.001399922,0.002049088,0.02356644,1.153929E-06,9.166243E-05,0.0009260035,0.003700451,0.0136154,0.07450157,0.02975282,0.01597539,0.01290844,0.0008883922,0.01130834,0.02348222,0.008356085,0.06254315,0.0005742321,0.01569279,0.06290744,0.04249401,0.003214373,0.03614328,0.9803669,1.40478,1.546833,0.555228,0.4928967,1.170898,0.1666129,0.1677207,3.874736,21.26982,1.334131,0.1760206,0.9809912,4.898588,0.3602566,1.11123,1.77113,3.814841,0.6760414,2.105211,28.92201,20.78351,18.99273,5.181827,15.35739,5.913699,10.34256,9.440826,0.4902914,1.410235,7.224937,0.3662586,0.4170557,24.74117,13.90006,0.02913879,101.9367,332.1611
121,0.01803364,0.01031737,0.001437946,0.07017563,0.08271695,0.1413009,0.01842195,2.641893E-06,0.001717758,0.001031751,0.09476023,0.01353003,0.1288999,6.951243E-19,0.004792166,0.01463366,0.109125,0.01261522,0.0774365,2.566392E-06,0.0001055765,0.0005226743,0.001377725,0.001991068,0.0236744,1.268474E-06,8.8784E-05,0.0008357827,0.003800856,0.01361796,0.07406654,0.02981715,0.01596527,0.01292473,0.0008954171,0.01129713,0.02345148,0.008335227,0.06254051,0.003977017,0.01276293,0.06291259,0.04233587,0.003194236,0.03596286,0.9733523,1.399379,1.541036,0.5602105,0.498294,1.174147,0.1663634,0.1682713,3.871261,21.19309,1.330352,0.1744866,0.9901621,4.96057,0.3607473,1.117432,1.777021,3.813945,0.6874579,2.109251,29.30144,20.86673,19.47617,5.316185,15.38151,5.914451,10.65946,9.673209,0.5005872,1.393251,7.261052,0.3644057,0.4320736,25.49924,14.25727,0.02843539,102.7509,338.1293
122,0.01677215,0.008930216,0.001443024,0.06125052,0.07354896,0.1235045,0.01660386,2.184881E-06,0.001418045,0.0008460478,0.07836064,0.01250535,0.09878999,0.0002241658,0.004748066,0.01484515,0.09737816,0.01138893,0.07335418,7.969874E-06,0.0001243188,0.0004664399,0.001059568,0.001435599,0.01957359,1.993591E-06,6.888143E-05,0.0005544816,0.002759032,0.008685492,0.0687454,0.02419802,0.01458029,0.01099534,0.0006496443,0.006878046,0.02034247,0.007831665,0.05321892,0.003268083,0.008961046,0.0536587,0.03617502,0.002968145,0.03216177,0.8894767,1.198277,1.414927,0.4681911,0.3473487,1.038777,0.1324908,0.1482093,3.483953,20.34656,1.190398,0.04912579,0.8895372,4.317884,0.3395343,1.023676,1.458205,3.181065,0.534787,1.848759,27.65359,18.05068,17.98289,4.924028,13.80505,5.655431,10.2625,9.430695,0.475044,1.054843,7.014761,0.3258866,0.4427164,26.23205,15.36141,0.02752532,104.8026,343.6054
123,0.01656252,0.008692546,0.001441516,0.05972459,0.07200287,0.1201813,0.01620964,1.855179E-06,0.001344065,0.0008853547,0.07974851,0.01230109,0.09239103,0,0.004696308,0.01484276,0.09576421,0.01151272,0.07456401,4.391291E-06,0.0001404687,0.0004425831,0.001010636,0.001407488,0.01961908,1.887147E-06,6.060137E-05,0.0005747286,0.002670285,0.008790239,0.0691783,0.02330618,0.01431375,0.01068687,0.0006136472,0.006106155,0.01974511,0.007725194,0.05155655,0.012643,0.007410624,0.05219542,0.03497346,0.002922654,0.03155699,0.8762537,1.166871,1.398263,0.4581037,0.3269518,1.02185,0.1267517,0.1451727,3.425384,20.15051,1.182534,0.02332195,0.883763,4.307693,0.3400054,1.019453,1.414882,3.06487,0.5202293,1.816136,28.04888,17.76792,18.55752,5.157099,13.78941,5.787234,11.00385,10.06529,0.5080095,1.009355,7.409492,0.3205561,0.4619668,26.01312,14.48969,0.02680232,106.7871,353.4937
124,0.01656563,0.008689934,0.001437434,0.05973237,0.07203253,0.1198675,0.01610884,1.787891E-06,0.001244867,0.0008941617,0.08155382,0.01226261,0.0906266,3.372118E-07,0.004655658,0.01483077,0.09620915,0.01187001,0.07640842,4.668131E-06,0.0001435623,0.0004450319,0.001037648,0.0014025,0.01961879,1.557444E-06,7.50302E-05,0.0005839727,0.002708783,0.008435922,0.06840921,0.02332293,0.01425608,0.01069672,0.000620672,0.006064038,0.01964135,0.007701407,0.0514623,0.01013855,0.006815493,0.05230065,0.03482893,0.002908125,0.03162344,0.8796129,1.170645,1.405576,0.464136,0.3322189,1.028498,0.1270835,0.1455742,3.434152,20.12607,1.203725,0.02212501,0.8953542,4.425336,0.3463873,1.033875,1.427557,3.066715,0.5299303,1.828555,28.79076,17.96242,19.69415,5.499193,14.17659,6.052049,11.75639,10.7939,0.5453932,1.028863,7.806272,0.3217064,0.4841509,24.91024,13.54893,0.02621952,107.4872,357.782
125,0.01658479,0.008708522,0.001432994,0.05985521,0.07209548,0.1199753,0.01601528,1.806332E-06,0.001659156,0.0009126934,0.08360622,0.01223721,0.08927222,6.264246E-08,0.004608571,0.01489556,0.09674534,0.01200614,0.07690914,1.920132E-06,0.0001458513,0.0004074116,0.001041018,0.001339209,0.01965364,3.265691E-07,8.387853E-05,0.0005997474,0.002699664,0.008498849,0.06796639,0.02335233,0.01419935,0.01072249,0.0006288333,0.006059901,0.01957764,0.007690933,0.05142862,0.007640648,0.008879183,0.05257192,0.03483399,0.002882558,0.03174132,0.884092,1.178194,1.415556,0.4688587,0.3365368,1.035168,0.1276587,0.1462542,3.45022,20.17698,1.227918,0.02131573,0.9034464,4.527426,0.3531237,1.048684,1.438677,3.072587,0.5343375,1.841702,29.42343,18.10569,20.74603,5.701965,14.60433,6.329001,11.9459,11.27108,0.5740006,1.119254,8.086735,0.3226855,0.5008166,23.10916,12.51448,0.02592791,107.0991,353.3929
126,0.01661154,0.008739755,0.001428921,0.06000454,0.07219291,0.1204091,0.01592116,1.703116E-06,0.001416588,0.0009107106,0.08600192,0.01222372,0.08882882,4.254264E-07,0.004522718,0.01507534,0.0973051,0.01183908,0.07638808,1.986003E-06,0.0001480059,0.0004346482,0.0010431,0.001309828,0.01962304,1.44296E-06,9.063689E-05,0.0007200103,0.002752939,0.008562607,0.06782503,0.02340229,0.01415434,0.0107637,0.0006379421,0.006080952,0.01953935,0.007697162,0.05145469,0.004516404,0.01499414,0.05293151,0.03496088,0.002857342,0.03188547,0.8886231,1.187222,1.426498,0.4699235,0.3375345,1.04111,0.1283705,0.1473383,3.470677,20.33983,1.252731,0.02072758,0.9046615,4.605496,0.3588623,1.061455,1.446306,3.081289,0.5304589,1.853756,29.74139,18.14959,21.42287,5.670477,14.91788,6.538157,11.54116,11.3087,0.5881578,1.32897,8.187901,0.3230476,0.4999485,22.43342,12.3851,0.02561093,105.5207,341.3569
127,0.01662058,0.008749531,0.001425417,0.05983942,0.07224388,0.1203016,0.01575891,2.333532E-06,0.001258772,0.0008940436,0.08738714,0.01209684,0.08818357,8.561121E-12,0.004291534,0.01459799,0.09744088,0.01141097,0.07478294,1.307352E-06,0.0001301012,0.000324727,0.001054674,0.001239459,0.01953415,7.517686E-07,9.044346E-05,0.0006067802,0.002423281,0.008177725,0.06624948,0.02341881,0.01411799,0.0107613,0.000637957,0.006042539,0.01951041,0.007714111,0.05145191,0.003464967,0.01734243,0.05288953,0.03508611,0.00278386,0.03164909,0.8818145,1.186769,1.42539,0.4642831,0.3349136,1.040544,0.1276723,0.1487043,3.472351,20.39778,1.270895,0.02022461,0.9009531,4.674586,0.3612179,1.066079,1.430518,3.086587,0.5161101,1.843542,29.7063,17.99481,21.67949,5.466562,15.01412,6.61426,10.96888,11.04914,0.588686,1.626456,7.970766,0.3219048,0.4873254,22.90522,12.87018,0.02567459,104.359,328.9825
128,0.01663951,0.008774349,0.001422494,0.05980979,0.07235314,0.1206426,0.01561734,3.871845E-06,0.001147934,0.0009090728,0.08940826,0.01205487,0.08801045,2.606713E-07,0.004218615,0.01460102,0.09777175,0.01100887,0.07358112,1.057563E-06,0.0001411835,0.0003314067,0.001032,0.001232387,0.01956157,1.472316E-06,7.09762E-05,0.0005892165,0.002336929,0.00842305,0.06623497,0.02346289,0.01408872,0.01079898,0.0006436279,0.00603321,0.01948666,0.007736704,0.05150146,0.0005602073,0.02132873,0.05308256,0.03525778,0.002761858,0.03161399,0.8796416,1.188502,1.431044,0.4596189,0.3325388,1.043878,0.1276096,0.1505938,3.48705,20.6366,1.293325,0.01960695,0.8985111,4.756262,0.3618541,1.070806,1.428083,3.091674,0.5028132,1.846225,29.77259,17.91556,21.79158,5.240212,15.08983,6.554787,10.56324,10.63945,0.584896,2.011448,7.618019,0.3221841,0.4768241,23.28386,13.06087,0.02607832,104.176,322.8771
129,0.01663839,0.008781451,0.001420237,0.0594905,0.07237893,0.1202756,0.01540145,2.592482E-06,0.001652993,0.0008728977,0.0916706,0.0118812,0.08771461,7.158921E-07,0.004101766,0.01445553,0.09772912,0.01052258,0.0713423,1.851117E-06,0.0001042075,0.0002509918,0.0009568547,0.00118156,0.0193789,2.792888E-06,4.25023E-05,0.0004686774,0.001991991,0.007549256,0.06436393,0.02347616,0.01406402,0.01080333,0.0006355878,0.005976305,0.01946008,0.007755696,0.05137628,0.0007693168,0.02136662,0.05285531,0.03527984,0.002693368,0.03118962,0.864187,1.176511,1.419247,0.4521071,0.3253518,1.039041,0.1266196,0.1533618,3.472932,20.72616,1.286059,0.01911004,0.888926,4.849145,0.3565594,1.061938,1.387061,3.087605,0.4817983,1.821799,29.47328,17.64726,21.38805,5.001532,14.90969,6.370581,10.19203,10.09329,0.5724256,2.325568,7.221074,0.3215546,0.4834009,24.14399,13.53805,0.02741676,104.0268,322.6575
130,0.01665196,0.008791115,0.001418634,0.05922545,0.07248937,0.1202974,0.01520795,3.252528E-06,0.001228609,0.0008735125,0.09307934,0.01177024,0.08759679,6.443829E-07,0.004061583,0.01443122,0.09798809,0.01027892,0.06991293,1.005588E-06,9.506619E-05,0.0002289481,0.0008911862,0.00116355,0.01935523,9.346024E-07,4.348543E-05,0.000477611,0.002071635,0.007708896,0.06339938,0.02353196,0.01404412,0.01084281,0.0006372309,0.005912664,0.01943924,0.007767565,0.05135733,0.0009172289,0.02070791,0.05290031,0.03526558,0.00268232,0.03084009,0.852676,1.167948,1.416664,0.447801,0.3210264,1.042026,0.1255256,0.1576366,3.477212,20.91734,1.289805,0.01847043,0.8868774,4.942912,0.3538258,1.061405,1.374428,3.086478,0.4717005,1.82124,29.91994,17.61814,21.35725,4.957295,14.9341,6.162124,10.11796,9.697589,0.5633544,2.534856,7.055345,0.3222013,0.5092114,24.34882,13.34449,0.02872488,103.9378,328.3015
131,0.01667057,0.008807526,0.001417752,0.05905524,0.07261682,0.1203156,0.0150295,3.81357E-06,0.001607418,0.0008599169,0.09518025,0.01170118,0.08737233,6.0169E-07,0.004132607,0.01432318,0.09834414,0.01041976,0.06982651,1.068109E-06,8.155378E-05,0.0003356778,0.0008486878,0.001163741,0.01936964,2.011731E-07,3.770933E-05,0.0005085393,0.001909418,0.007564148,0.06227455,0.02359956,0.01402952,0.01088218,0.0006408663,0.005857079,0.0194218,0.007768353,0.05138257,0.0008227779,0.01739992,0.05298042,0.03524486,0.002685477,0.03057482,0.8438191,1.161726,1.419393,0.448558,0.3202158,1.048406,0.1246546,0.162719,3.487975,21.01551,1.300709,0.01787477,0.8953002,5.027373,0.3546781,1.065437,1.372327,3.085188,0.4717947,1.82658,30.65015,17.68318,21.61044,5.066466,15.04698,5.971049,10.14972,9.436672,0.5523441,2.524927,7.147202,0.3222071,0.5427204,24.3752,13.28622,0.02936509,103.3968,333.7599
132,0.01668637,0.008822085,0.001417602,0.05889486,0.07275102,0.1201803,0.01485999,1.514826E-06,0.001501643,0.0008300004,0.09702579,0.01161615,0.0865389,5.778281E-07,0.004240682,0.01422552,0.09872367,0.01079556,0.07102893,8.232848E-07,7.733281E-05,0.0003627406,0.0008719356,0.001152195,0.01933613,1.083643E-06,4.103822E-05,0.0005336498,0.001854251,0.00698487,0.06252255,0.0236652,0.014021,0.01091029,0.0006441473,0.005794968,0.01940642,0.007758187,0.05141262,0.0005363791,0.01423274,0.05296429,0.03518629,0.002672412,0.03030237,0.8350864,1.15453,1.420073,0.4520736,0.3216691,1.05477,0.1237571,0.1679294,3.494742,21.00195,1.309382,0.01741646,0.9103091,5.110196,0.3575879,1.071275,1.375739,3.083315,0.4782473,1.833467,31.11939,17.7493,21.84205,5.168926,15.11723,5.829731,10.18065,9.311806,0.538905,2.347429,7.42739,0.321704,0.5655644,24.68078,13.60142,0.02894087,103.1888,336.5811
133,0.01670817,0.008851497,0.001418147,0.05888266,0.07277403,0.1199383,0.01471906,3.616577E-06,0.001493027,0.0008079406,0.09898945,0.01160244,0.08562894,0,0.004312995,0.0141475,0.0992605,0.01129121,0.07352837,1.360179E-07,7.0352E-05,0.0003602276,0.0008374054,0.00114759,0.0193603,1.02649E-06,4.611692E-05,0.0005288894,0.001807856,0.007235792,0.06277144,0.02374251,0.0140689,0.01093967,0.0006505617,0.005768483,0.01939974,0.007742677,0.0515488,0.0002949625,0.01152922,0.05305555,0.03512752,0.002680263,0.03023485,0.831953,1.154521,1.429196,0.4601649,0.326721,1.065236,0.1236513,0.1730439,3.514055,20.96347,1.335579,0.01711317,0.9335956,5.214221,0.3641591,1.085743,1.385932,3.08132,0.4892364,1.843552,31.65877,17.90974,22.30025,5.307162,15.30304,5.785833,10.38203,9.394953,0.5331093,2.150728,7.793911,0.321414,0.5796295,25.44962,14.09738,0.02801726,104.0241,338.4962
