"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,112
Timestep, Region,"king mackerel juv"_0,"king mackerel juv"_1,"king mackerel juv"_2,"king mackerel juv"_3,"king mackerel juv"_4,"king mackerel juv"_5,"king mackerel juv"_6,"king mackerel juv"_7,"king mackerel juv"_8,"king mackerel juv"_9,"king mackerel juv"_10,"king mackerel juv"_11,"king mackerel adult"_12,"king mackerel adult"_13,"king mackerel adult"_14,"king mackerel adult"_15,"king mackerel adult"_16,"king mackerel adult"_17,"king mackerel adult"_18,"king mackerel adult"_19,"king mackerel adult"_20,"king mackerel adult"_21,"king mackerel adult"_22,"king mackerel adult"_23,"king mackerel adult"_24,"king mackerel adult"_25,"king mackerel adult"_26,"king mackerel adult"_27,"king mackerel adult"_28,"king mackerel adult"_29,"king mackerel adult"_30,"king mackerel adult"_31,"king mackerel adult"_32,"king mackerel adult"_33,"king mackerel adult"_34,"king mackerel adult"_35,"king mackerel adult"_36,"king mackerel adult"_37,"king mackerel adult"_38,"king mackerel adult"_39,"king mackerel adult"_40,"king mackerel adult"_41,"king mackerel adult"_42,"king mackerel adult"_43,"king mackerel adult"_44,"king mackerel adult"_45,"king mackerel adult"_46,"king mackerel adult"_47,"king mackerel adult"_48,"king mackerel adult"_49,"king mackerel adult"_50,"king mackerel adult"_51,"king mackerel adult"_52,"king mackerel adult"_53,"king mackerel adult"_54,"king mackerel adult"_55,"king mackerel adult"_56,"king mackerel adult"_57,"king mackerel adult"_58,"king mackerel adult"_59,"king mackerel adult"_60,"king mackerel adult"_61,"king mackerel adult"_62,"king mackerel adult"_63,"king mackerel adult"_64,"king mackerel adult"_65,"king mackerel adult"_66,"king mackerel adult"_67,"king mackerel adult"_68,"king mackerel adult"_69,"king mackerel adult"_70,"king mackerel adult"_71,"king mackerel adult"_72,"king mackerel adult"_73,"king mackerel adult"_74,"king mackerel adult"_75,"king mackerel adult"_76,"king mackerel adult"_77,"king mackerel adult"_78,"king mackerel adult"_79,"king mackerel adult"_80,"king mackerel adult"_81,"king mackerel adult"_82,"king mackerel adult"_83,"king mackerel adult"_84,"king mackerel adult"_85,"king mackerel adult"_86,"king mackerel adult"_87,"king mackerel adult"_88,"king mackerel adult"_89,"king mackerel adult"_90,"king mackerel adult"_91,"king mackerel adult"_92,"king mackerel adult"_93,"king mackerel adult"_94,"king mackerel adult"_95,"king mackerel adult"_96,"king mackerel adult"_97,"king mackerel adult"_98,"king mackerel adult"_99,"king mackerel adult"_100,"king mackerel adult"_101,"king mackerel adult"_102,"king mackerel adult"_103,"king mackerel adult"_104,"king mackerel adult"_105,"king mackerel adult"_106,"king mackerel adult"_107,"king mackerel adult"_108,"king mackerel adult"_109,"king mackerel adult"_110,"king mackerel adult"_111,"king mackerel adult"_112
10,2,0,0.0004086033,0.0003344354,0.0005299744,0.0004914663,0,0.0002698688,7.795058E-05,0.0002099973,0.0001254804,6.170517E-05,0.0001146975,7.404391E-05,0.0001614058,0,3.394212E-05,0.0002069405,0.0001600502,0.0001273621,0.000109337,2.672685E-05,3.466703E-05,4.095295E-05,1.840077E-05,1.832384E-05,2.989618E-05,1.069397E-05,4.597005E-06,1.123996E-05,2.089455E-05,7.701629E-06,8.289629E-06,9.096386E-06,4.682895E-06,0,1.04038E-05,1.571845E-05,2.95715E-06,7.064391E-11,5.636589E-06,0,1.337991E-05,2.675823E-06,1.269252E-05,9.698041E-06,3.486327E-06,1.129889E-05,1.627448E-05,2.421775E-09,7.261975E-06,3.019532E-06,0,9.831633E-06,5.293865E-06,0,0,0,2.352117E-06,2.851475E-06,4.118022E-06,2.276901E-06,4.307527E-06,8.919439E-06,0,0,2.231726E-06,1.761108E-06,2.410526E-06,3.710236E-06,5.011195E-06,5.937787E-06,7.05076E-06,1.927595E-06,1.570116E-06,3.390765E-06,3.210446E-06,4.65997E-06,1.254448E-06,0,2.901676E-06,1.651833E-06,3.749753E-06,6.875357E-06,2.464228E-06,0,6.790189E-06,8.624247E-07,8.435626E-06,2.141986E-06,2.244579E-06,1.150801E-06,3.800733E-06,1.803561E-06,2.73054E-06,4.992853E-06,0,1.847231E-06,1.621311E-06,1.457034E-06,1.854405E-06,1.699203E-06,2.322268E-06,1.46466E-06,7.834533E-07,7.279731E-07,1.224195E-06,7.130453E-07,1.860846E-06,2.760161E-06,6.86789E-07,0,1.691492E-06,1.107353E-06
11,2,0.001100204,0.0006677508,0.0003530171,0,0.0004527648,0,0.0001768936,0.0001555734,6.700348E-05,0.0001561393,0.0001154333,9.97661E-05,0.0001782863,0.0001558061,0.0001644042,3.416005E-05,2.376558E-05,9.158888E-05,9.377846E-05,3.670426E-05,2.016159E-05,1.779941E-05,4.126576E-05,2.385081E-05,2.098403E-05,9.600282E-06,2.278543E-05,2.099001E-05,0,7.889469E-06,7.064906E-06,1.748738E-05,8.132535E-06,1.415393E-05,1.13474E-05,5.795793E-06,1.958653E-05,1.226176E-05,6.787327E-06,9.371004E-12,1.115469E-05,8.84316E-06,8.115996E-06,3.997531E-06,6.112221E-06,1.182729E-05,7.163407E-06,4.004784E-06,1.779728E-05,7.21483E-06,1.22323E-05,6.091938E-06,2.241468E-09,2.737601E-06,2.2216E-06,0,2.439331E-06,7.65434E-06,2.686123E-06,4.616386E-06,3.913154E-06,7.002301E-06,2.476793E-06,7.124753E-06,2.046766E-06,4.289684E-06,3.42484E-06,3.612336E-06,4.193903E-06,1.657193E-06,3.500643E-06,1.258073E-06,5.709636E-07,1.407178E-06,1.495699E-06,6.445426E-06,4.890393E-06,6.086264E-06,5.772688E-06,2.279906E-06,1.338729E-06,0,2.50766E-06,5.465534E-06,1.85161E-06,1.184466E-06,5.782597E-06,0,2.78252E-06,8.027378E-07,0,9.206202E-07,6.019048E-06,1.088942E-06,3.579237E-06,1.822966E-06,0,8.529008E-07,8.822791E-07,3.081736E-06,0,0,5.395716E-07,1.213747E-06,0,2.030654E-06,5.648897E-07,5.600184E-07,1.158705E-06,1.073359E-06,4.846305E-07,1.591517E-06,4.771383E-07
12,2,0.0005584813,0.0002332035,0.0001854424,0.0002977988,0.0006106271,0.000388267,0.0002504822,0.0001440092,6.444981E-05,0.0001145949,0.0003023603,0.0001610047,7.705374E-05,0.0001257444,3.103304E-05,2.967838E-05,0,2.871153E-05,8.439884E-05,3.930779E-05,6.239175E-05,1.712481E-05,3.437157E-05,2.805894E-05,1.660291E-05,1.885093E-05,9.716944E-06,1.597861E-06,4.263898E-06,9.414596E-06,5.759919E-06,0,6.370129E-06,7.01692E-06,2.507125E-05,3.902089E-06,8.889027E-06,2.380996E-05,1.219331E-05,1.537571E-05,9.044752E-13,1.337902E-06,0,4.869458E-06,4.279572E-06,7.955116E-06,0,4.917526E-12,0,1.060486E-05,3.113362E-06,1.214527E-05,6.08887E-06,6.00536E-06,8.910833E-06,1.901266E-06,3.196886E-06,5.639208E-06,9.12857E-06,1.885951E-06,3.928253E-06,3.146488E-06,0,2.740805E-06,1.129235E-05,6.312102E-06,3.961369E-06,9.633796E-06,2.922268E-06,4.456759E-06,3.227957E-06,3.375337E-06,2.193664E-06,3.63372E-06,1.318687E-06,0,3.961861E-06,6.956384E-06,3.394766E-06,3.754108E-06,2.77599E-06,2.569769E-06,1.351351E-06,2.275398E-06,2.366977E-06,3.67604E-06,1.44378E-06,8.879391E-07,2.95131E-06,1.023498E-06,9.189559E-07,9.156168E-07,1.566508E-06,5.171281E-07,2.261521E-06,2.719727E-06,1.25259E-06,9.035127E-07,2.489782E-06,0,1.511951E-06,0,3.042192E-06,0,1.882833E-06,0,1.141309E-06,9.608389E-07,6.857144E-07,1.005309E-06,2.78093E-06,4.589862E-07,0
13,2,0.0008185509,0.0002380766,0.0003942293,0.0003184623,0.0002427979,0.0003250978,0.0001524582,7.17801E-05,0.0001855551,0,5.049644E-05,7.940668E-05,5.219492E-05,8.095507E-05,0.0001063586,3.049894E-05,0.0001427064,0.0001296957,0,9.409903E-05,7.169519E-05,2.229132E-05,2.969879E-05,2.846431E-05,1.718977E-05,3.127477E-05,5.147166E-05,1.933234E-05,7.367189E-06,0,1.281932E-05,7.340062E-06,2.391669E-05,4.851932E-06,3.409034E-06,1.901987E-05,1.48578E-05,1.357592E-05,2.32068E-05,1.639238E-05,6.663387E-06,2.910332E-13,1.47031E-05,1.37124E-05,6.246693E-06,4.093954E-06,1.010108E-05,4.11386E-06,6.301159E-06,0,0,9.948189E-06,9.439832E-06,3.388178E-06,2.456686E-06,0,2.128487E-06,1.305104E-05,1.039329E-05,5.941146E-06,2.093252E-06,1.01972E-05,1.135558E-06,1.835707E-06,4.067336E-06,6.402526E-06,6.382266E-06,6.366475E-06,1.707502E-06,1.369216E-06,1.688351E-06,1.851723E-06,4.244355E-06,2.118188E-06,6.471529E-06,2.711327E-06,1.158413E-06,5.210084E-06,2.907364E-06,4.409625E-06,4.24087E-06,3.932091E-06,1.208585E-06,0,9.767577E-07,1.981482E-06,3.509474E-06,1.69002E-06,8.206669E-07,1.75419E-06,9.431651E-07,1.115898E-06,0,2.617014E-06,6.132464E-07,1.637771E-06,2.127458E-06,0,0,4.153487E-07,1.294618E-06,1.753611E-06,1.500772E-06,5.910348E-07,6.337759E-07,0,1.15203E-06,0,1.416181E-06,1.074286E-06,5.114476E-07,1.504496E-06,4.252959E-07
14,2,0.0005219125,0,0.0004056371,0,0.0001327466,0.0001161845,0.0002567518,6.769616E-05,0.0001671005,0.0001046871,4.653596E-05,7.793204E-05,9.260501E-05,8.413036E-05,3.465664E-05,0.0001209064,5.839292E-05,2.177812E-05,3.430941E-05,3.678335E-05,0.000131698,1.870352E-05,8.294769E-05,2.858372E-05,5.348654E-05,2.164772E-05,1.156218E-05,2.849679E-05,2.133444E-05,6.942927E-06,0,0,1.562516E-07,7.088848E-06,0,1.002744E-05,9.090563E-06,4.090351E-06,4.119318E-06,9.052865E-06,3.685119E-06,1.312581E-05,7.530391E-06,5.229949E-06,0,1.02117E-05,0,7.053336E-06,9.210509E-06,2.554587E-06,3.713454E-06,8.210402E-06,0,6.83929E-06,3.191597E-06,2.348869E-06,2.277759E-06,2.467616E-06,7.2678E-06,5.124968E-06,4.335835E-06,7.433796E-06,7.71062E-06,8.208934E-06,4.088744E-06,2.612677E-06,3.812959E-06,5.265236E-06,2.138099E-06,5.615693E-06,1.853713E-06,1.598571E-06,4.824279E-06,4.042434E-06,3.701908E-06,2.467222E-06,6.511981E-06,0,1.387029E-06,2.307789E-06,2.31728E-06,2.791118E-06,3.744194E-06,1.096207E-06,1.328997E-06,9.113289E-07,3.411885E-06,1.330418E-06,1.995464E-06,0,2.160311E-06,1.886636E-06,1.107315E-06,1.015559E-06,7.954322E-07,3.172895E-06,1.198228E-06,4.212196E-06,6.763565E-07,0,1.631125E-06,4.358892E-07,0,7.048549E-07,7.850567E-07,1.436998E-06,0,3.264481E-06,6.51545E-07,1.165658E-06,0,0,1.971496E-06
15,2,0.0002475576,0,0.0005855568,0.0001727032,0.0001440746,0,0.0001974259,0.0002341166,0.0001268572,0.0003072083,9.505591E-05,0.0001968803,0.0001454959,0,0.0001883078,0.0001214419,8.06432E-05,6.250679E-05,1.965423E-05,3.263495E-05,3.281418E-05,8.445118E-05,3.676624E-05,4.131609E-05,4.952462E-05,4.160065E-05,1.448964E-05,2.37258E-05,2.317692E-05,2.448078E-05,2.388568E-05,9.023149E-06,4.369801E-06,3.812686E-06,5.250274E-06,0,7.411253E-06,1.134638E-05,5.573141E-06,5.19453E-06,3.542789E-06,7.956326E-06,1.688269E-06,4.031516E-06,8.635408E-06,3.306903E-06,4.080569E-06,4.149746E-06,7.559492E-06,5.88665E-06,6.745731E-06,8.181122E-06,0,8.389449E-06,9.787204E-06,4.301345E-06,7.858484E-06,5.26001E-06,1.968907E-06,2.711476E-06,5.771157E-06,5.083458E-06,5.270611E-06,7.510409E-06,4.706241E-06,2.077363E-06,1.396246E-06,0,3.097381E-06,1.524586E-06,6.490184E-06,3.080163E-06,5.21583E-06,1.715912E-06,2.020723E-06,3.810845E-06,5.169454E-06,6.698036E-06,3.003885E-06,2.681104E-07,2.357451E-06,2.382121E-06,3.152667E-06,2.327049E-06,2.455876E-06,1.077915E-06,2.272768E-06,1.737827E-06,2.540007E-06,2.829669E-06,5.229952E-06,0,4.293537E-06,1.01186E-06,1.802822E-06,2.555932E-06,5.093995E-07,0,3.293767E-06,6.446791E-07,0,2.916522E-06,5.412628E-07,2.791736E-06,1.146751E-06,7.498908E-07,5.949942E-07,0,0,1.301637E-06,9.926111E-07,1.041345E-06,1.129289E-06
16,2,0.0002353305,0.0008428713,0.00038004,0.0005055403,0.00028961,0.0001259025,0.0001010413,0.0002443225,0.0001972319,0,0.0001338264,0.0001356138,0.0001467605,0.0001908464,0.000149905,7.014185E-05,3.011313E-05,1.952141E-05,5.080569E-05,5.075264E-05,4.798123E-05,4.355693E-05,4.326196E-05,3.250248E-05,3.784035E-05,2.701601E-05,3.685921E-05,1.674011E-05,1.585502E-05,2.703402E-05,0,0,5.364001E-06,0,7.897966E-06,5.638541E-06,2.342515E-06,1.526944E-05,1.024925E-05,5.107387E-06,6.604162E-06,9.051406E-06,0,1.845975E-05,4.518615E-06,1.096603E-05,1.983934E-06,1.342526E-05,4.602331E-06,0,2.524933E-06,0,7.793137E-06,0,7.717242E-06,8.979274E-06,3.58502E-06,8.243079E-06,0,4.359936E-06,0,2.054743E-06,1.102082E-05,2.428697E-06,0,3.357185E-06,4.588656E-06,2.490385E-06,1.47843E-06,1.302786E-06,3.369571E-06,4.182371E-06,0,3.271224E-06,1.315266E-06,2.450185E-06,3.157038E-06,1.463695E-09,3.170527E-06,3.316237E-06,2.002607E-07,7.803883E-12,1.094988E-06,1.257162E-06,1.878462E-06,2.304249E-06,3.909202E-06,8.076613E-07,2.375597E-06,0,1.888194E-06,2.998743E-06,3.495652E-06,1.827382E-06,1.039711E-06,6.846854E-07,3.760324E-06,8.599383E-07,0,1.334548E-06,1.485323E-06,8.910433E-07,2.636634E-06,4.920485E-07,1.244705E-06,6.262783E-07,6.331716E-07,1.212973E-06,1.132412E-06,0,1.179374E-06,6.366739E-07,8.832662E-07
17,2,0,0.0006049784,0.0003580323,0.0001606056,0.0004320311,0.0006189971,0.0001081052,8.461317E-05,0.0001456967,6.136603E-05,4.113045E-05,0.0001227366,3.217426E-05,3.342441E-05,9.955161E-05,7.843777E-05,7.556455E-05,0.0001062383,0,0.0001396712,0.0001365714,0.000100759,8.0773E-05,0.000109966,4.728814E-05,4.573947E-05,4.259472E-05,6.769965E-05,3.067062E-05,8.521949E-06,2.389104E-05,6.706768E-06,1.51368E-05,8.60663E-06,8.715155E-06,8.488462E-06,1.264635E-05,2.651362E-06,7.920997E-06,1.027464E-05,1.862837E-05,6.735033E-06,6.584935E-06,3.549049E-06,1.427834E-05,8.147688E-15,7.427032E-06,7.310225E-06,9.886749E-06,5.890691E-06,2.883236E-06,6.250699E-06,7.017425E-06,0,5.341974E-06,9.101951E-06,8.044733E-06,3.507428E-06,1.162762E-05,1.634591E-06,1.574193E-06,2.519694E-06,0,3.888349E-06,2.183074E-06,1.765699E-06,6.623213E-06,4.856684E-06,8.073401E-06,0,1.044116E-05,5.501357E-06,2.555015E-06,1.246013E-06,5.146975E-06,0,3.658478E-06,3.089327E-06,2.22123E-07,1.04078E-06,0,1.598176E-06,7.411227E-13,3.057297E-06,1.170842E-06,2.695636E-06,9.420324E-08,2.614928E-06,1.188552E-06,2.07702E-06,1.034939E-06,4.500977E-07,2.961156E-06,3.869618E-06,2.589445E-06,1.032189E-06,2.416142E-06,4.1092E-06,1.379906E-06,6.460189E-07,1.152037E-06,0,1.214155E-06,1.309762E-06,7.987591E-07,1.488447E-06,1.902492E-06,1.18596E-06,1.964544E-06,0,0,3.018054E-06,5.946724E-07
18,2,0.000222402,0,0,0.0004608392,0.0001406864,0.0001348092,0,9.032452E-05,0.0001443133,0.0002292026,0,0.0001038431,0.0001289791,1.759523E-05,0.0001196508,6.247171E-05,0,7.012251E-05,3.18226E-05,0,0,6.628521E-05,8.245932E-05,2.34841E-05,0.0001104992,0.0001077864,8.496551E-06,2.335433E-05,1.077349E-05,2.034871E-05,1.279488E-05,8.568693E-06,6.760367E-06,6.276614E-06,5.252803E-06,1.968298E-06,1.439496E-05,1.275182E-05,6.15701E-06,1.640394E-05,1.672028E-05,1.410313E-05,3.707763E-06,1.0534E-05,7.76876E-06,6.967304E-06,2.923074E-06,6.199999E-06,5.655822E-06,2.963588E-06,3.827232E-06,0,1.036062E-05,5.968074E-06,3.030123E-06,7.710441E-06,5.216329E-06,9.707014E-06,1.75154E-06,8.220387E-06,1.557443E-06,3.307884E-11,1.928109E-06,3.64273E-06,3.239755E-06,5.100283E-06,4.035105E-06,5.086128E-06,1.280845E-06,2.02407E-06,8.164546E-06,4.839434E-06,3.055236E-06,0,3.73136E-06,3.056795E-06,4.843791E-06,2.044677E-06,5.005868E-06,1.455335E-07,1.007866E-06,1.710196E-06,4.135619E-06,1.596868E-06,0,1.928685E-07,1.733101E-06,1.849898E-06,1.621539E-06,9.065537E-07,1.595049E-06,8.926369E-07,1.082606E-06,3.092676E-06,1.505538E-06,1.853774E-08,1.001314E-06,3.879313E-06,1.6104E-06,5.84437E-07,1.64351E-06,1.000274E-06,0,4.79865E-07,1.788344E-06,0,1.208586E-06,1.204032E-06,6.270432E-07,8.60892E-07,1.0705E-06,6.187061E-07,1.752081E-06
19,2,0,0,0.0006718397,0,0,0.0004782866,0,8.107904E-05,7.839238E-05,0.0002366937,0.0001679347,6.933589E-05,3.269757E-05,6.094738E-05,1.607586E-05,2.951448E-05,3.082171E-05,3.357492E-05,7.933468E-05,6.190017E-05,2.663601E-05,0.0001086725,7.533949E-05,0,6.717338E-05,5.129287E-05,2.791864E-05,7.687309E-06,4.780012E-05,4.473436E-05,1.253135E-05,1.10454E-05,1.01545E-05,0,8.209333E-06,1.122698E-05,0,1.171514E-05,5.876E-06,2.188878E-06,6.834815E-06,5.48041E-06,1.002509E-05,6.315798E-06,1.089492E-05,3.865194E-06,9.812357E-06,3.910724E-06,6.959314E-07,3.098864E-06,1.011223E-05,3.165728E-06,2.903918E-06,4.584339E-06,0,7.219744E-06,9.075607E-06,3.144122E-06,5.904823E-06,2.030179E-06,4.912233E-06,3.131623E-06,3.203928E-11,4.700472E-06,3.626966E-06,6.077317E-06,4.222933E-06,3.215396E-06,7.389935E-07,0,3.469269E-06,1.113482E-06,1.718869E-06,4.555726E-06,2.084479E-06,0,1.059767E-06,7.258885E-06,3.284375E-06,1.54021E-06,5.530621E-08,1.344457E-06,1.894214E-06,5.791838E-07,4.987124E-06,1.342381E-06,2.517649E-06,3.211726E-06,8.493212E-07,3.470427E-06,7.446312E-07,9.520729E-07,7.752729E-07,1.478151E-06,2.429624E-06,2.143786E-06,2.609192E-06,0,2.069403E-06,1.82562E-06,7.75137E-07,1.418718E-06,7.634238E-07,1.619297E-06,0,8.904569E-07,0,1.451836E-06,5.188311E-07,9.608746E-07,8.061578E-07,1.235093E-06,0
20,2,0.0002379768,0.0005852298,0.0004974924,0.0004373879,0,0.0003524903,0.0001038984,0.0001691687,0,0.0001361973,0.0003287781,0.0001090428,0,5.581341E-05,2.579966E-05,0,5.842237E-05,2.876459E-05,0.0001221822,0,6.72618E-05,3.522911E-05,4.584298E-05,8.460625E-05,6.151075E-05,6.185123E-05,9.465412E-05,6.511124E-05,3.114871E-05,4.552519E-05,4.638248E-05,1.279157E-05,1.567392E-05,1.812529E-05,7.16853E-06,5.773898E-06,7.035027E-06,4.32682E-06,1.920035E-06,0,5.404774E-06,1.482368E-05,6.60715E-06,0,0,8.548391E-06,8.724923E-06,5.482568E-06,2.755752E-06,7.773817E-06,7.433507E-06,3.772195E-06,0,7.835537E-06,3.334586E-06,0,4.847233E-06,1.63061E-06,3.056996E-06,4.039175E-06,4.300778E-06,2.965401E-06,1.11528E-06,3.261983E-06,2.0143E-06,1.935998E-06,2.44941E-06,1.686395E-06,2.241266E-06,5.394058E-06,1.866547E-06,2.361582E-06,4.368562E-06,0,8.973468E-07,3.388114E-06,1.124148E-06,1.140415E-06,2.973694E-06,3.038847E-06,6.928316E-06,5.183775E-06,2.678085E-06,4.230212E-06,9.86048E-07,3.065442E-06,0,2.56568E-06,1.499738E-06,7.143801E-07,8.565296E-07,2.96515E-06,8.882694E-07,7.735072E-07,4.015377E-06,2.053475E-06,7.970478E-07,2.588525E-06,1.873444E-06,0,3.969565E-07,6.919885E-07,1.083041E-06,6.347556E-07,1.274005E-06,0,1.572969E-06,0,1.301388E-06,1.244487E-06,9.888618E-07,1.732155E-06,1.723344E-06
21,2,0.0002563827,0.0004094146,0.0003294078,0.0001430672,0.0004981027,0,0.0002045058,0.0001751072,0,0.0001199806,5.634076E-05,0.0001901643,0.0001690584,6.853094E-05,0,2.320549E-05,3.073494E-05,3.503226E-05,0,9.432104E-05,8.294621E-06,6.544714E-05,5.604195E-05,6.002085E-05,0.0001237286,0,7.263036E-05,5.250947E-05,4.489645E-05,1.808159E-05,8.773108E-05,6.769507E-07,1.318173E-05,2.293483E-05,9.91551E-06,2.650835E-06,0,2.256923E-06,0,4.991403E-06,8.113132E-06,1.321256E-06,9.244838E-06,3.190599E-06,6.823291E-06,7.020386E-06,1.017687E-05,2.677616E-06,7.5685E-06,1.447837E-07,2.642591E-07,4.496384E-06,5.053792E-06,2.226729E-06,5.891255E-06,6.856103E-06,5.065202E-06,0,0,0,9.288361E-06,2.899997E-06,2.812066E-06,4.552054E-06,1.317412E-06,2.789117E-06,4.952975E-06,4.279935E-06,2.318917E-06,5.25206E-06,3.025944E-06,2.625897E-06,2.018644E-06,1.227067E-06,0,2.933069E-06,0,2.609879E-06,1.127052E-06,0,7.122829E-06,3.916476E-06,1.043317E-06,1.627016E-06,2.681287E-06,2.34202E-06,3.207024E-06,6.502542E-07,0,1.860483E-06,2.301573E-06,2.875454E-06,8.910578E-07,1.307842E-06,1.712016E-06,1.978068E-06,2.041955E-06,3.381597E-06,8.016577E-07,4.325496E-07,7.75019E-07,1.013733E-06,1.537364E-06,5.000846E-07,1.825026E-06,6.544378E-07,0,7.632447E-07,6.058322E-07,3.01631E-07,6.258685E-07,9.753089E-07,2.463042E-06
22,2,0.0005533693,0.0006600824,0.0008782432,0.0008680089,0,0.0001080229,0.0001953136,8.782848E-05,0.0002336501,0,0.0001119534,0,7.269317E-05,0.0001952188,3.051647E-05,2.969905E-05,2.138926E-05,0.0001582587,0,6.603997E-05,4.345266E-05,6.001176E-05,0,0.0001346851,3.984948E-05,6.851998E-05,9.963111E-05,2.61658E-05,6.216516E-05,3.877338E-05,1.931374E-05,4.984566E-05,1.285654E-05,1.539624E-05,0,6.467006E-06,7.618042E-06,2.865659E-06,9.248833E-06,0,7.272049E-06,1.79772E-06,3.258421E-06,6.544637E-06,6.336122E-06,0,6.681733E-06,1.296141E-05,1.284331E-05,1.109295E-05,3.60649E-06,9.420415E-06,5.295785E-06,0,2.768217E-06,0,3.399933E-06,2.674494E-06,0,9.165057E-06,2.269833E-06,3.072696E-06,4.405701E-06,2.068699E-06,2.519699E-06,1.108655E-12,1.684221E-06,7.649664E-06,3.90336E-06,0,2.804099E-06,2.118322E-06,1.502047E-06,1.557976E-06,5.860658E-06,8.243226E-07,4.777584E-06,1.674512E-06,1.486555E-06,9.81673E-07,0,1.50613E-06,5.000662E-06,3.244389E-06,6.824991E-07,1.024089E-06,3.182682E-07,3.942608E-06,2.641315E-06,3.590268E-06,6.958292E-07,7.081534E-07,3.064961E-06,1.994861E-06,1.6979E-06,0,1.806504E-06,1.030631E-06,2.390676E-06,3.13509E-06,7.661524E-07,0,2.828288E-07,3.880225E-06,1.059733E-06,0,0,5.555567E-07,8.646995E-07,4.011717E-07,3.492163E-08,3.685713E-07,8.769402E-07
23,2,0.001168094,0,0.0003726395,0.0002927624,0.0003669755,0,0,8.326007E-05,0,6.698258E-05,0,4.542323E-05,3.781506E-05,0.0001832142,0.0001222268,2.574229E-05,5.407885E-05,0,5.300894E-05,0,8.427598E-05,1.994587E-05,1.811267E-05,2.024707E-05,6.246314E-05,8.22326E-05,1.352305E-05,2.431876E-05,9.736394E-06,3.985412E-06,0,2.912821E-05,2.087555E-05,5.678403E-07,1.667821E-05,0,3.573471E-06,2.793017E-06,1.640033E-05,1.842454E-06,5.565543E-06,1.067322E-05,8.086753E-06,3.042333E-06,5.111105E-06,2.884538E-06,3.568729E-06,5.26157E-06,0,7.408423E-06,5.380304E-06,1.242165E-07,6.044903E-08,3.800951E-06,8.702627E-06,1.266954E-06,1.680012E-06,5.690379E-06,0,5.054058E-06,6.407367E-06,0,5.108019E-06,4.753844E-06,2.6822E-06,4.434892E-06,6.546199E-06,2.376479E-06,0,3.262187E-06,5.126007E-06,7.700545E-06,4.640026E-06,3.352921E-06,8.910902E-06,3.826231E-06,2.133615E-06,2.843364E-06,9.315658E-07,6.713673E-06,2.581999E-06,1.235599E-06,2.511614E-06,2.414095E-06,7.817806E-07,1.220743E-06,1.707569E-06,4.014117E-09,5.019721E-06,1.781092E-06,7.415633E-07,1.740101E-06,3.576777E-06,3.600829E-06,2.341503E-06,1.554562E-06,0,2.600414E-06,1.6622E-06,5.432256E-08,3.402023E-06,3.508267E-06,1.907141E-06,1.779705E-06,6.076236E-07,2.007728E-06,6.540307E-07,0,9.785354E-07,8.066538E-07,3.456446E-07,9.383808E-07,8.834796E-07
