"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,112
Timestep, Region,"king mackerel juv"_0,"king mackerel juv"_1,"king mackerel juv"_2,"king mackerel juv"_3,"king mackerel juv"_4,"king mackerel juv"_5,"king mackerel juv"_6,"king mackerel juv"_7,"king mackerel juv"_8,"king mackerel juv"_9,"king mackerel juv"_10,"king mackerel juv"_11,"king mackerel adult"_12,"king mackerel adult"_13,"king mackerel adult"_14,"king mackerel adult"_15,"king mackerel adult"_16,"king mackerel adult"_17,"king mackerel adult"_18,"king mackerel adult"_19,"king mackerel adult"_20,"king mackerel adult"_21,"king mackerel adult"_22,"king mackerel adult"_23,"king mackerel adult"_24,"king mackerel adult"_25,"king mackerel adult"_26,"king mackerel adult"_27,"king mackerel adult"_28,"king mackerel adult"_29,"king mackerel adult"_30,"king mackerel adult"_31,"king mackerel adult"_32,"king mackerel adult"_33,"king mackerel adult"_34,"king mackerel adult"_35,"king mackerel adult"_36,"king mackerel adult"_37,"king mackerel adult"_38,"king mackerel adult"_39,"king mackerel adult"_40,"king mackerel adult"_41,"king mackerel adult"_42,"king mackerel adult"_43,"king mackerel adult"_44,"king mackerel adult"_45,"king mackerel adult"_46,"king mackerel adult"_47,"king mackerel adult"_48,"king mackerel adult"_49,"king mackerel adult"_50,"king mackerel adult"_51,"king mackerel adult"_52,"king mackerel adult"_53,"king mackerel adult"_54,"king mackerel adult"_55,"king mackerel adult"_56,"king mackerel adult"_57,"king mackerel adult"_58,"king mackerel adult"_59,"king mackerel adult"_60,"king mackerel adult"_61,"king mackerel adult"_62,"king mackerel adult"_63,"king mackerel adult"_64,"king mackerel adult"_65,"king mackerel adult"_66,"king mackerel adult"_67,"king mackerel adult"_68,"king mackerel adult"_69,"king mackerel adult"_70,"king mackerel adult"_71,"king mackerel adult"_72,"king mackerel adult"_73,"king mackerel adult"_74,"king mackerel adult"_75,"king mackerel adult"_76,"king mackerel adult"_77,"king mackerel adult"_78,"king mackerel adult"_79,"king mackerel adult"_80,"king mackerel adult"_81,"king mackerel adult"_82,"king mackerel adult"_83,"king mackerel adult"_84,"king mackerel adult"_85,"king mackerel adult"_86,"king mackerel adult"_87,"king mackerel adult"_88,"king mackerel adult"_89,"king mackerel adult"_90,"king mackerel adult"_91,"king mackerel adult"_92,"king mackerel adult"_93,"king mackerel adult"_94,"king mackerel adult"_95,"king mackerel adult"_96,"king mackerel adult"_97,"king mackerel adult"_98,"king mackerel adult"_99,"king mackerel adult"_100,"king mackerel adult"_101,"king mackerel adult"_102,"king mackerel adult"_103,"king mackerel adult"_104,"king mackerel adult"_105,"king mackerel adult"_106,"king mackerel adult"_107,"king mackerel adult"_108,"king mackerel adult"_109,"king mackerel adult"_110,"king mackerel adult"_111,"king mackerel adult"_112
381,2,1.470588E-13,1.284493E-09,1.388233E-07,8.617712E-07,9.377219E-07,2.531244E-06,2.171696E-06,1.433696E-06,1.200788E-05,7.464856E-06,6.20643E-06,0.0004396097,0.02899391,0.05979031,0.0708759,0.003227385,0.06833491,0.004813921,0.01361171,0.0008183261,0.06872208,0.1230355,0.00202,0.03446541,0.06207792,0.01689757,0.08842848,0.005266265,0.04194586,0.01905296,0.1028184,0.005009294,0.00580544,0.1241478,0.004624461,0.06942736,0.004878649,0.07028548,0.01034262,0.04710061,0.004818771,0.02724136,0.008986057,0.1881233,0.02567931,0.05148735,0.1766512,0.01242502,0.01493213,0.01654213,0.01732009,0.04225156,0.3840877,0.01253358,0.02719251,0.0746682,0.04689603,0.005504633,0.2833125,0.0129896,0.04441378,0.02801105,0.006848477,0.007825637,0.1163109,0.03892479,0.02258575,0.01067748,0.01859285,0.008750555,0.0381126,0.0008660666,0.001434353,0.02726028,0.1576049,0.01758693,0.00924384,0.01021539,0.0607338,0.01984783,0.0292237,0.07480838,0.03272087,0.0130398,0.1199978,0.02106384,0.0194183,0.07539355,0.01221381,0.02458079,0.01011905,0.05257178,0.005399119,0.06521542,0.00448499,0.02283685,0.02154013,0.04946242,0.01454136,0.03746553,0.176358,0.01952557,0.04014201,0.08250675,0.006428755,5.557387,0.1175001,0.006777551,0.1125541,0.4944236,0.0281907,0.01399822,0.1268513
382,2,0,2.803039E-08,1.647195E-07,0.0007628998,1.076396E-06,2.902171E-06,4.876562E-06,0.000193833,8.098521E-06,1.150106E-05,3.890342E-06,5.109299E-06,0.002756165,0.07236297,0.01471814,0.05407962,0.01732154,0.1584665,0.002032165,0.004999653,0.002101154,0.0712421,0.08574939,0.002770392,0.06236691,0.05250546,0.02049807,0.03004821,0.00578127,0.04605425,0.1773982,0.1445621,0.08773306,0.05198119,0.1486752,0.02241212,0.05587741,0.008989424,0.13281,0.002070706,0.1374518,0.008257828,0.04176022,0.02289716,0.25431,0.1339301,0.116742,0.1844777,0.01743997,0.02211596,0.02627477,0.03367014,0.07541159,0.4484546,0.007345451,0.03248335,0.1772657,0.0702703,0.002664311,0.3450768,0.01965242,0.05908072,0.007228162,0.01239272,0.008812948,0.1538318,0.03025603,0.03044055,0.02656495,0.02414745,0.3306257,0.1280885,0.006123393,0.03559362,0.1595424,0.1543465,0.01774547,0.04164908,0.00620534,0.09062017,0.02488896,0.07648514,0.0668712,0.01541173,0.1612296,0.219214,0.01302292,0.05355235,0.08905507,0.0325982,0.08714388,0.01732004,0.01915814,0.03100958,0.03328206,0.03514114,0.03317194,0.03426244,0.1031064,0.011904,0.01292567,0.2302299,0.1634993,0.07231081,0.06972523,0.04061885,0.1913049,0.1044247,0.00902874,0.3137377,0.4558499,0.03994914,0.00530627
383,2,2.941176E-13,1.914029E-08,1.686555E-08,5.81145E-07,0.000694665,3.599481E-06,1.007899E-05,4.651516E-06,1.725288E-05,1.588217E-05,1.642602E-05,1.962135E-05,6.661686E-06,2.146606E-05,0.06015937,0.009646253,0.001331949,0.0009669135,0.2020949,0.04919237,0.01863171,0.003560456,0.01487191,0.08898824,0.003610318,0.002794709,0.05421576,0.03351524,0.01934603,0.02385702,0.04082416,0.03988125,0.167463,0.009786426,0.05056003,0.1706638,0.02324818,0.07231846,0.05023594,0.021074,0.005867579,0.06145663,0.02182201,0.08916692,0.0598086,0.01801053,0.0657451,0.1749226,0.2064265,0.01837028,0.001011138,0.0122933,0.06952834,0.03604916,0.4886156,0.01127926,0.01201505,0.03901276,0.06944159,0.0128032,0.4052683,0.01899009,0.05501191,0.03995131,0.01110158,0.04994797,0.1606769,0.01377626,0.04575107,0.06969653,0.02699086,0.08412137,0.1351378,0.05710707,0.01519029,0,0.2277416,0.09993054,0.02978373,0.06758711,0.0958818,0.05025278,0.07092647,0.1384796,0.01940433,0.1730655,0.5313749,0.03017551,0.05363153,0.1638296,0.08351372,0.05223429,0.03188749,0.03174631,0.02993169,0.05758118,0.03889493,0.01898998,0.06310104,0.09984735,0.03534078,0.01883683,0.2553311,0.039659,0.08278813,0.08338381,0.08104062,0.1283083,0.1887632,0.02630571,0.262667,0.03784413,0.02168532
384,2,2.941176E-13,6.59528E-08,1.598534E-07,6.47328E-07,2.108066E-06,0.002463109,2.667019E-06,0.008059671,3.750517E-06,0.0001824395,2.152189E-05,1.786769E-05,0.005144414,0.0007581937,0.0001092441,0.0355731,0.001288138,0.04543013,0.007370917,0.1310199,0.009339553,0.009248944,0.008297603,0.018711,0.1502924,0.002422719,0.006875603,0.04731565,0.06261591,0.007527499,0.01723549,0.03689177,0.03741427,0.1360766,0,0.05595175,0.1676596,0.06530883,0.12339,0.03782944,0.01738298,0.01234447,0.08440525,0.02400868,0.1180892,0.02996303,0.02006787,0.06291158,0.2213329,0.1955694,0.004051179,0.006322822,0.02245832,0.01046409,0.02873237,0.6114959,0.01234195,0.0162744,0.03575544,0.02807714,0.01080693,0.4125607,0.02839122,0.06983382,0.01504199,0.03143433,0.1310019,0.1202964,0,0.0133519,0.05579964,0.008641812,0.02753157,0.1986785,0.02429339,0.02647308,0.01678486,0.223246,0.05278254,0.05229964,0.02807747,0.1290408,0.06104844,0.03268288,0.01739297,0.01211635,0.1783343,0.4547755,0.02340461,0.01405021,0.1628328,0.04819341,0.0154891,0.02231079,0.1431394,0.01171061,0.0280847,0.05839421,0.02055096,0.06266364,0.04519803,0.02688707,0.1474394,0.2724311,0.01211149,0.02126807,0.04013721,0.09703944,0.021938,0.1767384,0.004244118,0.1130618,0.1467563
385,2,2.941176E-13,0,1.046448E-07,2.832989E-07,1.767046E-06,0.001426059,1.389294E-06,9.462323E-07,0.01202092,4.46777E-06,0.007879293,2.864684E-05,2.632097E-05,5.393537E-05,0,0.00435151,0.03050514,0.006915324,0.03146788,0.004545824,0.1348151,0.04597941,0.003759567,0.005588553,0.02464706,0.03791776,0.007922046,0.00329026,0.03619911,0.06703925,0.002257513,0.0114932,0.03532615,0.03885859,0.03524846,0.005136567,0.01888384,0.2137398,0.04026869,0.1122211,0.0174523,0.007733201,0.0207866,0.1071222,0.07628562,0.1420766,0.003461495,0.1072321,0.004864365,0.1658052,0.04813663,0.03009565,0.01428942,0.004326817,0.005169373,0.03841843,0.3460676,0.004676478,0.02332116,0.0133463,0.0357606,0.01144276,0.3850366,0.03030017,0.1528019,0.0256621,0.04863283,0.2194735,0.01613926,0,0.01316758,0.06995226,0.01671523,0.01992152,0.2498047,0.008192577,0.01128949,0.03142092,0.2888309,0.02855191,0.04167476,0.009893546,0.1528019,0.05107841,0.09554178,0.005193801,0.001110132,0.1425228,0.4826518,0.02404461,0.01364341,0.204019,0.08239804,0.02341986,0.03395271,0.08760777,0.006710966,0.02793711,0.01279563,0.0259396,0.07297897,0.2303841,0.0205207,0.1205587,0.2525395,0.01190105,0.08179714,0,0.1648587,0.001712849,0.02385903,0.02340606,0.2226448
386,2,0,1.635539E-08,0,5.891708E-07,2.315898E-07,5.008097E-07,2.701498E-06,0.001254936,0.0008899671,5.34732E-06,6.325427E-06,0.01651689,4.40589E-05,6.788938E-05,0.0001385135,0.001349048,0,0.04975895,0,0.0113325,0.0020575,0.1469756,0.008803857,0.01198335,0.001638097,0.00324436,0.1046614,0.05453844,0.001544894,0.04203235,0.06679366,0.009832841,0.01474105,0.03273752,0.04241655,0.04392315,0,0.1795985,0.2314587,0.04059558,0.07247879,0.1021053,0.009456554,0.002304034,0.1033518,0.01409678,0.63235,0.005766905,0.2927192,0.0007190637,0.1522347,0.03863297,0.005594215,0.02187278,0.009204648,0,0.09988904,0.0306387,0.01717663,0.5677816,0,0.04948366,0.002661307,0.4348853,0.005344613,0.2458903,0.01340607,0.04045453,0.04394968,0.1137976,0,0.01140913,0.08707015,0.01872113,0.006605354,0.330943,0.01205696,0.02812949,0,0.2694334,0.03238411,0.01462552,0.01901546,0.09474687,0.1450461,0.08589081,0.01715185,0.003890488,0.1423411,0.6090071,0.002991478,0.01907961,0.1929475,0.0773164,0.02584256,0.03831331,0.002691966,0.02752449,0.01600972,0,0.142033,0.09359831,0.3289707,0.7501587,0.6246248,0.3282275,0.0109383,0.1792192,0.01265678,0.5232585,0.006374536,0.1383682,0
387,2,2.941176E-13,8.16001E-09,5.302518E-08,0,1.644287E-06,2.721655E-06,3.066934E-06,0.0008190252,0.003804671,2.907156E-06,3.802476E-06,4.575932E-06,0.0260245,0.001015821,5.381275E-05,0,0.0002263325,0,0.04176081,0.005677467,0.0006647295,0.008089396,0.1123151,0.03428514,0.007338585,0.01071979,0.003379464,0.006133921,0.06641021,0.00528041,0.03445825,0.108439,0.01277289,0.009508164,0.03631318,0.05833688,0.1014439,0.001495998,0.006458586,0.2979457,0.0391527,0.03264585,0.006811707,0.009707974,0.02499264,0.0006060505,0.01786573,0.2358298,0.01312188,0.110546,0.02448946,0.1529383,0.1552417,0.01229117,0.08811806,0.00801619,0.007480755,0.03555151,0.03661409,0.01194323,0.587818,0.01258797,0.02214277,0.005397711,0.4156123,0.004671721,0.3173726,0.002517422,0.026969,0.2549646,0.1233886,0.00223757,0.01030658,0,0.09757075,0.01204517,0.4063739,0.01081638,0.001110035,0.005370731,0.2520242,0.0180245,0.1962109,0.01838971,0.08549882,0.2030974,0.1748476,0.01181716,0.001332936,0.1327293,0.7133928,0.002725775,0.004443006,0.200366,0.2245383,0.08348472,0.0093922,0.01321323,0,0.01714165,0.009370233,0.003583588,0.1272108,0.4217809,0,0.4333801,0.2871116,0.1227951,0.2523857,0.008109758,0.1354466,0.01971362,0.3030297
388,2,4.411765E-13,1.497407E-08,0,2.907333E-07,0,2.171726E-06,1.18766E-06,3.49831E-06,0.0007522787,6.236755E-06,0,4.607443E-06,1.604915E-05,0.03498069,0.002666785,0.000210775,0.01747571,0.0003137808,0.001643908,0.01743214,0.001447728,0,0.005868356,0.02758565,0.06126161,0.005418391,0.01461921,0.002016442,0.006254191,0.009265639,0.0006205289,0.03068719,0.1019083,0.01237639,0.009944954,0.04012142,0.05936639,0.09831151,0.003898145,0.003032287,0.2828204,0.03730059,0.0320836,0.0120714,0.008490917,0.006673584,0.00385406,0.06789363,0.2148343,0.01313562,0.05218177,0.0202669,0.1337173,0.1592916,0.006474952,0.0860465,0.004117549,0.005340415,0.04968484,0.04384635,0.01998078,0.135441,0.02433254,0.0236425,0.001094331,0.4658551,0.005749085,0.3096016,0.06729811,0.0115595,0.05969117,0.109647,0.01228769,0.01035265,0.005685332,0.1876236,0.0155762,0.4575064,0.00362945,0.005758217,0.00411887,0.2409709,0.01262713,0.2054257,0.01845596,11.30788,0.2780226,0.1596529,0.005034306,0.003902751,0.1238094,0.9478784,0.006624501,0.04852368,0.1944469,0.07269785,0.1766435,0.01606337,0,0.003477857,0,0.01425034,0.01822037,0.08580253,0.8157831,0.004989938,0.1220411,0.2825406,0.003073622,0.2229616,0.04270755,0.2005926,0.007766512
389,2,1.470588E-13,7.724429E-09,7.745862E-08,1.441712E-07,0,0,1.471541E-06,2.232742E-06,1.748205E-06,3.382656E-07,0,4.17743E-06,5.575804E-06,9.069568E-05,0.0324603,0.002832118,0.001063037,8.508615E-05,0.0004344198,0.001126744,0.001710931,0,0.0002155942,0.01265744,0.001483454,0.08527613,0.008513557,0.1043573,0.0008609635,0.006248523,0,0.0008059068,0.03862313,0.1160034,0.02168966,0.09043725,0.006247073,0.05113495,0.1036045,0.004540907,0,0.01223012,0.03182603,0.005735131,0.01504257,0.008964057,0.008312185,0.006516729,0.001170537,0.2396977,0.009624889,0.07190073,0.004534748,0.0007745279,0.2000039,0.003448223,0.08474215,0.01818488,0.004860407,0.09682366,0.0561768,0.02786685,0.01287568,0.01209062,0.02052756,0.03199482,0.4447673,0.00573896,0.3757845,0.1901659,0,0.07527793,0.1337922,0.005466847,0.008538308,0.04329922,0.238222,0.01196851,0.4040083,0.008617076,0.02415291,0.01290735,0.2193936,0.005607457,0.1835249,0.02215475,10.31096,0.3844885,0.3120944,0,0.003877074,0.2548006,1.00495,0.004903402,0.004391006,0.1875558,0.05885643,0.2585325,0.02481396,0.02543125,0.01367703,0.00738899,0.0015789,0.01084567,0.04217353,0.5933093,0.02031471,0.4976553,0.2636877,0.003341302,0.3063294,0.1678021,0.172866
390,2,0,4.417126E-08,8.627674E-08,4.797435E-07,1.634705E-06,1.883526E-06,0,1.671597E-06,4.308511E-06,0,3.714992E-06,4.192562E-06,2.190342E-05,0.0002508614,0.0001725615,0.05628882,0.00179304,0.0004406855,0.0002703147,0.0004588045,0.01173306,0,0.0005357286,0,0.001989093,0.002941834,0.1090099,0.006651542,0.004058892,0.005750203,0.008374658,0,0.0007978425,0.04757736,0.003520048,0.006579543,0.005579793,0.007541414,0.08311661,0.007621055,0.007209565,0,0.01151285,0.02798768,0.04183923,0.01128639,0.01907537,0.009217174,0.002780316,0.006922182,0.3132368,0.005004795,0.01779117,0.004768441,0.006028738,0.2668651,0.004106849,0.0782682,0.0053431,0,0.03250995,0.2452158,0.009343209,0.02544317,0.0164065,0.01236736,0.005136461,0.4128571,0.003374383,0.4253323,0.1671684,0,0.09685159,0.1352728,0.02206543,0.01383149,0.01578236,0,0.02406164,0.4541018,0.03807669,1.242882,0,0.1918379,0.00684153,0.001236142,0.0288768,0.001018843,0.4269044,0.2922857,0.02286903,0.0111473,0.01459462,0.3343309,0.0386673,0.004779957,0.2136064,0.05370321,0.2670714,0.02250021,0,0.03600604,0,0.007093034,0.01702243,0.04653709,0.1059603,0.01947324,0.2102104,0.02039303,0,0.006172167,0.1833755
391,2,1.470588E-13,0,0,0,1.027133E-06,1.313674E-06,0,3.314294E-06,0,4.11069E-06,8.948451E-06,4.388929E-06,1.487264E-05,0.0001003598,0.0002688725,0.0008586709,0.06395642,0.001970758,0,0,0.0002572175,0.001432706,0.001926963,0.0009326171,0.004716843,0,0.0013382,0.1050324,0.0114321,0.003672696,0.004231339,0.007173036,0.001262518,0.002656176,0.06283969,0.001077152,0.004618563,0.007904438,0.01054402,0.07143251,0.005664675,0.004047983,0.009525305,0.00325554,0.02617558,0.03424855,0.01029002,0.01271904,0.003451302,0.003974058,0.005073124,0.6641538,0.01039971,0.0006136363,0.02727214,0.005490367,0.2948241,0.001631048,0.07460571,0.003893967,0,0.0298297,0.1455862,0.007949422,0,0.03175432,0.01234536,0.00136768,0.4223761,0.01361853,0.4725328,0.1517951,0.003913912,0.1354007,0.002437143,0.0165832,0.002758371,0.0008553613,0.02937728,0,0.498403,0.003734823,0,0,0.1726429,0.00709825,0.001482176,0.0380443,0,0.4840735,0.3666509,0.004451694,0.04593729,0.04819865,0.3988691,0.02518044,0.0172073,0.2024305,0.04923484,0.16255,0.01711732,0.01071199,0,0,0.007111521,0.02626247,0.0198344,0.1960577,0.04691023,0.007461867,0.002895366,0.01074464,0.01340996
392,2,0,4.802471E-08,1.14758E-07,0,0,1.43826E-06,1.294376E-06,4.776819E-06,9.231673E-06,6.496746E-06,3.921925E-06,7.600748E-06,4.530814E-06,8.26778E-05,0,0.0005609894,0.0008485688,0.07455224,0.002620092,0.0029692,0.0002425882,0.001063263,0.00103951,0.0001477583,0,0.00210295,0,0.001782065,0.1154518,0.01453244,0.01068627,0.003143279,0.007212287,0.002006185,0.003848391,0.07511681,0.001117161,0.005909106,0.006009826,0.01331605,0.001382875,0.001546927,0.003447591,0.002161798,0.003571096,0.02713791,0.06191319,0,0.01938429,0.00717335,0.01171958,0,0.6712124,0.006315686,0,0.008366191,0.006284881,0.3594135,0,0.07323489,0.00199684,0.00675763,0.03990884,0.1193922,0.008086394,0.01052723,0.02701206,0.00875229,0.00147318,0.4816059,0.008294083,0.4333295,0.1431877,0.007563864,0.1060123,0.01738212,0.00684019,0.01117401,0.005091288,0.03196326,0.0180763,0.4615058,0.02708572,0.004947053,0,0.1622216,0.001037434,0.02527453,0.004735112,0.008406737,0.5438895,0.01286926,0.000969762,0.03131181,0.001745351,0.4283024,0.0115079,0.05850575,0.005572391,0.05667793,0.2336908,0.02395178,0.02683626,0.005978256,0.01372374,0.01794723,0.02145925,0.03603608,0.2606974,0.09452198,0.001295393,0.003472124,0.01675368
393,2,5.882353E-13,3.256273E-08,0,2.058372E-07,3.385753E-07,4.118471E-06,1.940231E-06,2.699365E-06,4.495777E-06,5.859412E-06,8.244814E-06,1.565167E-05,1.166629E-05,0,9.187141E-05,0.001342048,0.000403901,0.000976492,0.1010001,0.00365706,0,0,0.002855205,0.0006228763,0.0009410364,0.0006363965,0.0001494194,0.003226409,0.003209823,0.1237919,0.04054081,0.005547469,0,0.001512465,0.006813399,0.006915036,0.06932693,0,0.004086993,0.01907004,0.001798837,0.005177636,0.01045219,0.01410378,0.01239847,0.004358247,0.03398054,0.03528096,0.007018792,0.0491522,0,0.00672246,0.004230238,0.6656262,0.005861178,0.01496147,0,0.0008776721,0.3834928,0.01212907,0.06396922,0.02354861,0.007334809,0.02803048,0.1143488,0.01261255,0,0.02564308,0.004986638,0.0138072,0.5023247,0.006201504,0.5346085,0.2327727,0.0040001,0.1506875,0.003710524,0.0008934437,0.0158649,0.003149592,0.03217711,0.02791479,0.01122247,0,0.00756858,0.009371094,0.004921043,0,0.004490122,0.005899955,0.005117649,0.5945241,0.2193282,0.02118129,0.02434005,0.002767715,0.4833912,0.1202863,0.006103638,0.009546882,0.04731775,0.3763066,0.009815442,0.1400883,0.01783471,0.01159733,0.007290443,0.002670288,0.01885848,0.3173421,0.001139988,0,0.01384411
394,2,2.941176E-13,1.38782E-08,1.369492E-07,3.269914E-07,0,1.798461E-06,1.230771E-06,1.798839E-06,2.92443E-06,0,6.257295E-06,1.302657E-05,3.081534E-05,0.0001480119,0.0001426213,0,0,0.000960149,0.001917874,0.1261205,0.003109757,8.56524E-05,0,0.000112114,0.0006165057,0,0.001137825,0,0.0004222981,0.01169459,0.13612,0.04036206,0.004845779,0.002272831,0.002124727,0.001242979,0.01412862,0.063107,0,0.003815796,0.01049463,0.0499561,0.0004017517,0,0.003198284,0.01099524,0.005249633,0.1008281,0.00728745,0,0.0730006,0.01360847,0.008991876,0.005610043,0.6114873,0.01501449,0.01431269,0.006599318,0.01891746,0.4658943,0,0.05107936,0.05660839,0.01874665,0.03880876,0.1539457,0.01326346,0.007447023,0.02418229,0.0036202,0.004535334,0.01251544,0.007683893,0.451708,0.1979579,0.00363973,0.1212566,0.004576241,0.003615848,0.00556201,0.003721127,0.0137685,0.03921759,0.02113125,0,0.02781863,0.001584371,0.01431068,0.01320815,0.02420576,0,0.0186507,0.6383315,0.3898207,0.06767969,0.0223348,0.04073098,0.4703396,0.001055091,0.006214657,0.02042684,0.04181664,0.4753284,0.03698241,0.002937886,0.006627027,0.004980079,0.005905281,0.003039558,0.01512151,0.3262551,0.001236898,0
395,2,1.470588E-13,1.327133E-08,6.207699E-07,4.130314E-07,9.908974E-07,2.193464E-07,2.867424E-06,6.232617E-07,1.694682E-06,8.316718E-06,0,9.994083E-06,6.403426E-06,0.001241672,0.0002233886,0.001619284,0.0002108348,0.003620985,0.001654154,0.005418416,0.1165236,0.0006473572,0.0007349428,0.000256092,0.002285039,0.0007094854,0.008980392,0.003374838,0.001357882,0.006576515,0.02385094,0.1161955,0.04483493,0.005142136,0,0.002986254,0.01054305,0.01969717,0.05835393,0.002828454,0.008339344,0.002523871,0.01291986,0.004415581,0.006623936,0.005748257,0.01705857,0.008418484,0.115485,0.02010623,0,0.06611321,0.004059232,0.01980845,0.003798705,0.6088701,0.02659986,0.03126099,0,0.01857807,0.5328264,0.01109942,0.06180666,0.05806122,0,0.01769804,0.1379376,0.009504692,0.01134793,0.02404227,0.01023272,0.01435565,0.02317585,0.01476768,0.4075395,0.03127965,0,0.07719263,0.01911691,0.02956784,0.0105666,0.01908445,0.04833294,0.005666291,0.01539404,0.009871292,0.005084944,0.0113687,0.008423054,0.01535385,0.01092191,0.01657091,0.01175555,0.6839776,0.4278495,0.01246708,0.04866211,0.03750893,0.006381579,0.01413315,0,0.01708741,0.06782449,0.0413318,0.02200071,0,0.001048036,0.01303969,0.02313977,0.01316723,0.01589378,0.009034886,0.004870118
396,2,0,1.513244E-08,1.998226E-07,3.332971E-07,4.376137E-07,1.056852E-06,1.139813E-06,1.857747E-06,7.341666E-06,0,1.990001E-05,0,0.01254507,8.257127E-05,0.002887452,0.001508146,0,0,0.0007911046,0.002326044,0.00136816,0.01561548,0,0.001676647,0.002702126,0.002544118,0.0006865551,0.008929636,0.002774105,0,0.0002718395,0.007889726,0.1385153,0.04086491,0.001063897,0,0.004943794,0.005537747,0.02322691,0.05289425,0.006635618,0.01248688,0.004011624,0.01071939,0.004450589,0.003010929,0.01382464,0.01305499,0.01100568,0.1601162,0.01278718,0.002889963,0.02489674,0,0.004388587,0.04326573,0.557645,0.008947808,0.0171035,0.0169484,0.01207117,0.00996856,0.005669038,0.05198355,0.0647071,0.01154521,0.01057297,0.1585856,0.02897438,0.02073717,0.1079021,0.02936344,0.006690077,0.0152736,0.005846117,0.5742767,0.02762844,0.02882586,0.1583436,0.04489245,0.2155356,0.02539758,0.01059246,0.04394529,0,0.01500915,0.05322073,0.7493548,0.02211824,0.007583615,0.00283927,0.006711102,0.01606078,0.02296151,0.7287142,0.5500634,0.008615118,0.02172998,0.005814638,0.01935736,0.007266514,0.006676309,0.1639341,0.05537421,0.01093049,0.03482073,0.02166539,0.01698422,0.006985595,0.01242973,0.03921514,0.003982695,0.01734509
397,2,0,1.446405E-08,9.441442E-08,1.589057E-07,3.936379E-07,2.114258E-06,2.648764E-06,1.383209E-06,8.535817E-06,2.309534E-06,4.543002E-06,4.185697E-06,1.504604E-05,0,0.0002009275,0.004263802,0.001461799,7.597654E-05,0,0.001241968,0.001901195,0.001578333,0.01873207,0,0.0002310147,0.00328903,0.001940131,0.003317171,0.002208919,0.004608473,0.0006187017,0.0039837,0.002960172,0.1635766,0.04313437,0.01759263,0.006958161,0.01408642,0,0.01347828,0.0472315,0.0174356,0.03022427,0,0.01586072,0.04967249,0.00598451,0.006808078,0.01236419,0.02204292,0.002866924,0.001970564,0.005528599,0.01586426,0.007435025,0.01511486,0.001633511,0.529296,0.02416336,0.004239424,0.003962337,0.0009733209,0.006926672,0.004471826,0.04408293,0.06238382,0.01011773,0.01514866,0.1562602,0.03147875,0.006236632,0.1560363,0.02428237,0.01159136,0.00375365,0.005782969,0.03697385,0.02781993,0.1805202,0.1648363,0.04885304,0.2358469,0.02007546,0.04592669,0.04694112,0.02657825,0.009447122,0.02356425,0.6774718,0.01225777,0.006311188,0.02098824,0.01092983,0.01132948,0.001165583,0.7729926,1.433859,0.03521433,0.04686754,0.001666882,0.002007401,0.1070606,0,0.01902825,0.06148508,12.70281,0.02723817,0.004304657,0.006448345,0.008379592,0.003491784,0.02758183,0
