"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,134
Timestep, Region,"Spanish mackerel juv"_0,"Spanish mackerel juv"_1,"Spanish mackerel juv"_2,"Spanish mackerel juv"_3,"Spanish mackerel juv"_4,"Spanish mackerel juv"_5,"Spanish mackerel juv"_6,"Spanish mackerel juv"_7,"Spanish mackerel juv"_8,"Spanish mackerel juv"_9,"Spanish mackerel juv"_10,"Spanish mackerel juv"_11,"Spanish mackerel adult"_12,"Spanish mackerel adult"_13,"Spanish mackerel adult"_14,"Spanish mackerel adult"_15,"Spanish mackerel adult"_16,"Spanish mackerel adult"_17,"Spanish mackerel adult"_18,"Spanish mackerel adult"_19,"Spanish mackerel adult"_20,"Spanish mackerel adult"_21,"Spanish mackerel adult"_22,"Spanish mackerel adult"_23,"Spanish mackerel adult"_24,"Spanish mackerel adult"_25,"Spanish mackerel adult"_26,"Spanish mackerel adult"_27,"Spanish mackerel adult"_28,"Spanish mackerel adult"_29,"Spanish mackerel adult"_30,"Spanish mackerel adult"_31,"Spanish mackerel adult"_32,"Spanish mackerel adult"_33,"Spanish mackerel adult"_34,"Spanish mackerel adult"_35,"Spanish mackerel adult"_36,"Spanish mackerel adult"_37,"Spanish mackerel adult"_38,"Spanish mackerel adult"_39,"Spanish mackerel adult"_40,"Spanish mackerel adult"_41,"Spanish mackerel adult"_42,"Spanish mackerel adult"_43,"Spanish mackerel adult"_44,"Spanish mackerel adult"_45,"Spanish mackerel adult"_46,"Spanish mackerel adult"_47,"Spanish mackerel adult"_48,"Spanish mackerel adult"_49,"Spanish mackerel adult"_50,"Spanish mackerel adult"_51,"Spanish mackerel adult"_52,"Spanish mackerel adult"_53,"Spanish mackerel adult"_54,"Spanish mackerel adult"_55,"Spanish mackerel adult"_56,"Spanish mackerel adult"_57,"Spanish mackerel adult"_58,"Spanish mackerel adult"_59,"Spanish mackerel adult"_60,"Spanish mackerel adult"_61,"Spanish mackerel adult"_62,"Spanish mackerel adult"_63,"Spanish mackerel adult"_64,"Spanish mackerel adult"_65,"Spanish mackerel adult"_66,"Spanish mackerel adult"_67,"Spanish mackerel adult"_68,"Spanish mackerel adult"_69,"Spanish mackerel adult"_70,"Spanish mackerel adult"_71,"Spanish mackerel adult"_72,"Spanish mackerel adult"_73,"Spanish mackerel adult"_74,"Spanish mackerel adult"_75,"Spanish mackerel adult"_76,"Spanish mackerel adult"_77,"Spanish mackerel adult"_78,"Spanish mackerel adult"_79,"Spanish mackerel adult"_80,"Spanish mackerel adult"_81,"Spanish mackerel adult"_82,"Spanish mackerel adult"_83,"Spanish mackerel adult"_84,"Spanish mackerel adult"_85,"Spanish mackerel adult"_86,"Spanish mackerel adult"_87,"Spanish mackerel adult"_88,"Spanish mackerel adult"_89,"Spanish mackerel adult"_90,"Spanish mackerel adult"_91,"Spanish mackerel adult"_92,"Spanish mackerel adult"_93,"Spanish mackerel adult"_94,"Spanish mackerel adult"_95,"Spanish mackerel adult"_96,"Spanish mackerel adult"_97,"Spanish mackerel adult"_98,"Spanish mackerel adult"_99,"Spanish mackerel adult"_100,"Spanish mackerel adult"_101,"Spanish mackerel adult"_102,"Spanish mackerel adult"_103,"Spanish mackerel adult"_104,"Spanish mackerel adult"_105,"Spanish mackerel adult"_106,"Spanish mackerel adult"_107,"Spanish mackerel adult"_108,"Spanish mackerel adult"_109,"Spanish mackerel adult"_110,"Spanish mackerel adult"_111,"Spanish mackerel adult"_112,"Spanish mackerel adult"_113,"Spanish mackerel adult"_114,"Spanish mackerel adult"_115,"Spanish mackerel adult"_116,"Spanish mackerel adult"_117,"Spanish mackerel adult"_118,"Spanish mackerel adult"_119,"Spanish mackerel adult"_120,"Spanish mackerel adult"_121,"Spanish mackerel adult"_122,"Spanish mackerel adult"_123,"Spanish mackerel adult"_124,"Spanish mackerel adult"_125,"Spanish mackerel adult"_126,"Spanish mackerel adult"_127,"Spanish mackerel adult"_128,"Spanish mackerel adult"_129,"Spanish mackerel adult"_130,"Spanish mackerel adult"_131,"Spanish mackerel adult"_132,"Spanish mackerel adult"_133,"Spanish mackerel adult"_134
373,2,0.1407576,0.1332574,0.1273474,0.1139244,0.1086908,0.1015634,0.1004798,0.09312443,0.09507419,0.09290501,0.08858266,0.08191115,0.07775716,0.07941756,0.07623769,0.0733016,0.07577056,0.07277288,0.06695067,0.06558178,0.06601702,0.06345114,0.06457943,0.06272862,0.06437766,0.06042709,0.05618953,0.05634701,0.05718432,0.05411039,0.05579311,0.06113739,0.0554897,0.05531415,0.05564718,0.06033001,0.051239,0.05415476,0.05771918,0.05240103,0.0515934,0.04983665,0.04432695,0.04620805,0.05269842,0.04725703,0.04744976,0.04544312,0.04682161,0.0478182,0.04407494,0.03986985,0.03935324,0.03617067,0.03294665,0.03609228,0.02917623,0.03018334,0.02991362,0.02812053,0.02356855,0.02304756,0.02434596,0.02369895,0.02012483,0.01943395,0.01886661,0.01949854,0.01811063,0.01559194,0.01477354,0.01401618,0.01301454,0.01287519,0.01200512,0.01186588,0.01096425,0.009539094,0.008883818,0.008435037,0.008274199,0.007019782,0.007271115,0.00604643,0.005443311,0.005575749,0.004875157,0.005003242,0.004636698,0.004324852,0.004117369,0.003798363,0.003182638,0.003333611,0.003453103,0.003029069,0.003161509,0.003003771,0.002498898,0.002533911,0.002110142,0.002368451,0.002208455,0.001964984,0.00199145,0.001742394,0.001681228,0.00172161,0.001554979,0.001417298,0.001356369,0.001328714,0.001221719,0.0009970984,0.00092887,0.0008524432,0.0007831184,0.0007780464,0.000746599,0.000674859,0.0007197423,0.0006743477,0.0006475506,0.0006051339,0.0005483215,0.0003565295,0.000339312,0.0002613252,0.0002224565,0.0002292457,0.0002317762,0.0002319685,0.0002118357,0.0001705736,0.000156696
374,2,0.1505265,0.1292459,0.1280413,0.1200942,0.108624,0.1093421,0.09268626,0.09229947,0.08697631,0.08795417,0.08572952,0.0828788,0.07707316,0.07394561,0.07707125,0.07243717,0.07012101,0.07155871,0.07105009,0.06387199,0.06246102,0.06488148,0.06004225,0.06243913,0.06013599,0.06124872,0.05930698,0.05726815,0.05491242,0.05391281,0.05358419,0.05390642,0.05816465,0.05309181,0.05427486,0.05333947,0.05660965,0.04982178,0.05387165,0.05564826,0.05188154,0.04866316,0.04796386,0.04375386,0.04477366,0.05104966,0.04540303,0.04560243,0.04336961,0.04564982,0.04601709,0.04193869,0.03850199,0.03763638,0.03504327,0.03166586,0.03409158,0.02886733,0.02904803,0.02907405,0.02706933,0.02322533,0.02213558,0.02354102,0.02249281,0.01956925,0.01859735,0.01765586,0.01875041,0.01744871,0.01455233,0.01442969,0.01338873,0.01217003,0.01260058,0.01140666,0.01157785,0.01052058,0.009191571,0.008617766,0.008227792,0.007943273,0.006823267,0.006854196,0.005825731,0.005335264,0.005613798,0.004674389,0.004905621,0.004290114,0.004292534,0.004111998,0.003602646,0.003016228,0.003201929,0.003189807,0.002914775,0.003142581,0.002877947,0.002433233,0.002396454,0.00204033,0.002231894,0.002141693,0.001939653,0.001886338,0.001755575,0.001572552,0.001667765,0.001490184,0.001386941,0.001370614,0.001234877,0.00117491,0.0009631166,0.0008553579,0.0008196723,0.0007619144,0.0007190654,0.000698357,0.0006277601,0.000703673,0.0006532615,0.0006224508,0.0005720048,0.0005331342,0.000358866,0.0003374864,0.0002497202,0.0002060028,0.0002207839,0.0002222569,0.0002194301,0.0001958113,0.0001649517
375,2,0.1465671,0.1394876,0.1226044,0.1160864,0.1143015,0.1018556,0.09764665,0.08781491,0.08605038,0.0818322,0.08078286,0.07986774,0.07797766,0.0734476,0.06958247,0.07467391,0.06775265,0.0687123,0.06970609,0.06631684,0.05962759,0.05817037,0.06185801,0.05702117,0.05882841,0.05710431,0.05927037,0.05498761,0.05390169,0.05139768,0.05343515,0.05029348,0.05126479,0.05540121,0.05072211,0.05328765,0.05081386,0.05432833,0.0473793,0.05017091,0.05297856,0.04993705,0.04630636,0.04656412,0.04120806,0.04258694,0.04943618,0.04352773,0.04464999,0.04014269,0.04311194,0.04211979,0.04058041,0.03688651,0.03576159,0.03350777,0.02952335,0.0329334,0.028425,0.02784699,0.02765954,0.02554296,0.0230075,0.02093884,0.02340269,0.02153405,0.01913343,0.01770022,0.01710648,0.01781111,0.01664217,0.01376617,0.0139157,0.01295237,0.01208323,0.01215038,0.01089996,0.01090079,0.01006868,0.008798539,0.00822077,0.00773785,0.007612421,0.006410673,0.006747283,0.005587829,0.004983016,0.005280518,0.004515323,0.004632342,0.004254715,0.003976361,0.003846862,0.003574905,0.002877952,0.002976047,0.002935919,0.002871246,0.002903872,0.002756409,0.002338449,0.002371087,0.001990767,0.00212798,0.002032265,0.001903824,0.001792377,0.001670785,0.001515866,0.001492867,0.001434346,0.001282958,0.001337557,0.001203794,0.001126887,0.0009562936,0.0008265901,0.0007673256,0.000720864,0.0007000108,0.0006805598,0.0006014893,0.000660689,0.0006174928,0.0005852773,0.0005624539,0.0004973226,0.0003507666,0.0003332379,0.0002363551,0.0002022793,0.0002057223,0.0002102405,0.0002040833,0.0001795682
376,2,0.1432322,0.1402134,0.129914,0.1173843,0.1105432,0.107934,0.09592659,0.09100132,0.08245455,0.07999302,0.07532862,0.07629527,0.07680482,0.07408894,0.0686608,0.0678548,0.0703906,0.06628147,0.06402961,0.06752167,0.0653858,0.0565646,0.05745184,0.06153784,0.05464309,0.05717161,0.05472919,0.05627374,0.05418404,0.05118761,0.04951502,0.05192183,0.04954541,0.04933528,0.0506178,0.0471491,0.05208632,0.04871481,0.05261556,0.04718258,0.04974759,0.04912895,0.047958,0.04522496,0.04276567,0.04094116,0.0427133,0.04657463,0.04283252,0.04276842,0.03891724,0.04151507,0.04062156,0.03892614,0.03400119,0.03543276,0.03273373,0.0288781,0.03106995,0.02792046,0.02532022,0.02690779,0.02453444,0.02154087,0.01893162,0.02271965,0.02090327,0.01873329,0.01721496,0.01640663,0.0172412,0.0161374,0.01374972,0.01351547,0.01218054,0.01145412,0.01177305,0.0107421,0.01052098,0.009476316,0.008635215,0.008034303,0.007409084,0.007239155,0.006335161,0.006284902,0.005428939,0.004781373,0.005063673,0.00425991,0.00447234,0.004015245,0.003939821,0.003704926,0.003321717,0.002735922,0.002877438,0.00296841,0.002642836,0.002778181,0.002614384,0.002295614,0.002204382,0.001855,0.002075965,0.001918567,0.001749332,0.001696771,0.001639026,0.001459109,0.001472111,0.001346834,0.001259307,0.001253139,0.001141792,0.001065228,0.0009033839,0.0007990412,0.0007341273,0.0006969095,0.0006910191,0.0006315601,0.0005958816,0.0006380923,0.0005913766,0.0005667425,0.0005286578,0.0004654821,0.0003264135,0.0003131837,0.0002332112,0.0002065782,0.0001962154,0.0002001539,0.0002004761
377,2,0.1457662,0.1351856,0.1328985,0.1174126,0.1113528,0.1061936,0.09954038,0.08979598,0.08598299,0.07648314,0.07473537,0.07232917,0.0699102,0.07276846,0.07084971,0.06624923,0.0660007,0.06704528,0.06149866,0.06358071,0.0633987,0.0636138,0.0541966,0.05397477,0.05782656,0.05423213,0.05446718,0.05270907,0.05435651,0.05041673,0.05053274,0.04799213,0.05020836,0.04557974,0.04819435,0.04817308,0.04849011,0.04793788,0.04705618,0.04845299,0.04462785,0.04701969,0.04776013,0.04565013,0.04342125,0.04029432,0.03902782,0.04235758,0.04450096,0.04155045,0.04139936,0.03682949,0.03931491,0.0382681,0.03755831,0.03234582,0.03439603,0.03164138,0.02822573,0.02967787,0.02689487,0.02442865,0.02602793,0.02404531,0.02114604,0.01877272,0.02118062,0.02010795,0.0183559,0.01731597,0.01567571,0.01650104,0.01539871,0.01312064,0.01306685,0.01210778,0.01090411,0.0104711,0.01032596,0.009955306,0.009462473,0.008073879,0.007567802,0.006881642,0.006911767,0.006056748,0.006172713,0.005229083,0.004678534,0.004755631,0.004119406,0.004360653,0.003947644,0.003712374,0.003435516,0.003125549,0.002646623,0.002731683,0.002822899,0.002518529,0.00271283,0.002506848,0.002199701,0.002070424,0.001808287,0.001970975,0.001867739,0.001710678,0.001627225,0.001577783,0.001382346,0.001396585,0.001333698,0.001201608,0.001178298,0.001118987,0.001030034,0.00088707,0.0007514425,0.0006990941,0.0006395152,0.0006519367,0.0006043917,0.0005840447,0.0006588135,0.0005845291,0.0005458947,0.0005026111,0.000441862,0.0003108956,0.0002931072,0.000222704,0.00019922,0.0001874261,0.0001917492
378,2,0.1448276,0.1360763,0.1258386,0.1231423,0.1134081,0.1027193,0.09957926,0.09312145,0.0844667,0.08154175,0.07279009,0.07058077,0.06739922,0.06693096,0.07096971,0.06554499,0.06265405,0.06217594,0.06389359,0.06025557,0.05986677,0.06008056,0.06070578,0.05262057,0.0514223,0.0561294,0.05151466,0.05306855,0.05173645,0.05328282,0.04984031,0.04801938,0.04587404,0.0486045,0.0421031,0.04764946,0.04749089,0.04441233,0.04744868,0.04656728,0.04762372,0.0424385,0.04518445,0.04628354,0.04335219,0.04159467,0.03852992,0.03687269,0.03958736,0.04262035,0.03982234,0.03950296,0.0359704,0.03749234,0.03625745,0.03577867,0.03139549,0.0323606,0.03130608,0.02764035,0.02913584,0.02647853,0.02332555,0.02543232,0.02347665,0.02026125,0.01764016,0.02028606,0.01948845,0.01777272,0.01604219,0.01529771,0.01592046,0.01501713,0.01216355,0.01291802,0.01115345,0.01034248,0.01055586,0.01002246,0.009481267,0.008933234,0.008029888,0.007326172,0.006784898,0.006587469,0.005961777,0.005783568,0.00498342,0.004514166,0.00447842,0.003771507,0.004186362,0.003704438,0.003521024,0.003300162,0.002942369,0.002533302,0.002659005,0.002721615,0.00246088,0.00249065,0.002402029,0.00221975,0.002017992,0.001742915,0.001925224,0.001809702,0.001633589,0.001579493,0.001540142,0.001340236,0.001329008,0.001262105,0.00115651,0.001128003,0.001051829,0.0009988856,0.0008269724,0.0007352777,0.0006595067,0.0006181272,0.000622729,0.0005850126,0.0005451562,0.0006121749,0.0005716613,0.0005253241,0.0004830796,0.000417308,0.0003030784,0.0002709099,0.0002019048,0.0001891774,0.000180573
379,2,0.1408613,0.1365978,0.1287036,0.1208712,0.1161816,0.1067411,0.09935548,0.09418933,0.08622934,0.07891206,0.07676058,0.07017894,0.0654567,0.06553791,0.06547971,0.06941111,0.06544355,0.06097624,0.05995105,0.06259875,0.05888003,0.0595519,0.05920303,0.05882931,0.04971358,0.05019556,0.05343844,0.04965258,0.05097379,0.05046555,0.05153216,0.04843306,0.04642301,0.04506947,0.04647679,0.04227132,0.04637626,0.04745777,0.04264754,0.04526823,0.04443952,0.04682818,0.04179591,0.04421499,0.04482419,0.04023672,0.03956135,0.03689945,0.0370002,0.03817388,0.04145295,0.0376099,0.03886279,0.03484968,0.03688765,0.0351733,0.03358908,0.03050496,0.03072704,0.02974295,0.02583793,0.02757051,0.02488852,0.02278728,0.02366167,0.02204009,0.0195962,0.01746053,0.01953565,0.01850853,0.01665258,0.01559372,0.01450242,0.01531384,0.01385754,0.01158108,0.01204347,0.01054722,0.01006128,0.01015321,0.00960177,0.00913264,0.008495323,0.007545484,0.006906394,0.006783931,0.006210926,0.005553182,0.005527928,0.004910476,0.004361614,0.00437756,0.003721538,0.003890554,0.00357641,0.003407402,0.003193527,0.002802454,0.002549385,0.002566491,0.00262276,0.002342887,0.002469852,0.002374337,0.002128562,0.001898388,0.001714193,0.001820938,0.001658393,0.001576341,0.001510331,0.001455415,0.001278478,0.001261964,0.001194639,0.001121414,0.001081063,0.001003884,0.0009853391,0.0007890331,0.0006970213,0.0006380925,0.0005815745,0.0006105454,0.0005721755,0.0005504169,0.0005899401,0.0005576693,0.0004919391,0.0004607792,0.0003942401,0.0002817883,0.0002605249,0.0001909423,0.0001913324
380,2,0.1481572,0.1350884,0.1278004,0.1197009,0.1147547,0.1097868,0.09695554,0.09332199,0.08725955,0.08195393,0.07254752,0.07406002,0.06548715,0.0636351,0.06195117,0.06307384,0.06612834,0.06272803,0.06145489,0.05731081,0.06148634,0.05660534,0.05629803,0.05658256,0.05624496,0.04793011,0.04935291,0.05104592,0.04876922,0.04846669,0.04794113,0.0493746,0.04755203,0.04465006,0.04365742,0.04557095,0.03921422,0.04524753,0.04538393,0.04190794,0.04223426,0.04255152,0.04384249,0.04171869,0.04256801,0.04264461,0.03960503,0.03911564,0.03534496,0.03539294,0.03659173,0.03939166,0.03709104,0.03641209,0.03268979,0.03619938,0.03440604,0.03343425,0.02868994,0.02946094,0.02920847,0.02500392,0.02651197,0.02355352,0.02199327,0.02278412,0.02184383,0.0184254,0.01660889,0.0185688,0.01775987,0.01648396,0.01487727,0.01420434,0.01464448,0.01353597,0.01110794,0.01171547,0.01058766,0.00973802,0.01000968,0.009356841,0.008535223,0.008207713,0.007244239,0.006519822,0.00641155,0.005918722,0.005508511,0.005258629,0.004590467,0.00401397,0.004146338,0.003626252,0.003720388,0.003403413,0.003232787,0.003219003,0.002791901,0.002473153,0.002549595,0.002552465,0.002317029,0.002351429,0.002187549,0.001987207,0.00190426,0.001637107,0.00175214,0.001637018,0.001528925,0.00153948,0.001389265,0.001258617,0.001225343,0.001181184,0.001074784,0.00105519,0.0009587235,0.0009372019,0.0007777864,0.0006648681,0.0006528844,0.0005604933,0.0005821067,0.0005379184,0.000533902,0.0005552419,0.0005331638,0.0004484534,0.0004547513,0.0003756075,0.0002825958,0.0002528887,0.0001743058
381,2,0.1388129,0.1374928,0.1270703,0.12003,0.1116832,0.1075855,0.1056593,0.09420681,0.08635255,0.08248211,0.07873271,0.06811766,0.06588682,0.06279074,0.06226907,0.06014759,0.0612957,0.06267943,0.06068249,0.0573919,0.05662441,0.05844437,0.05386864,0.05542678,0.05533509,0.05404006,0.04676218,0.04733339,0.04851218,0.04565144,0.04884067,0.04725663,0.04784644,0.04563474,0.04259003,0.04260226,0.04357022,0.038865,0.04314346,0.04431232,0.04053036,0.04163066,0.04181877,0.0424749,0.03997814,0.03988168,0.04192501,0.04005062,0.03698667,0.03488576,0.0354966,0.03575198,0.03704798,0.03700509,0.03567755,0.03292997,0.03359217,0.03407244,0.03089958,0.02745279,0.02856109,0.02717674,0.02408938,0.02568983,0.02319338,0.02085581,0.02175922,0.01996227,0.01793155,0.01606398,0.0183521,0.01701844,0.01546903,0.01467967,0.01373951,0.01393066,0.01304995,0.01100769,0.01116304,0.0103441,0.009489748,0.009758546,0.008910205,0.00837871,0.007947638,0.007067672,0.006811863,0.00646379,0.005896408,0.005202385,0.004952712,0.004381053,0.003897982,0.004154022,0.003506012,0.003792591,0.003264173,0.003084813,0.003157636,0.002631051,0.002379105,0.002515897,0.00236651,0.00225098,0.002241298,0.002122561,0.001934585,0.001790049,0.001584395,0.001688232,0.001551242,0.001485675,0.001443002,0.001319542,0.001195721,0.001198159,0.001133438,0.0009930955,0.001014853,0.0009522095,0.0008670826,0.0007672149,0.0006633987,0.0006332187,0.0005494246,0.0005617944,0.0005310596,0.0005005978,0.000529222,0.0004991567,0.0004783905,0.0004331176,0.0003776538,0.0002647037,0.0002417332
382,2,0.1610752,0.1320306,0.1331125,0.124642,0.1130955,0.1057443,0.103435,0.09820816,0.08691476,0.08145875,0.07941654,0.07339542,0.06439987,0.06558097,0.06198029,0.05965875,0.05877557,0.05865147,0.06064298,0.05808461,0.05587627,0.05492085,0.05721053,0.05145857,0.05327861,0.05471556,0.05413205,0.0470783,0.04642031,0.04680498,0.04490776,0.04619592,0.04634575,0.04560696,0.04395808,0.04094147,0.04111836,0.04199098,0.038485,0.04099805,0.0437008,0.0383461,0.04044462,0.03944043,0.04117602,0.03930283,0.03863924,0.04070864,0.03977249,0.03578432,0.03414934,0.03380922,0.03419697,0.03593224,0.03532034,0.03449265,0.03146832,0.03205359,0.03170818,0.03113681,0.02696938,0.02812403,0.02618797,0.02318611,0.02511346,0.02241103,0.02067589,0.02103978,0.01947848,0.01830811,0.015805,0.01692134,0.0166359,0.01512359,0.01402409,0.01318573,0.01346927,0.0124137,0.01065307,0.01097775,0.009894548,0.009509807,0.00932489,0.009149392,0.007857155,0.007698526,0.006866431,0.006604667,0.00614342,0.005640201,0.005152983,0.004845035,0.004283537,0.00382668,0.003931234,0.003382839,0.003574728,0.003213809,0.002939988,0.003059437,0.002601259,0.002376359,0.002328073,0.002293177,0.002117449,0.002212476,0.002085053,0.001800654,0.001729715,0.001556824,0.001639957,0.001497048,0.001461856,0.00141949,0.00127419,0.001180244,0.001154561,0.001103309,0.0009624809,0.001011258,0.0009323258,0.0008326613,0.0007386457,0.0006518603,0.00061887,0.0005198756,0.0005529765,0.000523619,0.0005034076,0.0005041087,0.0004821265,0.00043623,0.0004205173,0.0003622207,0.0002532689
383,2,0.1510628,0.152601,0.1265907,0.1231923,0.1149741,0.1039587,0.09850224,0.09732817,0.09258524,0.08161629,0.07784238,0.07558996,0.06945859,0.06469113,0.06363314,0.06181126,0.05778372,0.05618041,0.05771727,0.05795995,0.05642097,0.05424544,0.05294416,0.05430189,0.05023069,0.05091257,0.05356478,0.05161256,0.04544569,0.04461351,0.04560454,0.04274972,0.04383444,0.04401111,0.04413005,0.04264203,0.03954957,0.0381681,0.04099131,0.03684422,0.03987374,0.04200602,0.03776703,0.03900039,0.03756121,0.04061383,0.03681425,0.03675785,0.03805302,0.0376407,0.03574427,0.03290323,0.03220338,0.03309097,0.03502256,0.03377226,0.03188573,0.03017076,0.03087441,0.03076824,0.03009789,0.02637173,0.02616208,0.02581269,0.02206002,0.02416461,0.02185362,0.020172,0.02090015,0.01881658,0.0168123,0.01508239,0.01664104,0.01610402,0.01452239,0.01360709,0.01256002,0.01299867,0.01157637,0.01041415,0.01054683,0.009180113,0.008837128,0.009157628,0.008794474,0.007648672,0.007263512,0.006569556,0.00626125,0.005885715,0.00546136,0.00492164,0.004689598,0.004060095,0.00372147,0.003844272,0.003351387,0.003468874,0.003067707,0.002907666,0.003056932,0.002610095,0.002225379,0.002245273,0.002182021,0.002028073,0.002032095,0.002048041,0.001772768,0.001658432,0.001438906,0.001532266,0.001406641,0.001339055,0.001382529,0.001251672,0.001117388,0.001125403,0.001073656,0.0009325825,0.0009362706,0.0008952915,0.0007959837,0.0007170948,0.0006326388,0.0006159584,0.000510328,0.0005391309,0.0004727397,0.0004818616,0.0004847537,0.0004535229,0.000426181,0.0003994424,0.0003526061
384,2,0.1453006,0.1425073,0.1404337,0.1206854,0.1174477,0.1118348,0.1012292,0.09375855,0.09216868,0.08715192,0.07841446,0.07275022,0.06819504,0.06604794,0.06199497,0.06059544,0.06072237,0.05581515,0.05572237,0.05531432,0.0559093,0.05287796,0.05261592,0.0508602,0.05183678,0.04867322,0.04905859,0.05061741,0.05045371,0.04324415,0.04241797,0.0439379,0.04147775,0.04266402,0.04080683,0.04298981,0.03932278,0.03766976,0.03728813,0.03932285,0.0367489,0.03822144,0.04063699,0.03598554,0.03836249,0.03609839,0.03924099,0.03501272,0.03529654,0.03709177,0.03719606,0.03370006,0.03240466,0.03147938,0.03145954,0.0337026,0.03307922,0.03006913,0.02952399,0.03056734,0.02997285,0.02925466,0.02592362,0.02536141,0.02482649,0.02126123,0.02207666,0.02069553,0.01814961,0.02022859,0.01832786,0.01605835,0.01477374,0.01598274,0.0152142,0.01385915,0.01294222,0.01234667,0.01270657,0.01108847,0.009893759,0.01033152,0.009045529,0.008441147,0.008394717,0.008384267,0.007337224,0.006988507,0.006291767,0.006083834,0.00561768,0.005183462,0.004655616,0.004630696,0.003917624,0.003543028,0.003755086,0.003047416,0.003307157,0.002989023,0.00275286,0.002928881,0.002487869,0.002089931,0.002207469,0.002058124,0.001924917,0.002076253,0.001927905,0.001727724,0.001645627,0.001359653,0.001479368,0.001411077,0.001303496,0.001332766,0.001214563,0.001038375,0.001099276,0.00103657,0.0009136789,0.0009227967,0.0008616289,0.0007727253,0.0006819931,0.0006015019,0.0005782985,0.0004865076,0.0005200085,0.0004708145,0.0004468765,0.0004529613,0.0004505213,0.0004171728,0.0003689591
385,2,0.1610319,0.1362298,0.1343757,0.1326862,0.114905,0.1102528,0.1033249,0.09382723,0.08651394,0.08496962,0.08290989,0.07455682,0.07056064,0.0676576,0.06508595,0.05841977,0.05820636,0.05830428,0.05357663,0.05405489,0.05284023,0.05420624,0.05083573,0.04955915,0.04856503,0.05147207,0.04576671,0.04664302,0.04874944,0.04945048,0.04030807,0.04110145,0.04331415,0.0399247,0.04057017,0.03966518,0.04188633,0.03816321,0.03626567,0.03603495,0.03690878,0.03523357,0.03687726,0.0394894,0.03439141,0.03576324,0.03535016,0.03678079,0.03405745,0.03303724,0.03608748,0.0349596,0.03215978,0.03015207,0.03038879,0.03109468,0.03223096,0.0319711,0.02842591,0.02880323,0.02803148,0.02985767,0.02855761,0.02428137,0.02462409,0.02336316,0.02132107,0.02077896,0.0196989,0.01749226,0.0192369,0.01740271,0.01546614,0.01415464,0.01530222,0.01499449,0.013231,0.01254802,0.01188693,0.01241287,0.01079294,0.009305818,0.009989973,0.00871912,0.008279559,0.008179117,0.007873844,0.007256623,0.006767652,0.006136988,0.005747447,0.005553384,0.005008786,0.004564917,0.004320804,0.003786552,0.003369368,0.003678845,0.002971398,0.003245621,0.002888205,0.002674954,0.002760114,0.002426347,0.002059158,0.002080426,0.0020134,0.001852422,0.001947698,0.001867214,0.00161713,0.001557257,0.001281082,0.001431044,0.001348181,0.001248332,0.001242723,0.001156917,0.001037566,0.001003175,0.0009565317,0.0008614447,0.0008837167,0.0008190286,0.0007465804,0.0006814129,0.0006004288,0.0005488712,0.0004549591,0.0005014876,0.0004670578,0.0004403301,0.0004456477,0.0004325772,0.000401566
