"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:37:50 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"

Data,"Average biomass by region"
"Region 1 area km2",46657.5737708939
"Number of cells",136

TimeStep,"offshore dolphins","coastal dolphins",seabirds,"pelagic sharks","large demersal sharks","small sharks and rays","pelagic piscivores","king mackerel juv","king mackerel adult","Spanish mackerel juv","Spanish mackerel adult",cobia,"greater amberjack","red snapper 0","red snapper 1-2","red snapper 3+","vermilion snapper","grey snapper","other snapper","gag 0","gag 1","gag 2","gag 3","gag 4","gag 5+","red grouper 0","red grouper 1","red grouper 2","red grouper 3","red grouper 4","red grouper 5+","black grouper","yellowedge grouper",scamp,"goliath grouper","other SWG","other DWG","blueline tilefish","golden tilefish","lionfish juv","lionfish adult","gray triggerfish","red porgy",hogfish,"black sea bass","reef carnivores","reef crustacean eaters","reef invertivores","medium reef omnivores","small reef omnivores","reef planktivores","coastal piscivores","offshore demersal carnivores","nearshore demersal carnivores","demersal omnivores","sardine herring scad","nearshore small pelagics","offshore small pelagics",mullet,squid,shrimp,"large crabs",stomatopods,echinoderms,gastropods,bivalves,"sessile epibenthos","mobile epifauna","small infauna",meiobenthos,"carnivorous zooplankton","herbivorous zooplankton","omnivorous zooplankton",ichthyoplankton,jellyfish,microbes,anthozoans,macroalgae,microphytobenthos,phytoplankton,seagrass,"water column detritus","sediment detritus"
134,0.005972742,0.006430328,0.0009127189,0.08660586,0.01513406,0.1647553,0.009304,0.003159416,2.663395,0.002263346,0.1247596,0.01193793,0.04354484,0.00184152,0.01950527,0.02136462,0.03002747,0.01521841,0.191999,0.003438331,0.02547131,0.02508734,0.01697439,0.009991063,0.003339737,0.005472268,0.0289976,0.09410217,0.1816152,0.3048607,0.1820982,0.0007607528,6.176809E-05,0.006952001,0.006249262,0.01372596,0.0001576476,2.041528E-05,0.003957492,0,3.871847E-07,0.08305454,0.009891059,0.02745605,0.03703947,3.829485,1.450947,3.456251,1.209901,3.878339,1.188154,0.51436,0.0125062,4.616189,33.07468,3.614686,0.02508675,0.4256572,0.5506487,0.3037874,2.800668,5.743629,3.137986,2.60341,16.0727,17.72523,42.5713,48.00955,7.677246,71.00024,2.067084,5.204136,3.392209,0.5712821,26.85101,31.86941,0.3202432,45.75756,27.8798,15.56976,356.5503,257.6629,414.599
135,0.00587341,0.006351517,0.0009060603,0.0867457,0.01493364,0.1633263,0.009153126,0.003051941,2.507631,0.00238173,0.1269595,0.01181663,0.04213591,0.001873951,0.01969783,0.02126289,0.02986198,0.01588878,0.1959755,0.003519181,0.02494296,0.02475637,0.01673296,0.009912503,0.003289796,0.005246451,0.0289494,0.09514811,0.1812286,0.3075202,0.1822844,0.0007504088,6.129627E-05,0.00685237,0.006105493,0.01347705,0.0001562272,2.045689E-05,0.003963571,0,1.047854E-06,0.08224052,0.0100755,0.02650687,0.03705667,3.836035,1.461743,3.438817,1.206693,3.881373,1.183944,0.5119886,0.01259602,4.617573,32.35543,3.644457,0.02604104,0.4570628,0.5279036,0.3116299,2.700941,5.906137,3.196026,2.662407,15.39547,16.77685,41.81995,45.44861,7.157311,66.00634,1.939563,4.903468,3.143313,0.5315381,24.14357,28.31375,0.30788,44.39757,32.04516,17.75656,367.5647,238.9174,412.6285
136,0.005849182,0.006329121,0.0008993185,0.08709752,0.01487313,0.1643105,0.0090637,0.003071888,2.395185,0.002462683,0.1294284,0.01182828,0.04240489,0.002189519,0.01980174,0.02118459,0.02992748,0.01655439,0.1994204,0.003548153,0.02495052,0.0247853,0.01631255,0.009901741,0.003214953,0.005057786,0.02936537,0.09701561,0.1818606,0.311062,0.1828305,0.0007496943,6.187024E-05,0.006837762,0.00609993,0.01348063,0.0001568805,2.07872E-05,0.004024945,0,3.632024E-07,0.08244531,0.01033211,0.02630504,0.03744027,3.862502,1.483491,3.454332,1.213859,3.918912,1.19679,0.5135744,0.01289675,4.671023,32.37388,3.679984,0.02709706,0.4717126,0.5185745,0.316387,2.633897,5.983771,3.277882,2.687361,14.88002,16.79676,41.50302,43.10053,6.963272,62.45308,1.93677,5.385784,3.293031,0.5219492,21.82806,26.70678,0.3013141,45.11993,35.07695,19.23059,394.0856,225.5432,430.0884
137,0.005851274,0.006316546,0.000892612,0.08695108,0.01484019,0.165526,0.008976904,0.00312758,2.301251,0.002548428,0.1296576,0.01190825,0.04388361,0.002134637,0.01985763,0.02116372,0.03008801,0.0165709,0.1985787,0.003599757,0.02474513,0.02501936,0.01610614,0.009824863,0.003204817,0.00473536,0.02949413,0.09756554,0.1801794,0.3140817,0.1843101,0.000751965,6.280169E-05,0.006859336,0.006109043,0.01347607,0.0001590434,2.125401E-05,0.004116692,0,8.037567E-07,0.08279962,0.01044433,0.02648719,0.0378799,3.874882,1.501048,3.465587,1.20888,3.938443,1.211475,0.5144145,0.01321995,4.719913,33.11483,3.690453,0.02817857,0.4574935,0.5142633,0.3116106,2.541251,5.921484,3.325659,2.607279,14.46232,17.20999,41.12536,39.53222,6.63318,59.5833,2.034948,5.935272,3.460114,0.5129984,19.66848,27.1124,0.3001773,47.17756,36.7679,20.26357,426.4096,220.8031,454.2344
138,0.005853949,0.00632629,0.0008861102,0.08665258,0.01482221,0.1664483,0.008903411,0.003272787,2.245313,0.002633057,0.1333546,0.01202097,0.0454647,0.002062893,0.01994899,0.02117625,0.03029202,0.01608383,0.1964637,0.00355617,0.02480702,0.02514364,0.01582259,0.009943322,0.003135638,0.004385247,0.02910264,0.09655494,0.1772227,0.3193913,0.186143,0.0007557535,6.390538E-05,0.006903916,0.006128863,0.01355603,0.0001618041,2.180779E-05,0.004221546,0,8.424404E-07,0.08326427,0.0103811,0.02705696,0.03829028,3.881679,1.515924,3.487732,1.202371,3.924838,1.225682,0.5161669,0.01354778,4.765476,34.65494,3.701935,0.02918761,0.4186462,0.5141721,0.2993523,2.448822,5.757423,3.322905,2.415252,14.15689,17.86208,40.70383,35.67865,6.253643,57.6928,2.283343,6.771857,3.884303,0.5298924,17.92624,29.74766,0.3033957,50.4611,37.90917,20.83194,456.9468,223.4333,472.853
139,0.005851247,0.006343926,0.0008798982,0.08626272,0.01480554,0.1670819,0.008835535,0.00338056,2.248934,0.002684863,0.1351485,0.0121476,0.04668272,0.002094859,0.02021067,0.0209067,0.03049937,0.01539646,0.1939372,0.003496846,0.02494198,0.02519401,0.01570568,0.009895011,0.003180044,0.004037939,0.02880856,0.09428472,0.1736378,0.3230444,0.1866338,0.0007603845,6.507152E-05,0.006956603,0.006143171,0.01365163,0.0001647051,2.237127E-05,0.004329262,0,7.890672E-07,0.08369665,0.01019767,0.0277235,0.03859087,3.870165,1.522571,3.507365,1.195425,3.878959,1.237828,0.5175251,0.01383776,4.799376,36.35157,3.699216,0.02998712,0.3754516,0.5167934,0.2843735,2.397686,5.548331,3.27569,2.190836,13.99765,18.64993,40.44756,33.27966,6.167443,57.23868,2.631572,7.668188,4.353975,0.5589754,16.92473,34.97059,0.3090623,55.46906,40.40342,22.33723,493.3381,233.8098,473.6053
140,0.005846441,0.006363824,0.0008740107,0.08589296,0.01478675,0.1674538,0.00876468,0.003505051,2.318918,0.002756502,0.1381313,0.01228107,0.04784378,0.00200736,0.0203591,0.02117779,0.03069822,0.01466839,0.1910457,0.00350997,0.02518176,0.02550383,0.01570873,0.009939118,0.003155989,0.003771111,0.02812219,0.09134769,0.1687664,0.3260202,0.19075,0.0007656431,6.625139E-05,0.007012523,0.006148589,0.01374133,0.0001675713,2.290367E-05,0.004435743,0,7.231652E-07,0.08409015,0.009971432,0.02830085,0.03878583,3.84138,1.521565,3.522657,1.18835,3.805366,1.24878,0.5183063,0.01408359,4.822542,37.8059,3.692353,0.03050909,0.3409917,0.5233401,0.2711912,2.406924,5.342285,3.202808,1.995533,14.07272,19.67544,40.57675,33.04978,6.48491,58.46464,3.061594,8.739799,4.881554,0.6046083,17.09837,39.998,0.3174097,60.94085,41.65908,22.90992,524.8587,253.0867,462.7026
141,0.005846666,0.006384031,0.0008684585,0.0857474,0.0147658,0.1676982,0.008723758,0.003555096,2.447249,0.00291181,0.140179,0.01241419,0.04912969,0.001916623,0.02067488,0.02102695,0.03089999,0.01405528,0.1874265,0.003573987,0.0251825,0.02558909,0.01592285,0.00984176,0.003216314,0.003651576,0.02742344,0.08845494,0.1644445,0.3282775,0.1901815,0.0007713604,6.742072E-05,0.007068044,0.006149424,0.01382202,0.0001703326,2.341097E-05,0.004539548,0,2.456752E-06,0.08450755,0.009851637,0.02862427,0.03892143,3.804377,1.516856,3.537087,1.181866,3.723382,1.260027,0.5188341,0.01430014,4.84385,38.61551,3.705083,0.03080659,0.3247074,0.5329711,0.2670357,2.500416,5.191245,3.132536,1.89018,14.45885,20.80198,41.22002,35.75755,7.208479,62.15328,3.306283,9.591404,5.345667,0.6625919,18.96626,42.15598,0.3275133,65.1723,41.14814,22.41671,540.2695,274.7015,449.2937
142,0.005859194,0.006403924,0.0008632225,0.08599172,0.01474505,0.1682943,0.008747081,0.003570884,2.599351,0.003021999,0.1433782,0.01254728,0.0500692,0.001859851,0.02088652,0.02118232,0.03114056,0.01390037,0.1842782,0.003646146,0.02539127,0.0258574,0.01605321,0.009812644,0.003173225,0.003791881,0.02715854,0.08690472,0.1624135,0.3309524,0.1904296,0.0007774371,6.858684E-05,0.007114231,0.006157815,0.01390016,0.0001729898,2.381958E-05,0.004640947,0,4.130014E-06,0.08501284,0.009907874,0.02869407,0.03906445,3.773318,1.514414,3.556803,1.188391,3.669436,1.273597,0.5197299,0.0145123,4.872602,38.48719,3.764863,0.03103007,0.3356387,0.5436211,0.2757313,2.69195,5.159247,3.097719,1.923666,15.11855,21.83485,42.3731,40.89634,8.18855,69.1545,3.238537,9.538558,5.429814,0.7164805,23.05458,40.79568,0.3358715,67.23488,39.29118,21.17896,541.578,288.4197,440.5659
143,0.005888999,0.006423513,0.0008584497,0.08673199,0.01472939,0.168887,0.008864768,0.003508244,2.719836,0.003088407,0.145463,0.01268113,0.04911776,0.001868836,0.02090253,0.02139699,0.03143621,0.01450977,0.1864433,0.003746807,0.02520657,0.02632199,0.01609466,0.009937102,0.003207829,0.004145735,0.02730906,0.08734482,0.1620344,0.3300575,0.1912558,0.0007837326,6.97862E-05,0.007140834,0.006188986,0.01398476,0.0001755858,2.426624E-05,0.004741066,0,2.998342E-06,0.08554783,0.01007823,0.02851895,0.03928741,3.763602,1.520528,3.586981,1.215646,3.683541,1.290913,0.5217099,0.01476374,4.917336,37.67992,3.883111,0.03142792,0.3728928,0.5532218,0.2957609,2.930349,5.316078,3.127484,2.073779,15.89714,22.52228,43.78087,46.5954,8.890882,77.50034,2.961128,8.745769,5.042082,0.7341367,28.00959,37.50338,0.3400773,65.89052,36.14608,19.14746,522.4564,289.3701,439.8108
144,0.005811566,0.006367356,0.0008541502,0.0870005,0.01454106,0.1665423,0.008831133,0.003436697,2.76857,0.003140131,0.1441389,0.01232336,0.04705069,0.001927059,0.01984673,0.02105648,0.03089413,0.01509672,0.188842,0.003848797,0.02475656,0.02669153,0.01552564,0.009526378,0.003025296,0.004639664,0.02767175,0.08893565,0.1622308,0.3248357,0.1853424,0.0007646564,6.896967E-05,0.007015024,0.006171189,0.01396993,0.0001719481,2.411077E-05,0.004702222,0,5.58014E-07,0.08477521,0.01011839,0.02780021,0.03839522,3.750904,1.513116,3.578305,1.23623,3.755791,1.288866,0.5200095,0.01479632,4.897363,35.80655,3.994585,0.03213564,0.4215156,0.5421205,0.3146499,3.08589,5.561808,3.208815,2.263566,16.5311,22.02494,44.47364,50.22748,8.866478,81.50941,2.546956,7.356409,4.303117,0.6920519,30.76742,34.33526,0.3355852,59.01218,29.92538,15.54843,457.4288,279.9574,445.8571
145,0.005174965,0.006096023,0.0008502994,0.08517624,0.01393433,0.1583737,0.008318351,0.003328771,2.751709,0.003009054,0.1368782,0.0109456,0.04547558,0.002015262,0.01565006,0.01636255,0.02784358,0.01513233,0.1860891,0.003978031,0.02397837,0.02618596,0.01517993,0.008875064,0.002686216,0.005119414,0.02842835,0.09154468,0.1638335,0.318239,0.1764735,0.0007045011,6.4452E-05,0.006610455,0.00616883,0.01402379,0.000165363,2.33252E-05,0.004526506,0,6.061971E-07,0.08132654,0.009892013,0.02620895,0.03500925,3.695791,1.469913,3.459626,1.231929,3.85527,1.256944,0.5061289,0.01453334,4.731579,31.67929,4.028278,0.03312564,0.4694733,0.5099351,0.3213054,3.056339,5.824538,3.311556,2.451369,16.76592,19.72063,43.85778,50.67545,8.229018,80.40434,1.975272,5.386422,3.180284,0.5929736,29.99237,31.50931,0.3073067,50.54664,26.60129,14.26445,387.3202,261.4366,444.8699
146,0.005059418,0.006004635,0.0008459673,0.08543465,0.01379285,0.1570946,0.008173241,0.003262949,2.664827,0.003044259,0.1375664,0.01051146,0.04443748,0.002115031,0.01604093,0.01649649,0.02739904,0.015822,0.1920456,0.003980649,0.02447542,0.02585693,0.015328,0.008939063,0.002744416,0.005333031,0.02943787,0.09536393,0.1668854,0.3168735,0.17911,0.0006957842,6.45956E-05,0.006541447,0.006249872,0.01412908,0.0001644798,2.335275E-05,0.004533154,0,3.910162E-07,0.08071336,0.009987444,0.02542083,0.03419458,3.716473,1.480474,3.445958,1.249836,3.978615,1.266018,0.5021217,0.01478069,4.735095,30.5048,4.113081,0.03427245,0.5168875,0.4948113,0.3334838,3.020804,6.217859,3.477988,2.635693,16.9534,18.56705,44.02644,49.77696,7.879664,77.48179,1.759942,4.718853,2.835668,0.5317616,27.00296,29.38944,0.2941425,44.79253,27.91166,14.93623,358.2176,240.1739,438.6357
147,0.005083677,0.005964288,0.0008415103,0.08598347,0.01373794,0.1575923,0.008082774,0.003230986,2.555957,0.002988113,0.1392483,0.01034875,0.0441173,0.002077073,0.01634117,0.01673977,0.02742637,0.01673842,0.1987195,0.003989141,0.02478219,0.02571711,0.01541641,0.009000309,0.002787665,0.005301242,0.03010885,0.09779055,0.1702164,0.3173649,0.1814583,0.0006972633,6.571773E-05,0.006541786,0.00634292,0.01424999,0.0001651044,2.364732E-05,0.004589555,0,1.378421E-06,0.08071045,0.01025637,0.02506786,0.03412125,3.757784,1.50511,3.460764,1.269264,4.085546,1.280808,0.5007235,0.01511898,4.773108,30.20118,4.171413,0.03545285,0.5473799,0.4840184,0.3418759,2.931373,6.493299,3.633068,2.760845,16.93992,17.93437,44.05616,47.31955,7.616747,72.92693,1.786235,4.793911,2.900463,0.4946773,23.29046,27.80198,0.2846651,42.06187,31.83097,17.30927,367.2426,223.658,435.4075
148,0.005138531,0.00593997,0.0008370557,0.08631548,0.01369311,0.1590194,0.007984066,0.003246346,2.445467,0.00294851,0.1387457,0.01028126,0.04491973,0.00206573,0.01638301,0.01659392,0.02748801,0.01746175,0.2030213,0.003949258,0.02505279,0.02571727,0.01549732,0.008997552,0.002765349,0.005099279,0.03038035,0.09906671,0.1724268,0.3200886,0.1817787,0.0007007589,6.700014E-05,0.006563708,0.006432485,0.01437445,0.0001662133,2.399376E-05,0.004657757,0,6.468806E-07,0.08096072,0.01053475,0.0250853,0.03420187,3.796444,1.529683,3.480264,1.283341,4.157097,1.295519,0.4999542,0.01544657,4.817663,30.31929,4.193968,0.03660043,0.5552058,0.4781424,0.3437,2.799363,6.585036,3.739383,2.811932,16.83566,17.86745,43.95081,44.13496,7.410989,67.4763,1.977601,5.383228,3.197783,0.4812941,19.8333,27.02906,0.2790706,40.91899,34.73177,19.04572,392.3219,216.2298,445.3149
149,0.005187183,0.005923683,0.0008326087,0.08614819,0.01365638,0.1604673,0.007885653,0.003290804,2.348903,0.0030155,0.1378173,0.01027395,0.04713098,0.00203798,0.01632314,0.01679067,0.02762662,0.01745263,0.2023989,0.003879356,0.02522506,0.02572937,0.01578237,0.009028926,0.002778576,0.004810511,0.03023038,0.09895119,0.1730429,0.3201769,0.1862479,0.0007057645,6.837646E-05,0.006612883,0.006513732,0.01449731,0.0001675249,2.431626E-05,0.004729222,0,1.432272E-06,0.08133775,0.01063902,0.02554517,0.03433303,3.82295,1.549019,3.497366,1.284756,4.188468,1.309537,0.498951,0.0157641,4.85637,31.16883,4.18645,0.03772547,0.5305434,0.4769355,0.3359706,2.64877,6.504921,3.787611,2.747862,16.7393,18.19175,43.77617,40.31765,7.051775,62.50013,2.26603,6.238209,3.616563,0.4865403,17.13917,27.08132,0.2786851,41.06404,36.46451,20.11679,423.8982,216.1575,462.8125
150,0.005221082,0.005911217,0.0008283346,0.08560421,0.01361776,0.1614016,0.007775682,0.003386957,2.286679,0.003036672,0.1392536,0.01029689,0.04912785,0.001906907,0.01656588,0.01687546,0.02780031,0.01688839,0.2001445,0.00377469,0.02557368,0.02565604,0.01584766,0.009118409,0.002807957,0.004437498,0.02999175,0.09634849,0.1731587,0.320805,0.1894344,0.0007114763,6.973743E-05,0.006677244,0.006582275,0.01461395,0.0001688968,2.465307E-05,0.004799588,0,3.847008E-06,0.08171197,0.01053055,0.02629597,0.03442896,3.830489,1.559803,3.508833,1.277615,4.170769,1.321364,0.49739,0.01605991,4.88113,32.79396,4.159051,0.0388613,0.4765191,0.4789982,0.3190702,2.513341,6.303761,3.775362,2.567074,16.65865,18.69754,43.53396,36.20884,6.546859,59.43935,2.542634,7.161713,4.068566,0.5059314,15.47049,28.83441,0.2823555,42.44096,37.51965,20.79738,453.8055,221.7919,474.4953
151,0.005241569,0.005901467,0.0008242977,0.08490545,0.01357495,0.1619589,0.007664948,0.003504205,2.28258,0.00306853,0.1403662,0.01034063,0.05055194,0.001800752,0.01651668,0.01701079,0.0279801,0.01611157,0.1973865,0.003703206,0.02578755,0.02587514,0.01607137,0.00913586,0.002836626,0.004082255,0.02939383,0.09353161,0.1710218,0.3221375,0.1916379,0.0007177397,7.102561E-05,0.006746296,0.006637804,0.01471941,0.0001702766,2.497763E-05,0.00486776,0,6.04778E-06,0.08202381,0.01029101,0.02711594,0.03445029,3.815449,1.5605,3.51308,1.267874,4.105242,1.330065,0.4951439,0.01630959,4.889817,34.56301,4.116891,0.04005228,0.4181695,0.4835262,0.2998953,2.428973,6.047524,3.71133,2.352365,16.63323,19.28966,43.3765,33.39397,6.290715,59.33729,2.759313,7.951928,4.48448,0.5376336,14.93563,32.59639,0.2882282,45.77394,39.95845,22.40092,490.6926,233.0541,471.9127
152,0.005255336,0.005893971,0.0008205306,0.08422491,0.0135287,0.1622167,0.007552513,0.003606083,2.343472,0.003130146,0.1422398,0.01040041,0.05182865,0.001686996,0.01644656,0.01701717,0.02814832,0.0152963,0.1942145,0.003590511,0.02617312,0.02588942,0.01635096,0.009252191,0.002835699,0.0038109,0.02876833,0.09006034,0.1686802,0.3193917,0.1965696,0.0007244688,7.221744E-05,0.006816136,0.006684858,0.01481199,0.000171643,2.525541E-05,0.004933741,0,8.079426E-06,0.08228494,0.01001011,0.02782645,0.03440218,3.782888,1.553103,3.512344,1.257277,4.009228,1.336793,0.4924341,0.01650864,4.885534,36.08508,4.072249,0.04142367,0.3708645,0.4921445,0.2834573,2.422928,5.79654,3.620296,2.167784,16.77421,20.10995,43.52878,32.55407,6.410494,63.02261,2.951623,8.752054,4.890226,0.5858055,15.7744,36.41839,0.296738,50.1667,41.28136,23.02545,523.6369,250.5311,461.7495
153,0.005270723,0.005888573,0.0008170569,0.08379582,0.01348161,0.1623336,0.007471319,0.00368401,2.458362,0.003198465,0.1439641,0.01047457,0.05324261,0.00159303,0.01669782,0.01720204,0.02831028,0.01460655,0.1902446,0.003577156,0.02668599,0.02565916,0.01654051,0.009370424,0.002807214,0.003639567,0.02823552,0.0867919,0.1661699,0.3153462,0.2006671,0.0007315773,7.331809E-05,0.006883622,0.006733989,0.01489345,0.0001729966,2.552278E-05,0.00499804,0,9.696775E-06,0.08255984,0.009849205,0.02824319,0.03432238,3.744558,1.542083,3.511006,1.24661,3.913372,1.34299,0.4897159,0.01666768,4.878,36.97036,4.043115,0.04314777,0.3446353,0.5039287,0.2766351,2.510278,5.612792,3.532743,2.073288,17.14538,21.0458,44.12964,34.01951,6.983769,70.13491,3.109318,9.346807,5.209077,0.640856,18.08893,39.11748,0.3070939,53.92839,40.81029,22.50818,539.8223,268.9732,449.944
154,0.005295074,0.005885169,0.0008138797,0.08379404,0.01343658,0.1627972,0.007453364,0.003668296,2.590272,0.003268902,0.1458114,0.01056173,0.05427801,0.001532691,0.0168675,0.01734005,0.02849471,0.01438889,0.1866579,0.003587936,0.0269996,0.02554889,0.0169204,0.009489071,0.002849563,0.003641393,0.02806598,0.08615071,0.1638274,0.316437,0.1990532,0.0007389055,7.435236E-05,0.006939106,0.006794345,0.01496933,0.0001743529,2.568236E-05,0.005061373,0,1.001432E-05,0.08289273,0.00987705,0.02837639,0.03426406,3.715281,1.533182,3.514695,1.249086,3.859511,1.3503,0.4875488,0.01679827,4.875288,36.90844,4.049745,0.04530498,0.3484051,0.5172328,0.2821698,2.67978,5.561996,3.478282,2.119397,17.69784,21.89925,45.21557,38.12935,7.975772,78.06217,3.181614,9.512532,5.356785,0.6870187,21.42677,39.39059,0.315759,56.15812,39.00719,21.2703,541.5323,281.8236,445.4076
155,0.005331855,0.005883736,0.0008112318,0.08431374,0.01339841,0.1632322,0.007526652,0.003595683,2.686083,0.003300942,0.1475234,0.01066222,0.05314305,0.001514685,0.01724051,0.01731463,0.02872198,0.0149122,0.1881138,0.003538681,0.02739006,0.02550445,0.01750941,0.009467577,0.0028448,0.003792654,0.02823367,0.08674067,0.1635315,0.3155108,0.19931,0.0007462746,7.537476E-05,0.006972117,0.006878683,0.01504866,0.0001757545,2.589586E-05,0.005124748,0,8.946202E-06,0.08324461,0.01002195,0.02825009,0.03429415,3.709451,1.532788,3.529406,1.272474,3.885923,1.360356,0.4865847,0.01694756,4.88658,36.17184,4.112782,0.04797079,0.380617,0.5300525,0.2988816,2.891633,5.700014,3.484442,2.285581,18.28132,22.42558,46.55579,43.4716,8.829818,84.44688,3.026648,9.068109,5.177864,0.7079954,24.82646,36.33521,0.3202251,55.38715,35.9093,19.27257,522.566,283.8846,452.021
156,0.005380486,0.005884243,0.0008089584,0.08522811,0.01336843,0.1635467,0.007641602,0.003501181,2.711888,0.003394122,0.1509559,0.01077627,0.05151416,0.001558979,0.01749555,0.01755969,0.02898057,0.01572445,0.1933875,0.003559967,0.0276736,0.0254777,0.01781295,0.009500016,0.002882179,0.004085714,0.02885827,0.08909038,0.1646074,0.3158767,0.1968692,0.0007535978,7.642726E-05,0.006994287,0.006995327,0.0151399,0.0001772232,2.616934E-05,0.005189008,0,7.935964E-06,0.0836977,0.01017232,0.0279716,0.03445609,3.732153,1.54466,3.557883,1.305829,3.982448,1.373506,0.4872177,0.01715461,4.918294,35.29495,4.227009,0.05111107,0.4299386,0.5393545,0.321461,3.061114,6.0006,3.564288,2.504479,18.75841,22.43471,47.75816,47.65018,9.064478,87.02824,2.663761,7.990624,4.598541,0.6857675,27.27463,32.93102,0.3205725,49.56582,29.53157,15.32287,455.0234,274.537,464.3181
157,0.005434112,0.00588684,0.0008069647,0.08646548,0.01335774,0.1640213,0.007766482,0.00342596,2.674154,0.003407274,0.1528552,0.01094117,0.05016341,0.001756341,0.01795655,0.01775835,0.02923942,0.016544,0.2012946,0.003727752,0.02787827,0.02553005,0.01831461,0.009792005,0.002929858,0.004441217,0.02973165,0.09232954,0.1669816,0.3187108,0.1993369,0.0007614276,7.741142E-05,0.007016815,0.007217407,0.01524692,0.0001783722,2.647045E-05,0.005247867,0,7.237562E-06,0.08436083,0.01031297,0.02761834,0.03478614,3.776987,1.567893,3.597054,1.341378,4.113859,1.387682,0.4900451,0.01743287,4.97542,34.48787,4.359003,0.05457937,0.4879817,0.5396774,0.3454162,3.149146,6.396568,3.704598,2.729384,18.87884,21.64174,48.49321,49.501,8.819939,84.64486,2.316312,6.520321,3.844708,0.6187296,27.04378,30.56586,0.3149665,42.30747,25.79977,13.52729,382.5291,255.3727,464.2769
158,0.004905041,0.005730883,0.0008055854,0.08516151,0.01289781,0.1564531,0.007430424,0.003219112,2.524495,0.003224822,0.1494088,0.01049249,0.04889253,0.001844307,0.01661512,0.01701762,0.027908,0.01651562,0.1946459,0.003685626,0.0264574,0.02460421,0.01704979,0.009484423,0.002712774,0.004544836,0.02926105,0.09299614,0.1629327,0.296308,0.1815001,0.0007305513,7.496333E-05,0.006782195,0.007250779,0.01519938,0.0001752728,2.613363E-05,0.005156484,0,5.312561E-06,0.08196053,0.01021711,0.02555598,0.03371586,3.720746,1.52729,3.46553,1.31654,4.160183,1.334264,0.4789211,0.01677579,4.79906,31.73562,4.098669,0.05819639,0.502649,0.4900639,0.3343485,2.944031,6.408909,3.746905,2.840848,17.9827,18.10719,46.49054,45.6777,7.681419,77.48195,1.838233,4.833614,2.919663,0.4945853,23.55514,27.79893,0.287424,37.62669,27.5834,15.53997,354.3561,237.3449,448.3333
159,0.004719237,0.005675319,0.0008039146,0.08514964,0.01277673,0.1552429,0.007279744,0.003203236,2.41631,0.003220033,0.1493784,0.01038811,0.04862794,0.001944542,0.01650803,0.01699322,0.02756868,0.01718506,0.1967159,0.003757201,0.02646572,0.0250872,0.01703601,0.00971512,0.002716257,0.004564849,0.02967779,0.09496279,0.1649173,0.2993509,0.1829071,0.0007280265,7.50617E-05,0.006737616,0.00743206,0.01527003,0.0001749133,2.625984E-05,0.00515875,0,9.088939E-08,0.08155829,0.01040197,0.02478265,0.03355207,3.731471,1.530517,3.431489,1.319274,4.229166,1.327055,0.4764413,0.01678598,4.772769,30.94123,3.989266,0.06196044,0.5171243,0.4716997,0.3315015,2.861418,6.53423,3.860956,2.934817,17.22276,16.5923,45.84793,42.87983,7.300905,71.36143,1.833714,4.822748,2.923231,0.4615851,19.80247,26.7006,0.2750504,36.41215,31.77003,17.76885,363.7283,222.2024,440.4875
160,0.004687185,0.005655388,0.0008021325,0.08521839,0.01273324,0.1561155,0.007176891,0.003207592,2.315741,0.003284679,0.1513502,0.01040344,0.04969844,0.002000195,0.01673814,0.01689793,0.02751832,0.01782052,0.1988074,0.003746962,0.02659606,0.02552735,0.01704048,0.0100509,0.002748112,0.004396922,0.02981627,0.09542857,0.166218,0.3045139,0.1852813,0.0007325898,7.59211E-05,0.006752107,0.007643967,0.01537538,0.0001757025,2.651745E-05,0.005195738,0,3.396064E-07,0.08178129,0.01063317,0.02466383,0.03368904,3.753175,1.544177,3.426376,1.325523,4.268984,1.331707,0.4764413,0.01697999,4.790173,30.9214,3.914482,0.06611109,0.5157815,0.4641631,0.3271217,2.788401,6.539756,3.950804,2.962307,16.48866,16.33414,45.47673,40.52685,7.248751,66.41714,2.011459,5.616299,3.313804,0.469389,16.86906,27.06757,0.2695931,37.25807,34.84698,19.4401,389.7802,216.2768,443.1859
