"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,134
Timestep, Region,"Spanish mackerel juv"_0,"Spanish mackerel juv"_1,"Spanish mackerel juv"_2,"Spanish mackerel juv"_3,"Spanish mackerel juv"_4,"Spanish mackerel juv"_5,"Spanish mackerel juv"_6,"Spanish mackerel juv"_7,"Spanish mackerel juv"_8,"Spanish mackerel juv"_9,"Spanish mackerel juv"_10,"Spanish mackerel juv"_11,"Spanish mackerel adult"_12,"Spanish mackerel adult"_13,"Spanish mackerel adult"_14,"Spanish mackerel adult"_15,"Spanish mackerel adult"_16,"Spanish mackerel adult"_17,"Spanish mackerel adult"_18,"Spanish mackerel adult"_19,"Spanish mackerel adult"_20,"Spanish mackerel adult"_21,"Spanish mackerel adult"_22,"Spanish mackerel adult"_23,"Spanish mackerel adult"_24,"Spanish mackerel adult"_25,"Spanish mackerel adult"_26,"Spanish mackerel adult"_27,"Spanish mackerel adult"_28,"Spanish mackerel adult"_29,"Spanish mackerel adult"_30,"Spanish mackerel adult"_31,"Spanish mackerel adult"_32,"Spanish mackerel adult"_33,"Spanish mackerel adult"_34,"Spanish mackerel adult"_35,"Spanish mackerel adult"_36,"Spanish mackerel adult"_37,"Spanish mackerel adult"_38,"Spanish mackerel adult"_39,"Spanish mackerel adult"_40,"Spanish mackerel adult"_41,"Spanish mackerel adult"_42,"Spanish mackerel adult"_43,"Spanish mackerel adult"_44,"Spanish mackerel adult"_45,"Spanish mackerel adult"_46,"Spanish mackerel adult"_47,"Spanish mackerel adult"_48,"Spanish mackerel adult"_49,"Spanish mackerel adult"_50,"Spanish mackerel adult"_51,"Spanish mackerel adult"_52,"Spanish mackerel adult"_53,"Spanish mackerel adult"_54,"Spanish mackerel adult"_55,"Spanish mackerel adult"_56,"Spanish mackerel adult"_57,"Spanish mackerel adult"_58,"Spanish mackerel adult"_59,"Spanish mackerel adult"_60,"Spanish mackerel adult"_61,"Spanish mackerel adult"_62,"Spanish mackerel adult"_63,"Spanish mackerel adult"_64,"Spanish mackerel adult"_65,"Spanish mackerel adult"_66,"Spanish mackerel adult"_67,"Spanish mackerel adult"_68,"Spanish mackerel adult"_69,"Spanish mackerel adult"_70,"Spanish mackerel adult"_71,"Spanish mackerel adult"_72,"Spanish mackerel adult"_73,"Spanish mackerel adult"_74,"Spanish mackerel adult"_75,"Spanish mackerel adult"_76,"Spanish mackerel adult"_77,"Spanish mackerel adult"_78,"Spanish mackerel adult"_79,"Spanish mackerel adult"_80,"Spanish mackerel adult"_81,"Spanish mackerel adult"_82,"Spanish mackerel adult"_83,"Spanish mackerel adult"_84,"Spanish mackerel adult"_85,"Spanish mackerel adult"_86,"Spanish mackerel adult"_87,"Spanish mackerel adult"_88,"Spanish mackerel adult"_89,"Spanish mackerel adult"_90,"Spanish mackerel adult"_91,"Spanish mackerel adult"_92,"Spanish mackerel adult"_93,"Spanish mackerel adult"_94,"Spanish mackerel adult"_95,"Spanish mackerel adult"_96,"Spanish mackerel adult"_97,"Spanish mackerel adult"_98,"Spanish mackerel adult"_99,"Spanish mackerel adult"_100,"Spanish mackerel adult"_101,"Spanish mackerel adult"_102,"Spanish mackerel adult"_103,"Spanish mackerel adult"_104,"Spanish mackerel adult"_105,"Spanish mackerel adult"_106,"Spanish mackerel adult"_107,"Spanish mackerel adult"_108,"Spanish mackerel adult"_109,"Spanish mackerel adult"_110,"Spanish mackerel adult"_111,"Spanish mackerel adult"_112,"Spanish mackerel adult"_113,"Spanish mackerel adult"_114,"Spanish mackerel adult"_115,"Spanish mackerel adult"_116,"Spanish mackerel adult"_117,"Spanish mackerel adult"_118,"Spanish mackerel adult"_119,"Spanish mackerel adult"_120,"Spanish mackerel adult"_121,"Spanish mackerel adult"_122,"Spanish mackerel adult"_123,"Spanish mackerel adult"_124,"Spanish mackerel adult"_125,"Spanish mackerel adult"_126,"Spanish mackerel adult"_127,"Spanish mackerel adult"_128,"Spanish mackerel adult"_129,"Spanish mackerel adult"_130,"Spanish mackerel adult"_131,"Spanish mackerel adult"_132,"Spanish mackerel adult"_133,"Spanish mackerel adult"_134
394,0,9.999945E-11,3.708567E-06,2.917102E-05,9.355205E-05,0.0002099349,0.0003999188,0.0006589323,0.001020696,0.001403635,0.001914961,0.002602823,0.003253941,0.004141141,0.005173194,0.006391881,0.007670139,0.008845836,0.01088727,0.01452347,0.01335217,0.01468772,0.018156,0.01845144,0.02094922,0.02273815,0.02542275,0.02704149,0.03115794,0.03466643,0.03575502,0.03613383,0.04006558,0.04245784,0.04965281,0.04690012,0.04994198,0.05203828,0.05595603,0.05639793,0.05925503,0.06216975,0.06547251,0.06981836,0.07203164,0.07369789,0.07699006,0.07886961,0.08695503,0.08461285,0.08735056,0.08933912,0.09240796,0.09629797,0.1001881,0.09980912,0.1008234,0.1052058,0.1102838,0.1102067,0.1132287,0.1193312,0.1159991,0.1201403,0.123481,0.1282839,0.1304283,0.1372028,0.1337811,0.1382399,0.1440098,0.1443129,0.1390567,0.1491178,0.1512579,0.1445326,0.151298,0.15543,0.1528339,0.1528384,0.1583491,0.1575149,0.1647761,0.1626165,0.1655435,0.1750992,0.1729414,0.1667131,0.1740819,0.179039,0.1759158,0.1763743,0.1807003,0.1773448,0.1823473,0.1839051,0.1861429,0.1888894,0.1932557,0.1889055,0.193185,0.1937874,0.1974625,0.1938288,0.1989539,0.1936787,0.1995374,0.1986277,0.1983544,0.2076964,0.2036681,0.2102712,0.2077561,0.2035251,0.2002887,0.2073152,0.2071224,0.2082515,0.2142025,0.2149092,0.2095586,0.2175905,0.2176286,0.2227594,0.2159341,0.2145372,0.2168207,0.2165567,0.2202954,0.2267192,0.2241337,0.2242254,0.2211803,0.23303,0.2321546,0.2285025
395,0,9.999945E-11,3.714921E-06,2.915228E-05,9.354886E-05,0.0002111883,0.0003904619,0.0006521351,0.0009950076,0.001452104,0.00191664,0.002507716,0.003304278,0.004039223,0.005309865,0.006373276,0.007671726,0.009131608,0.01038952,0.01268707,0.01627112,0.01510878,0.01656572,0.02038703,0.02060037,0.02314007,0.02510014,0.02779717,0.02943053,0.03375624,0.03696568,0.03835068,0.03869929,0.04288929,0.04501949,0.05189074,0.04982509,0.05281318,0.05498492,0.05934766,0.05946773,0.06265399,0.06511728,0.06852861,0.07351543,0.0752481,0.07645886,0.08009724,0.08209284,0.09064291,0.08701752,0.09010962,0.09299178,0.0954228,0.09920588,0.1033111,0.1029385,0.1044686,0.1088519,0.1129139,0.1133245,0.1160458,0.1228291,0.1190123,0.1232887,0.1262778,0.1315754,0.134041,0.1400827,0.1368111,0.141073,0.1462881,0.1477675,0.1424359,0.1531709,0.1544145,0.1477129,0.1539926,0.1585309,0.1551025,0.1548588,0.1612771,0.1604501,0.1680847,0.1650891,0.1682918,0.1780585,0.1748761,0.1691369,0.1757843,0.1823431,0.1783175,0.1784848,0.1834124,0.1806403,0.184631,0.1859752,0.1886723,0.1908888,0.1963124,0.1920164,0.1961807,0.1959332,0.2002934,0.195982,0.201199,0.1954612,0.2025999,0.2006868,0.2003935,0.2101353,0.2062417,0.2160576,0.209573,0.2055192,0.202761,0.2100968,0.2084429,0.2089821,0.215547,0.2165151,0.2120875,0.2200649,0.2193449,0.2251715,0.2175806,0.216137,0.2185112,0.217492,0.2216016,0.2290871,0.2263221,0.2257676,0.2231392,0.235442,0.2387637
396,0,9.999945E-11,3.660621E-06,2.850263E-05,9.251161E-05,0.0002095939,0.0003928537,0.0006441872,0.0009879926,0.001415005,0.001971466,0.002507273,0.003190994,0.004092312,0.005080992,0.006612829,0.007745809,0.009166978,0.01075913,0.01195892,0.01454721,0.01795574,0.01704442,0.01843204,0.02272994,0.02285575,0.0255045,0.02763464,0.03020739,0.03193615,0.03596159,0.0396106,0.04088278,0.04119004,0.04620331,0.04785526,0.05432206,0.0526832,0.05565206,0.0582529,0.06229976,0.0625331,0.06624065,0.06822772,0.071465,0.07741586,0.07859856,0.07933805,0.08366001,0.08558441,0.09400648,0.08964239,0.09279334,0.09666076,0.09833238,0.1023502,0.1064289,0.1060165,0.108084,0.1131675,0.1154724,0.1162977,0.1187545,0.1263507,0.1216405,0.126221,0.1289777,0.1348779,0.1370992,0.143619,0.1394611,0.1443117,0.1486253,0.1511962,0.1451597,0.1560346,0.1584545,0.1499837,0.1563491,0.1605915,0.1576283,0.1576294,0.1635663,0.1632335,0.1710061,0.167468,0.1699805,0.1814281,0.1778695,0.1718994,0.177959,0.1855019,0.1809529,0.1813912,0.1861749,0.1825237,0.187405,0.1879421,0.1911139,0.193474,0.1989087,0.1939028,0.1979907,0.1982936,0.2023439,0.1979488,0.2041021,0.1968917,0.2057524,0.2021287,0.2029337,0.2124718,0.2080258,0.2172327,0.2115248,0.2071731,0.2045446,0.2127018,0.2102351,0.2103365,0.2176976,0.2178022,0.2145371,0.2215816,0.2213766,0.2266382,0.2195778,0.2186349,0.2212378,0.2188397,0.2224557,0.2312487,0.2274669,0.2270594,0.2246249,0.2439787
397,0,9.999945E-11,3.7526E-06,2.838053E-05,9.11945E-05,0.0002093482,0.0003910561,0.0006511728,0.0009798418,0.001405016,0.00192703,0.002587643,0.003212196,0.003965714,0.005143229,0.006272159,0.008001748,0.009193875,0.0106915,0.01259913,0.01363819,0.01643323,0.0198611,0.01913563,0.02070089,0.02494899,0.02517237,0.02808729,0.03022573,0.03265575,0.03445526,0.03854167,0.04261496,0.04353513,0.04366918,0.04946286,0.05112787,0.05695569,0.05589034,0.05836288,0.06188853,0.0656006,0.06528415,0.06950328,0.07157552,0.07422424,0.08146445,0.08184222,0.08232014,0.08702496,0.08904195,0.09704363,0.09233636,0.09604312,0.1006733,0.1014444,0.1055191,0.1093149,0.1093929,0.1111231,0.1173332,0.1187751,0.1194007,0.1215186,0.1307028,0.1245321,0.1290616,0.1320656,0.1382824,0.1399184,0.1472903,0.1423691,0.1471479,0.1515698,0.1536354,0.1479861,0.1587498,0.1614158,0.1528413,0.15948,0.1638865,0.1607034,0.1614193,0.1658725,0.1661964,0.1733872,0.1696749,0.1719417,0.1849045,0.1811877,0.1752172,0.1801831,0.1884272,0.1843754,0.1838895,0.1887308,0.18434,0.1899137,0.1901269,0.1926808,0.1954336,0.2003192,0.1964138,0.1998469,0.2004036,0.2039846,0.2000914,0.2069158,0.1989411,0.2075302,0.2037177,0.2053266,0.2148505,0.2093855,0.2188601,0.212971,0.2094195,0.2067599,0.2147716,0.2118119,0.2120744,0.2184019,0.2191127,0.2161807,0.2235908,0.2231027,0.2285808,0.2212489,0.2200196,0.2235521,0.2205213,0.2235017,0.2344767,0.2293106,0.2283879,0.2322532
398,0,9.999945E-11,3.669864E-06,2.88206E-05,9.040179E-05,0.0002054594,0.0003901714,0.0006491103,0.0009863777,0.001403302,0.001918452,0.002530449,0.003285042,0.003988174,0.005128108,0.006235222,0.007497398,0.009613304,0.01064528,0.01229391,0.01448532,0.01544971,0.01860007,0.02173041,0.02120804,0.02288631,0.02729375,0.02754558,0.030408,0.0326461,0.0353245,0.03693937,0.04129251,0.04562496,0.04598811,0.04619744,0.05266044,0.0542298,0.05929734,0.05906137,0.06097502,0.06535131,0.06828548,0.06851062,0.07289829,0.0750275,0.07699446,0.08491325,0.08491827,0.08572463,0.09086596,0.09246504,0.09967969,0.09494628,0.09891632,0.1040185,0.1044675,0.1089061,0.1120334,0.1122376,0.1136082,0.1209131,0.1221406,0.1228204,0.1246067,0.1339538,0.1273322,0.1320715,0.1350412,0.140475,0.1428329,0.1511704,0.1446939,0.1501015,0.154716,0.1561809,0.1500479,0.1608099,0.1643847,0.1549784,0.1609788,0.1666612,0.1638347,0.1640977,0.1675658,0.1681626,0.1754279,0.1718968,0.1736282,0.1887231,0.1836988,0.1781287,0.1820312,0.1915961,0.1869528,0.1868902,0.1905792,0.1866439,0.1922036,0.1923947,0.1945479,0.1971458,0.2009099,0.1992149,0.2013898,0.2018664,0.2061794,0.202054,0.2085854,0.2003444,0.2094125,0.2053722,0.2068948,0.2173241,0.210346,0.2196954,0.2146508,0.2105376,0.2083133,0.2163357,0.2132222,0.2136204,0.2187017,0.2204222,0.2174204,0.2254644,0.2243727,0.230055,0.2229396,0.2203737,0.2248978,0.2224336,0.2248889,0.2365547,0.2299731,0.2351046
399,0,9.999945E-11,3.559818E-06,2.803013E-05,9.31065E-05,0.0002057539,0.0003816929,0.0006440662,0.0009887445,0.001398651,0.001907335,0.002523005,0.003225829,0.004089382,0.005110918,0.006293147,0.007450298,0.008864161,0.01130614,0.01221833,0.01407543,0.01648681,0.01729732,0.02083252,0.02355804,0.02334951,0.0251637,0.02973866,0.02983305,0.03280305,0.03536134,0.03815861,0.03977826,0.04394218,0.04837651,0.04859157,0.04929353,0.05609815,0.05756669,0.06199356,0.06212173,0.06394754,0.06846494,0.07146701,0.07207034,0.07579543,0.07806665,0.08020984,0.08914921,0.08824781,0.08880609,0.0939228,0.09574586,0.1024682,0.09766312,0.1022508,0.1070896,0.1077006,0.1120629,0.1150996,0.1152272,0.1166505,0.1249927,0.1268339,0.1268902,0.1280776,0.1367923,0.1303384,0.13502,0.1375208,0.1424785,0.1450877,0.1552954,0.1472188,0.1519769,0.1574433,0.1585928,0.1520632,0.1629109,0.1678578,0.1573826,0.1628516,0.1688981,0.1676425,0.1660791,0.1693975,0.1698325,0.1770295,0.1748643,0.1755369,0.1915667,0.1857164,0.1796985,0.1843024,0.194448,0.1896433,0.1888491,0.192594,0.1891315,0.1948765,0.1951888,0.1956373,0.199533,0.2022736,0.2010223,0.2037865,0.2034309,0.2083259,0.2042963,0.2103442,0.2019144,0.2118854,0.206672,0.209169,0.2195109,0.2125338,0.2205545,0.2157948,0.2112741,0.2099182,0.2170622,0.2150645,0.214338,0.2199493,0.2216001,0.2192238,0.2272492,0.225805,0.2318418,0.2242696,0.2206477,0.226011,0.2238949,0.2263695,0.2395524,0.2370609
400,0,9.999945E-11,3.822031E-06,2.816127E-05,9.061085E-05,0.00021054,0.0003873362,0.0006340084,0.0009825481,0.001418412,0.001912165,0.002508506,0.003220078,0.004024333,0.005149129,0.006243269,0.00777211,0.008791734,0.01037633,0.01307853,0.01386239,0.01597152,0.01834137,0.01922087,0.02327904,0.02535628,0.02574187,0.02735847,0.03228063,0.03231187,0.03513925,0.03787898,0.04144015,0.04305334,0.04644589,0.05071942,0.05093433,0.05194474,0.05927928,0.06116175,0.06487169,0.06518901,0.06699,0.07156829,0.07418676,0.0755384,0.0788201,0.08152964,0.08333983,0.0930882,0.09163765,0.09152137,0.09719707,0.09867963,0.1048592,0.1002377,0.105298,0.1102955,0.1105892,0.1151268,0.1188147,0.118219,0.1195577,0.1288913,0.1311611,0.1305429,0.1313343,0.1400461,0.1323238,0.1381027,0.1403805,0.1452006,0.1475677,0.1602695,0.1494081,0.1536648,0.1591567,0.1614637,0.1543661,0.1653392,0.1701921,0.1595497,0.1647559,0.170807,0.1709786,0.1679795,0.1715295,0.1718362,0.1786085,0.1780761,0.1784792,0.1944413,0.1878935,0.1818736,0.186143,0.1960812,0.1918785,0.1903877,0.1941103,0.1914119,0.1977822,0.1973488,0.1963275,0.2016039,0.2035351,0.2035895,0.2058212,0.2062143,0.2090409,0.2068784,0.2124865,0.2030295,0.2153746,0.2078358,0.2121354,0.2214351,0.2144428,0.2218583,0.2171847,0.2127083,0.2105162,0.2179271,0.2169674,0.2158684,0.221211,0.2219518,0.220879,0.228464,0.2264927,0.233661,0.2269972,0.2219746,0.227011,0.2248366,0.2277988,0.2500646
401,0,9.999945E-11,3.68939E-06,2.945034E-05,9.18998E-05,0.0002046123,0.0003891972,0.0006412005,0.0009666986,0.001408867,0.001931771,0.002499919,0.003190742,0.004007096,0.005118902,0.006252526,0.007447891,0.009257449,0.01020845,0.0118934,0.01487467,0.01570875,0.0179322,0.02041982,0.02132561,0.02560819,0.02727909,0.02823246,0.0296765,0.03478645,0.03491738,0.03742435,0.04064689,0.04424189,0.0458584,0.04906253,0.05332701,0.05352113,0.05500535,0.06205186,0.06492112,0.06746095,0.0686203,0.06995684,0.07514605,0.07709812,0.0791167,0.08141903,0.08484945,0.08632547,0.09587809,0.09430683,0.0947464,0.1007381,0.101267,0.1073101,0.1027051,0.1084665,0.1130095,0.1132926,0.1184653,0.1221071,0.1208223,0.1221919,0.132361,0.1349341,0.1334546,0.1344902,0.1434797,0.1341835,0.1404207,0.1426057,0.1472587,0.1500383,0.1643454,0.1515171,0.1559824,0.1610636,0.1632719,0.1567877,0.1676411,0.1720927,0.1612647,0.1665735,0.1726073,0.1726094,0.1704989,0.173202,0.1733769,0.1797323,0.1808867,0.1818945,0.1963129,0.1894818,0.1839751,0.1891849,0.1987437,0.1936746,0.1934111,0.1958287,0.1931533,0.1998621,0.198923,0.196508,0.202545,0.204697,0.2057208,0.2082419,0.2077532,0.2099937,0.2088566,0.2136034,0.2038031,0.2174727,0.2091971,0.2151777,0.2234841,0.216173,0.2233119,0.2190679,0.2136052,0.211389,0.2184878,0.2185925,0.2186454,0.2225562,0.2225118,0.2226428,0.2286282,0.2273415,0.2346103,0.2289592,0.2224904,0.2276888,0.2253055,0.2352752
402,0,9.999945E-11,3.738893E-06,2.773756E-05,9.279434E-05,0.000204821,0.000381571,0.000638904,0.000966158,0.001382441,0.001916896,0.002520887,0.003185134,0.00393718,0.005120387,0.006246867,0.00749146,0.008877546,0.01077901,0.01185517,0.01353665,0.01683691,0.01756169,0.0200099,0.02258759,0.02362109,0.027981,0.02936247,0.0307061,0.03232952,0.03750833,0.03781191,0.03987758,0.04309818,0.0471849,0.04910973,0.05160967,0.05621556,0.05610359,0.05784317,0.06485489,0.06807131,0.07031736,0.07184874,0.07288093,0.07817431,0.08008627,0.08226388,0.08387189,0.087963,0.0891038,0.09873477,0.09727534,0.09781438,0.1041033,0.1044337,0.1100304,0.1056671,0.1115233,0.1154542,0.1160546,0.1217835,0.1247709,0.1235436,0.1247312,0.1356474,0.1384195,0.1357704,0.1367689,0.1462572,0.1365433,0.1431658,0.1454389,0.1493586,0.1516713,0.1672578,0.1538766,0.1581341,0.1630316,0.1653037,0.1599516,0.1695842,0.1740806,0.1638415,0.1682556,0.1741843,0.1742711,0.1724437,0.1758701,0.1754364,0.1822474,0.1839789,0.1846145,0.1983785,0.1916211,0.1857239,0.1917077,0.2007771,0.1958332,0.1957182,0.1975463,0.1951254,0.2019127,0.2008046,0.1977594,0.2045488,0.2061124,0.2078295,0.2110576,0.2098711,0.2104837,0.2104605,0.2142267,0.2047714,0.2192133,0.211043,0.2165095,0.2248639,0.2168207,0.2249504,0.2210798,0.2148449,0.212349,0.2194397,0.2195323,0.2212649,0.2235095,0.2236267,0.2243911,0.2300814,0.228378,0.2359824,0.2301627,0.2245052,0.2288581,0.2320136
403,0,9.999945E-11,3.430821E-06,2.667998E-05,8.844297E-05,0.0002035334,0.0003681438,0.0006100223,0.0009404253,0.001343854,0.001862554,0.002477624,0.003171101,0.00390985,0.00506876,0.006502728,0.00752658,0.008875708,0.0103684,0.01244652,0.01366649,0.01540269,0.01892588,0.01974383,0.0221162,0.0249287,0.02617991,0.03064045,0.03158759,0.03347283,0.03480703,0.04015188,0.04065644,0.04246745,0.04598061,0.05025509,0.0525174,0.05438512,0.05947012,0.05881513,0.06097766,0.06826165,0.07124314,0.07301615,0.07575844,0.07611965,0.080968,0.08360264,0.08658195,0.08673945,0.09137554,0.09203651,0.1024279,0.1001016,0.101373,0.1079089,0.1079695,0.112641,0.1086138,0.1147185,0.1186517,0.1192821,0.1248945,0.1275773,0.1264678,0.1278029,0.1388479,0.1410332,0.1380551,0.1395792,0.1484777,0.1393704,0.1460056,0.1484469,0.1518071,0.1543995,0.1700852,0.1558401,0.1613792,0.1655279,0.1681319,0.1627256,0.1723665,0.1760637,0.1668532,0.1702259,0.1766481,0.1765356,0.1753432,0.1777303,0.1776513,0.184199,0.1870308,0.1870863,0.1997208,0.1945257,0.1877934,0.1947328,0.2026716,0.1984966,0.1979032,0.1995458,0.1969122,0.2045233,0.2031656,0.1999743,0.2057274,0.2074308,0.2106092,0.2136553,0.2120901,0.2111635,0.212736,0.215115,0.2062432,0.2224913,0.2137453,0.2188111,0.2259764,0.2177974,0.226284,0.2225017,0.2163434,0.213951,0.2208809,0.2217175,0.2237066,0.2257337,0.2248929,0.2268003,0.2320249,0.23015,0.2374898,0.2311906,0.2259034,0.2357505
404,0,9.999945E-11,3.19294E-06,2.33792E-05,7.748592E-05,0.0001831523,0.0003531907,0.0005705488,0.0008700303,0.001273878,0.001744948,0.002351183,0.003012442,0.003800003,0.005090477,0.006375772,0.008114331,0.009107658,0.01059879,0.01216737,0.01439383,0.01585321,0.0177653,0.02153343,0.02206509,0.02466962,0.02768189,0.02884715,0.0339529,0.03448801,0.03653513,0.03785556,0.04324315,0.04369459,0.04566185,0.04909988,0.0536014,0.05592917,0.05763413,0.06334049,0.06218704,0.06467282,0.07264455,0.07483475,0.07659227,0.08005168,0.07997692,0.08456804,0.08757596,0.09122694,0.08966365,0.09496343,0.09542281,0.1063994,0.1035679,0.1057748,0.1118645,0.1123695,0.115767,0.1127329,0.1189326,0.1229014,0.1229243,0.1281833,0.1309575,0.1302502,0.1316454,0.1435709,0.1446514,0.1409275,0.1434285,0.1518941,0.1431649,0.1499761,0.1523864,0.154786,0.1580223,0.1734721,0.1595691,0.166088,0.1696407,0.1705432,0.1661355,0.1756734,0.1797458,0.171065,0.1735048,0.1794893,0.1793165,0.1790253,0.1806373,0.1809764,0.1872602,0.1909051,0.1902032,0.2031026,0.1985418,0.190964,0.197954,0.205548,0.2024262,0.2013332,0.2026696,0.2000487,0.2081269,0.2068796,0.2030423,0.2079324,0.2098545,0.2145114,0.2183353,0.2149336,0.2135293,0.2158451,0.217173,0.2090986,0.2254268,0.2159845,0.2233612,0.2283567,0.2195051,0.2292754,0.2255045,0.2183939,0.2170637,0.2236705,0.2253486,0.2268997,0.2294123,0.2264486,0.2291422,0.2352688,0.2328633,0.2391095,0.2344526,0.2354178
405,0,9.999945E-11,3.212391E-06,0.0004908995,0.0006614227,0.0005567069,0.003082117,0.004809372,0.01337554,0.002700923,0.006502049,0.02811959,0.01389559,0.007213087,0.005173996,0.006297902,0.007887509,0.009721743,0.01074967,0.012401,0.01389953,0.01638083,0.01811818,0.0200861,0.02408652,0.02455962,0.02733076,0.03048895,0.03160162,0.03728168,0.03728051,0.03919249,0.04080987,0.04632105,0.04676189,0.04878997,0.05194728,0.05692352,0.05895922,0.06042349,0.06666855,0.06495216,0.06754876,0.07660293,0.07866746,0.08001783,0.08333164,0.08333818,0.08793046,0.09154217,0.09561121,0.09270044,0.09854639,0.09901956,0.1093139,0.1064986,0.1096555,0.1148896,0.1152741,0.1192448,0.1162733,0.1225093,0.1258651,0.1260466,0.1314777,0.1349992,0.1334184,0.1351928,0.1470572,0.1480184,0.1444248,0.1466912,0.1550945,0.146366,0.153132,0.1554634,0.1580792,0.1607994,0.1759692,0.1631852,0.1700016,0.1734092,0.1730738,0.1691678,0.1785731,0.1828842,0.174521,0.1762183,0.1821914,0.1811574,0.1825011,0.1833316,0.184614,0.1893254,0.1930443,0.1926373,0.2053493,0.2027811,0.193851,0.2003134,0.2087188,0.2048155,0.2037567,0.2050182,0.2029696,0.2115595,0.2113526,0.205844,0.2096562,0.2120509,0.2194557,0.2218334,0.2174559,0.2155658,0.2184196,0.2186869,0.2118441,0.2290371,0.2185528,0.2260953,0.2309765,0.2211225,0.2310819,0.2277548,0.2215097,0.2195794,0.2258486,0.2288859,0.2304253,0.2318571,0.2273681,0.2309359,0.236738,0.2355188,0.2404556,0.2419922
406,0,9.999945E-11,3.904875E-05,2.483337E-05,0.0006012273,0.0007186946,0.002774439,0.007050035,0.01373729,0.01669304,0.007281183,0.01504041,0.04928112,0.02672561,0.008101723,0.006389925,0.007524485,0.009243411,0.01119164,0.01229734,0.01410833,0.01568772,0.0183852,0.02014752,0.02209484,0.02615638,0.02680517,0.02982724,0.03264065,0.0340146,0.03946087,0.03940431,0.04154049,0.04340699,0.04864096,0.0492913,0.05151831,0.054161,0.0599768,0.06136821,0.06292836,0.06935675,0.06733482,0.07011106,0.07947584,0.08135945,0.08279361,0.08603901,0.08658972,0.09033302,0.09494004,0.09945094,0.09477928,0.1014964,0.1018514,0.1115532,0.1085251,0.1128218,0.1174519,0.1175947,0.1218679,0.1189225,0.1253762,0.1286191,0.1282553,0.1340169,0.1380711,0.1356968,0.138659,0.1507274,0.1496072,0.146337,0.1493267,0.1572152,0.1478688,0.1550724,0.1574923,0.1601574,0.1624718,0.1778665,0.1669964,0.1715384,0.1755511,0.1742085,0.1703029,0.1799391,0.1847053,0.1756367,0.1778306,0.1839575,0.1817987,0.1852272,0.1842908,0.1869559,0.1912015,0.1945005,0.1930349,0.2061296,0.2055719,0.1943479,0.2012291,0.2107426,0.2054104,0.2048951,0.2050131,0.205039,0.2123393,0.21326,0.2071451,0.2087655,0.2126792,0.2213995,0.2239922,0.2185881,0.2165931,0.2186851,0.2186018,0.2126126,0.2303047,0.2188807,0.2273917,0.2315917,0.2213728,0.2322398,0.2277021,0.2232674,0.2200729,0.2270528,0.2304416,0.2325503,0.2326678,0.2275913,0.2313337,0.2370538,0.2350005,0.2454264
