"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:37:50 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"

Data,"Average Other Mortlatiy biomass across modeled area"
"Modeled area km2",188688.717455821
"Number of cells",550

TimeStep,"offshore dolphins","coastal dolphins",seabirds,"pelagic sharks","large demersal sharks","small sharks and rays","pelagic piscivores","king mackerel juv","king mackerel adult","Spanish mackerel juv","Spanish mackerel adult",cobia,"greater amberjack","red snapper 0","red snapper 1-2","red snapper 3+","vermilion snapper","grey snapper","other snapper","gag 0","gag 1","gag 2","gag 3","gag 4","gag 5+","red grouper 0","red grouper 1","red grouper 2","red grouper 3","red grouper 4","red grouper 5+","black grouper","yellowedge grouper",scamp,"goliath grouper","other SWG","other DWG","blueline tilefish","golden tilefish","lionfish juv","lionfish adult","gray triggerfish","red porgy",hogfish,"black sea bass","reef carnivores","reef crustacean eaters","reef invertivores","medium reef omnivores","small reef omnivores","reef planktivores","coastal piscivores","offshore demersal carnivores","nearshore demersal carnivores","demersal omnivores","sardine herring scad","nearshore small pelagics","offshore small pelagics",mullet,squid,shrimp,"large crabs",stomatopods,echinoderms,gastropods,bivalves,"sessile epibenthos","mobile epifauna","small infauna",meiobenthos,"carnivorous zooplankton","herbivorous zooplankton","omnivorous zooplankton",ichthyoplankton,jellyfish,microbes,anthozoans,macroalgae,microphytobenthos,phytoplankton,seagrass,"water column detritus","sediment detritus"
204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,0.0001014889,6.436443E-05,0,0.001411787,0.0001573578,0.005965165,0.000111378,0.0004697937,0.1178034,9.712233E-05,0.01207761,0.0002887305,0.002332348,4.828528E-05,0.000176188,0.0001483211,0.0003921967,0.0006754639,0.006478818,0.000203098,0.001307286,0.001266796,0.0006787797,0.0003394319,0.0001278971,0.0005186497,0.002021741,0.005847593,0.009167477,0.009523431,0.004619274,2.921159E-05,2.166226E-06,0.000228061,0.0009552357,0.00148368,6.170463E-06,5.286669E-07,0.0001360688,3.349154E-22,3.349154E-22,0.003122597,0.0001862471,0.00063241,0.0005446238,0.09214327,0.04952231,0.1185703,0.05528237,0.2263834,0.05639015,0.01112386,0.001124962,0.1534873,0.9803824,0.1471681,3.110054E-06,0.01284858,0.02727359,0.01240678,0.1958065,0.2990594,0.6810313,0.206586,1.06669,0.4886137,2.412081,1.831622,0.4400371,6.65359,0.05682018,0.1817971,0.09765536,0.02584765,1.921946,0.8945928,0.01158051,0,0,0,0,0,0
207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,2.905364E-05,3.550272E-05,0,0.0004052822,4.88561E-05,0.002014232,0.0001004148,1.464257E-05,0.01011573,3.571808E-05,0.003543525,0.000347156,0.001059434,1.760872E-05,1.475059E-05,0.0003497918,0.00036776,0.0003012194,0.003147873,3.658351E-05,0.0004454032,0.0006135151,0.0005143359,0.0007616312,0.0002059176,5.374207E-05,0.0004862061,0.001660216,0.00260296,0.008344666,0.005646151,1.327213E-05,9.420766E-07,9.197711E-05,0.0001622532,0.000192172,3.231122E-06,3.381532E-07,6.664409E-05,1.674577E-22,1.674577E-22,0.0009609696,0.0001041271,0.0004389347,0.0008285522,0.0281264,0.02449482,0.04519431,0.01837426,0.02298483,0.02115525,0.005561401,0.0004675477,0.06455636,0.6961998,0.07154651,7.788441E-07,0.006968558,0.005539878,0.005027481,0.08399931,0.1769614,0.1058744,0.03519051,0.1958882,0.2558275,0.8233435,0.4798043,0.102887,0.7788731,0.03712622,0.1119935,0.06748893,0.01236985,0.5682182,0.4270809,0.005363912,0,0,0,0,0,0
213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,2.420664E-05,0.0001368376,0,0.001184115,0.0001027505,0.001194479,0.0002354101,2.486316E-05,0.003167006,0.0001741306,0.006367108,0.000649849,0.002441925,3.349154E-22,4.84662E-05,0.0004168613,0.000610373,0.0003646649,0.00420608,6.241243E-05,9.165192E-05,0.0001527873,0.0002384796,0.0001949962,0.0001005261,0.0001074293,3.772847E-05,0.000212318,0.0006211873,0.0006423178,0.0006436329,2.481659E-05,2.121047E-06,9.541776E-05,6.568529E-05,0.0002866877,4.418553E-06,1.098817E-06,0.0001679515,3.349154E-22,3.349154E-22,0.001782367,0.0002466945,0.0005205709,0.001694568,0.03843943,0.04740203,0.09297872,0.03252834,0.0203096,0.03173519,0.02422347,0.0004768449,0.1300202,0.7860833,0.1956548,2.840702E-06,0.02033379,0.0008138304,0.01164112,0.04256682,0.2729871,0.003512369,0.004313559,0.05619099,1.025255,0.6421664,1.550711,0.2938833,0.7678573,0.0732389,0.1910095,0.0908749,0.01575943,0.6928003,2.079133,0.0003540618,0,0,0,0,0,0
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,9.102938E-05,6.887115E-05,0,0.00128758,0.0001086071,0.004870121,0.0001853387,0.0002056278,0.1099213,8.835566E-05,0.0105486,0.0002643862,0.001719211,9.83373E-05,8.863827E-05,0.0002650188,0.0003870062,0.0005803487,0.006027064,0.0002462261,0.001205569,0.00122796,0.001270704,0.0001577927,6.994886E-05,0.0004762608,0.00205079,0.005166041,0.009654604,0.01066836,0.00236333,2.056305E-05,1.923694E-06,0.0001699138,0.0005466203,0.0005832303,6.608687E-06,4.506014E-07,0.0001137115,3.349154E-22,3.349154E-22,0.002462488,0.0002205929,0.001305988,0.000588875,0.07734962,0.04803255,0.1216892,0.05381843,0.1613548,0.04770039,0.01543555,0.00071302,0.1682583,1.054984,0.1599558,2.45656E-06,0.01623916,0.009920061,0.01185044,0.2189611,0.3945994,0.3748392,0.1182776,0.7737871,0.3779924,1.95648,1.898036,0.3275597,3.288107,0.04694158,0.0804233,0.04450316,0.02030548,1.608285,1.530717,0.009756917,0,0,0,0,0,0
220,9.321694E-06,4.203509E-06,0,8.558905E-05,7.436968E-06,0.0003587882,1.363383E-05,2.523547E-06,0.001064339,1.674577E-22,4.033556E-05,3.37024E-05,9.093437E-05,4.898051E-13,7.710582E-06,1.853733E-05,3.888813E-05,4.843841E-05,0.0004243773,9.926423E-06,1.254779E-05,2.628132E-08,2.241327E-05,2.819717E-05,6.844237E-06,7.021721E-09,2.420733E-08,3.009477E-05,0.0001658109,2.673055E-07,0.0007779289,1.759905E-06,1.263673E-07,1.313843E-05,3.461254E-05,2.551627E-05,5.858952E-07,4.204955E-08,1.195978E-05,1.674577E-22,1.674577E-22,0.0001624229,1.810376E-05,6.024512E-05,7.542433E-05,0.005845005,0.003794997,0.007654077,0.002662587,0.006691541,0.003343738,0.0008597237,4.64825E-05,0.01198833,0.08167664,0.009464323,1.291687E-07,0.001031577,0.000915373,0.0007663305,0.0148682,0.02719767,0.02117136,0.006342647,0.04615017,0.03813073,0.1336767,0.1450581,0.01871533,0.1859024,0.001835809,0.009675455,0.005084237,0.001290987,0.165246,0.4918617,0.001064589,0,0,0,0,0,0
221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,1.47673E-05,7.638177E-05,0,0.0008307344,6.388509E-05,0.001755766,6.852322E-05,7.713164E-05,0.0234451,5.028228E-05,0.003107047,2.832325E-06,0.001679185,3.513826E-05,5.202289E-06,5.195944E-06,0.000123458,0.0002256407,0.001872951,0.0001166739,0.0007382652,0.0006220349,0.0007270076,7.523952E-06,1.34697E-22,0.0002238655,0.001343104,0.00301925,0.004432427,0.0004262938,8.784414E-05,7.268519E-06,5.660303E-07,7.657349E-05,0.0004499198,0.0005014284,1.09571E-06,2.61194E-07,5.287748E-05,1.34697E-22,1.34697E-22,0.0014045,0.0001332367,0.0005690242,1.113555E-05,0.04183468,0.02494556,0.05606176,0.02734435,0.128897,0.02515423,0.01825466,0.0004842425,0.07623646,0.3495004,0.07062896,2.133297E-06,0.007003266,0.000734806,0.00350314,0.08253031,0.1835449,0.3816202,0.08730329,0.4225389,0.1067421,1.016677,0.5685129,0.1821696,2.252927,0.006070878,0.02695359,0.01270112,0.007098231,0.70805,0.294288,0.004202967,0,0,0,0,0,0
230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,0.0004481958,0.001301922,0,0.01177349,0.001974117,0.02033563,0.002077529,4.360572E-05,0.02278836,0.0004722576,0.05313847,0.005062692,0.02601439,4.833132E-06,0.003456261,0.01079822,0.01294674,0.003643378,0.03435593,0.0001016774,0.001822036,0.003056268,0.002257535,0.002189079,0.002269238,0.0001363501,0.001648666,0.006333279,0.006975337,0.02426234,0.03725879,0.001087765,3.139881E-05,0.0018208,0.0008118965,0.003363602,4.721646E-05,1.116565E-05,0.001824089,1.902955E-21,0.0008689169,0.01804096,0.002437119,0.004133559,0.01598701,0.3572639,0.4354131,0.6358454,0.2195814,0.3990491,0.2663803,0.2128515,0.003922465,0.9732023,7.800756,0.5665619,7.909478E-06,0.06998625,0.0008817943,0.04305918,0.2766244,1.012454,0.229158,0.2076643,1.193524,6.174749,6.179933,4.67703,1.262408,4.761297,0.5883263,2.149351,1.318453,0.1102299,1.578136,3.236902,0.03330883,0,0,0,0,0,0
242,0.002804726,0.00333283,0,0.04911207,0.008042858,0.08765785,0.00422278,0.001730024,1.921672,0.001217865,0.1421323,0.00432382,0.04472156,0.001113249,0.003595255,0.007053341,0.01758552,0.007688231,0.1162925,0.002349143,0.01557099,0.01439464,0.008678481,0.004688439,0.002445659,0.00343176,0.01804358,0.05276885,0.08388548,0.07084811,0.03889859,0.002564952,6.198687E-05,0.003968848,0.004295747,0.01234538,0.0002811782,2.23511E-05,0.003723731,1.388938E-05,0.0008856409,0.05147066,0.005347939,0.01847297,0.01309248,1.64931,0.842751,1.915838,0.7545915,2.320526,0.7110379,0.5244163,0.01006247,2.573934,15.83281,1.928021,0.006069147,0.1984715,0.04918592,0.1163391,1.612617,3.310243,1.981834,1.279663,8.346448,6.842032,22.88789,20.76289,3.850883,34.10602,1.253277,3.090101,2.14613,0.270355,9.055991,15.18297,0.1168992,0,0,0,0,0,0
243,4.058697E-06,2.415912E-05,0,0.0002261031,2.319692E-05,0.0005421496,4.364266E-05,1.11848E-13,0.0002987078,3.130497E-10,1.769944E-08,5.445293E-05,0.0005732566,3.92425E-08,4.667809E-06,3.286502E-06,0.0001013273,8.880583E-05,0.001010469,3.208236E-05,9.492191E-06,8.981947E-08,4.31919E-08,6.62754E-08,1.002553E-08,2.43143E-08,1.114295E-07,2.837235E-07,2.534622E-07,4.890416E-07,3.564079E-07,4.715226E-06,4.515514E-07,3.621877E-05,8.011342E-05,0.0001401907,5.421374E-07,1.001849E-07,1.81767E-05,5.023732E-22,5.023732E-22,0.000491702,3.494561E-05,0.0002591332,0.0001679008,0.009259321,0.008154545,0.01734966,0.009074138,0.02080616,0.006768688,0.005968573,0.0001106472,0.02594722,0.1564481,0.01981215,1.710238E-07,0.002031531,5.022786E-05,0.001402551,0.02231904,0.02926021,0.02808293,0.01560334,0.07483467,0.06434649,0.2227575,0.2303805,0.03285978,0.2324534,0.01286312,0.05203133,0.04757489,0.002734235,0.1945187,0.9998171,0.0004043754,0,0,0,0,0,0
244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,0.000104413,0.0002414291,0,0.00284625,1.274477E-05,6.954705E-05,7.054444E-05,6.451083E-05,0.03075199,5.667834E-05,0.009280969,0.0001516265,0.00359257,1.209899E-06,6.677236E-06,0.0008949785,1.395914E-05,7.408877E-05,0.0002493777,2.534783E-05,0.0001358467,0.0002245364,0.0002543836,0.000221677,0.0001256306,3.184408E-05,0.0001275569,0.001313406,0.00268125,0.0015796,0.002881787,1.790508E-06,5.867899E-08,5.151051E-06,2.433303E-06,0.001359527,7.869948E-06,1.18287E-06,0.0002119088,3.349154E-22,3.349154E-22,0.0009067216,0.0002907414,0.0003151217,0.0007400237,0.09077025,0.03868961,0.07393029,0.03296028,0.0002542067,0.000256049,0.02714615,6.530008E-07,0.04253251,0.002082666,0.07642069,0.0008253265,0.01305795,1.173552E-05,0.004449641,3.349154E-22,3.349154E-22,3.349154E-22,3.349154E-22,3.349154E-22,0.2506679,3.349154E-22,1.016283,0.3169457,3.349154E-22,0.14493,0.3780314,0.2496918,0.02677797,0.4646809,3.278405,3.349154E-22,0,0,0,0,0,0
246,0.001372689,0.0008424611,0,0.01630704,0.001652393,0.03408777,0.001589019,0.001043154,0.6947701,0.0005260815,0.05412525,0.001454777,0.006840478,0.0004549389,0.002356382,0.003290497,0.003645832,0.002680774,0.04344177,0.0009563947,0.006270065,0.006235338,0.003170216,0.001765448,0.0004194847,0.001404981,0.00729021,0.02076703,0.03367727,0.05542231,0.03318612,0.0001069728,8.912916E-06,0.001153349,0.001789551,0.003421539,1.875676E-05,1.985943E-06,0.0004722534,3.516612E-21,3.516612E-21,0.01425357,0.001381264,0.00633688,0.003653049,0.689589,0.2563289,0.6930298,0.2516108,0.878688,0.2321551,0.1397068,0.003522244,0.8443359,5.708863,0.8125756,0.0002139718,0.07627296,0.001968042,0.05096336,0.7083972,1.116911,0.9651811,0.5840442,3.574583,4.243949,9.127124,13.8596,2.8109,13.18549,1.436453,3.62107,2.624854,0.2562625,4.761999,15.99208,0.05713921,0,0,0,0,0,0
247,0.002409945,0.004868143,0,0.04893292,0.0151101,0.07631525,0.005292039,0.0005246,0.6232866,0.0008620177,0.1456335,0.008054674,0.05719963,0.002427621,0.005367662,0.01480933,0.05555497,0.009410601,0.07663865,0.0007384652,0.004785857,0.005012169,0.003617337,0.004386918,0.002981422,0.0006637757,0.004595265,0.01694829,0.03667514,0.04873037,0.0665516,0.005368819,0.000119651,0.005309728,0.001764573,0.008030237,0.0003716137,4.864755E-05,0.007229199,1.791694E-05,0.002282371,0.04937267,0.009700227,0.00738546,0.03117493,1.491131,1.11498,1.360799,0.4841414,1.384099,0.6448931,0.4090276,0.008258075,2.1778,16.41195,1.281987,0.01588456,0.2618943,0.02278619,0.09988803,0.4934314,2.08047,0.7281249,0.8700293,3.782924,14.47953,15.8111,16.46124,3.627692,14.17343,3.040571,7.062663,6.323903,0.3559575,4.653986,28.65976,0.1423275,0,0,0,0,0,0
248,0.0004408579,0.0005284951,0,0.007852715,0.0006651816,0.009334825,0.0007423236,9.404335E-05,0.08390094,0.0001682862,0.01932058,0.001131726,0.001429812,0.0005398782,0.005200299,0.002034219,0.003184516,0.0008453069,0.009246594,5.564151E-05,0.0006845393,0.0009422423,0.00103064,0.0002257048,0.0001684241,8.828819E-05,0.0004807246,0.002132361,0.006897263,0.01607386,0.02964301,4.868222E-05,2.482248E-06,0.0004588583,0.0002193208,0.0002952965,1.075102E-05,1.030413E-06,0.0002173484,1.172838E-21,1.172838E-21,0.00535251,0.0009277648,0.001420205,0.003687097,0.3113586,0.1175966,0.2301355,0.06877334,0.1319449,0.06085858,0.05816308,0.0009604028,0.2959239,2.263499,0.222262,2.880631E-05,0.02200469,2.50129E-05,0.01380139,0.05453295,0.2093282,0.007094893,0.05064749,0.3724587,1.585082,1.648744,3.087464,0.5225009,1.255207,0.3527278,1.488288,1.798548,0.08239255,2.657082,6.596122,0.01966718,0,0,0,0,0,0
249,0.01746143,0.02501866,0,0.2409271,0.08550619,0.3911628,0.03770558,0.001253386,1.237318,0.004904222,0.7862474,0.05430054,0.255758,0.001896163,0.04042587,0.1078692,0.3502456,0.04893578,0.4353045,0.001977508,0.01758864,0.02177842,0.0166631,0.01264181,0.03115669,0.002074617,0.01623351,0.05419164,0.1215108,0.3390365,0.421359,0.04492646,0.003260672,0.03339714,0.007489475,0.02656884,0.00740634,0.0009619799,0.04345392,0.001054784,0.08151559,0.2559033,0.06270189,0.03140531,0.1693598,6.354941,5.835694,7.631206,2.237929,4.072457,3.701915,2.012594,0.09639805,12.67166,111.0802,6.852175,0.170836,1.332865,1.441907,0.6628038,4.420127,10.91835,3.738074,3.375636,20.34648,102.9261,81.69268,76.8313,16.00593,87.64384,13.88956,34.64116,29.22133,1.93989,32.89433,68.85621,0.9292068,0,0,0,0,0,0
